,,,,,,,,,,,
262,BALAI,BALAI POLIS TEBAKANG,JALAN TEBAKANG-MONGKOS,94750,TEBAKANG,SARAWAK,082-896573,,kpb_tebakang@rmp.gov.my,TIADA,
263,DAERAH,BALAI POLIS KANOWIT,"KM 1, JALAN KANOWIT/DURIN",96700,KANOWIT,SARAWAK,082-752222 / 084-752082 DCC,084-753094,dcckanowit@rmp.gov.my,,
264,DAERAH,BALAI POLIS SONG,JALAN SONG,96850,SONG,SARAWAK,084-777991,084-777222,-,Polis Daerah Song,
265,BALAI,BALAI POLIS TATAU,JALAN TATAU - BINTULU,97200,TATAU,SARAWAK,086 -584615,086 - 584133,kpb_tatau@rmp.gov.my,TIADA,
266,BALAI,BALAI POLIS SEMATAN,JALAN SEMATAN,94500,LUNDU,SARAWAK,082-711102,082-711048,,TIADA,
267,BALAI,BALAI POLIS BATU NIAH,JALAN GUNUNG SUBIS,98200,BATU NIAH,SARAWAK,085-737223,085-737223,kpb_batuniah@rmp.gov.my,TIADA,
268,BALAI,BALAI POLIS LAPANGAN TERBANG MIRI,JALAN AIRPORT,98000,MIRI,SARAWAK,085-438522,085-438522,kpb_ltrbgmiri@rmp.gov.my,TIADA,
269,BALAI,BALAI POLIS PUSAT MIRI,"LOT 91, BLOCK 9, MCLD, JALAN RAJA, ",98000,MIRI,SARAWAK,085-433222,085-433677,kpb_sentralmiri@rmp.gov.my,Miri Sentral,
270,BALAI,BALAI POLIS LUTONG,JALAN KAMPUNG TULANG,98100,MIRI ,SARAWAK,085-655202 ,TIADA ,kpb_lutong@rmp.gov.my,TIADA,
271,BALAI,BALAI POLIS TANJUNG LOBANG,JALAN TANJUNG,98000,MIRI,SARAWAK,085-437290,TIADA ,kpb_tglobang@rmp.gov.my,TIADA,
272,BALAI,BALAI POLIS BEKENU,JALAN MAWAR,98150,BEKENU,SARAWAK,085-719016,085-719016,kpb_bekenu@rmp.gov.my,TIADA,
273,BALAI,BALAI POLIS SUNGAI PETANI,"BALAI POLIS SUNGAI PETANI, IPD SUNGAI PETANI, 08000 SUNGAI PETANI, KEDAH.",08000,SUNGAI PETANI,KEDAH,04-4299048,04-4219716,kpb_sgpetani@rmp.gov.my,Balai Polis Sungai Petani Kedah,
274,BALAI,BALAI POLIS GURUN,JALANRAYA GURUN,08300,GURUN,KEDAH,04-4686222,04-4686221,kpb_gurun@rmp.gov.my,Balai Polis Gurun,
275,BALAI,BALAI POLIS BEDUNG,JALANRAYA BESAR,08100,BEDUNG,KEDAH,04-4582222,04-4585219,kpb_bedong@rmp.gov.my,Balai Polis Bedong,
276,BALAI,BALAI POLIS TIKAM BATU,TIKAM BATU,08600,SUNGAI PETANI,KEDAH,04-4388222,04-4388222,kpb_tkmbatu@rmp.gov.my,tiada,
277,BALAI,BALAI POLIS MERBUK,MERBUK,08400,SUNGAI PETANI,KEDAH,04-4572004,Tiada,kpb_merbok@rmp.gov.my,Balai Polis Merbok,
278,BALAI,BALAI POLIS TG DAWAI,JKR P962,08110,BEDUNG,KEDAH,04-4572294,04-4572294,kpb_tjgdawai@rmp.gov.my,Balai Polis Tg Dawai,
279,BALAI,BALAI POLIS BKT SELAMBAU,BUKIT SELAMBAU,08010,SUNGAI PETANI,KEDAH,04-4193216,04-4193216,kpb_bktselambau@rmp.gov.my,Balai Polis Bukit Selambau Kedah,
280,BALAI,BALAI POLIS KOTA KUALA MUDA,KOTA KUALA MUDA,08500,KOTA KUALA MUDA,KEDAH,04-4374222,04-4374222,kpb_kkmuda@rmp.gov.my,Balai Polis Kota Kuala Muda Kedah,
281,BALAI,BALAI POLIS JITRA,JALAN CHANGLUN,06000,JITRA,KEDAH,04-9172222,04-9162629,kpdkpasu@rmp.gov.my,Polis Daerah Kubang Pasu,
282,BALAI,BALAI POLIS BUKIT KAYU HITAM,BUKIT KAYU HITAM,06050,BUKIT KAYU HITAM,KEDAH,04-9222230,04-9222230,kpb_bktkayuhitam@rmp.gov.my,Polis Daerah Kubang Pasu,
283,BALAI,BALAI POLIS CHANGLUN,JALAN CHANGLUN,06010,CHANGLUN,KEDAH,04 9241222,04 9241222,Kpb_changloon@rmp.gov.my,Polis Daerah Kubang Pasu,
284,BALAI,BALAI POLIS KODIANG,PEKAN KODIANG,06100,KODIANG,KEDAH,04-9253222,TIADA,kpb_kodiang@rmp.gov.my,Polis Daerah Kubang Pasu,
285,BALAI,BALAI POLIS AIR HITAM,AIR HITAM,06150,AIR HITAM,KEDAH,04 7940223,TIADA,kpb_airhitam.gov.my,Polis Daerah Kubang Pasu,
286,BALAI,BALAI POLIS SIK,BALAI POLIS SIK,08200,SIK,KEDAH,04-4695222,04-4694652,kpb_sik@rmp.gov.my,TIADA,
287,BALAI,BALAI POLIS JENIANG,BALAI POLIS JENIANG,08700,SIK,KEDAH,04-4620306,TIADA,kpb_jeniang@rmp.gov.my,BALAI POLIS JENIANG,
288,BALAI,BALAI POLIS KULIM,JLN KULIM,09000,KULIM,KEDAH,04-4906222,04-4916854,kpb_kulim@rmp.gov.my,BALAI POLIS KULIM,
289,BALAI,BALAI POLIS LUNAS,B/P LUNAS,09000,LUNAS,KEDAH,04-4844222,TIADA,kpb_lunas@rmp.gov.my,BALAI POLIS LUNAS,
290,BALAI,BALAI POLIS PDG.SERAI,JLN BAGAN,09400,KULIM,KEDAH,04-4855222,TIADA,kpb_pdgserai@rmp.gov.my,BALAI POLIS PADANG SERAI,
291,BALAI,BALAI POLIS SG.KARANGAN,JLN SG.KRG /PDG.SERAI,09410,PDG.SERAI,KEDAH,04-4858122,TIADA,Kpb_sgkarangan@rmp.gov.my,BALAI POLIS SG.KARANGAN,
292,BALAI,BALAI POLIS SG.KOB,KARANGAN,09700,KULIM,KEDAH,04-4056224,TIADA,kpb_sgkob@rmp.gov.my,BALAI POLIS SG.KOB,
293,BALAI,BALAI POLIS MAHANG,B/P MAHANG,09500,MAHANG,KEDAH,04-4041222,TIADA,kpb_mahang@rmp.gov.my,BALAI POLIS MAHANG,
294,BALAI,BALAI POLIS JUNJONG,B/P JUNJONG,09000,KULIM,KEDAH,04-4871142,TIADA,kpb_junjong@rmp.gov.my,BALAI POLIS JUNJONG,
295,BALAI,BALAI POLIS HI-TECH,JLN KULIM MAHANG,09000,KULIM,KEDAH,04-4031222,TIADA,Kpb_kulimhitech@rmp.gov.my,BALAI POLIS  HI-TECH,
296,BALAI,BALAI POLIS ALOR SETAR,JALAN KOLAM AIR,05000,ALOR SETAR,KEDAH,04-7747222,TIADA,kpb_alorsetar@rmp.gov.my,ADA,
297,BALAI,BALAI POLIS LANGGAR,BALAI POLIS LANGGAR ,06500,LANGGAR,KEDAH,04-7876222,TIADA,kpb_langgar@rmp.gov.my,ADA,
298,BALAI,BALAI POLIS SIMPANG EMPAT,BALAI POLIS SIMPANG EMPAT,06650,ALOR SETAR,KEDAH,04-7641242,TIADA,kpb_spgempat@rmp.gov.my,ADA,
299,BALAI,BALAI POLIS ANAK BUKIT,BANDAR MUADZAM SHAH,06550,ALOR SETAR,KEDAH,04-7329222,TIADA,kpb_anakbukit@rmp.gov.my,ADA,
300,BALAI,BALAI POLIS KEPALA BATAS,"BALAI POLIS KEPALA BATAS, 06200 ALOR STAR KEDAH.",06200,ALOR SETAR,KEDAH,04-7144222,TIADA,kpb_kbatasksetar@rmp.gov.my,ADA (TIDAK AKTIF),
301,BALAI,BALAI POLIS KUALA KEDAH,JLN KUALA KEDAH,06600,ALOR SETAR,KEDAH,04-7621404,04-7621404,kbp_kualakedah@rmp.gov.my,ADA,
302,BALAI,BALAI POLIS ALOR JANGGUS,"BALAI POLIS ALOR JANGGUS, 06250 ALOR STAR, KEDAH",06250,ALOR SETAR,KEDAH,04-7339009,TIADA,kpb_alorjanggus@rpm.gov.my,TIADA,
303,BALAI,BALAI POLIS KOTA SARANG SEMUT,KOTA SARANG SEMUT,06800,ALOR SETAR,KEDAH,04-7691222,TIADA,kpb_kssemut@rmp.gov.my,TIADA,
304,BALAI,BALAI POLIS POKOK SENA,"BALAI POLIS POKOK SENA, 06400 POKOK SENA KEDAH.",06400,POKOK SENA,KEDAH,04-782222,TIADA,kpb_pokoksena@rmp.gov.my,ADA,
305,BALAI,BALAI POLIS SERDANG,"BALAI POLIS SERDANG, JALAN SELAMA, 09800 SERDANG KEDAH",09800,SERDANG,KEDAH,04-4077222,04-4078007,Kpb_serdangkdh@rmp.gov.my,Balai Polis Serdang Kdh,
306,BALAI,BALAI POLIS BANDAR BAHARU,"BALAI POLIS BANDAR BAHARU, 34950 BANDAR BAHARU, KEDAH",34950,BANDAR BAHARU,KEDAH,05-716122,TIADA,kpb_bdrbharu@rmp.gov.my,balai polis bandar baharu kedah,
307,BALAI,BALAI POLIS KUALA NERANG,JALAN TUNKU BENDAHARA,06300,KUALA NERANG,KEDAH,04-7866222,04 - 7868631,Kpb_knerang@rmp.gov.my,Balai Polis Kuala Nerang,
308,BALAI,BALAI POLIS KG. TANJONG,JALAN PEDU,06300,KUALA NERANG,KEDAH,04-7866530,TIADA,Kpb_kgtanjung@rmp.gov.my,TIADA,
309,BALAI,BALAI POLIS PDG. SANAI,JALAN PADANG SANAI,06300,KUALA NERANG,KEDAH,04-7868024,TIADA,Kpb_pdgsanai@rmp.gov.my,Balai Polis Padang Sanai,
310,BALAI,BALAI POLIS NAKA,JALAN NAKA,06350,KUALA NERANG,KEDAH,04-7851322,TIADA,Kpb_naka@rmp.gov.my,TIADA,
311,BALAI,BALAI POLIS KOTA PUTRA,JALAN DURIAN BURUNG,06300,KUALA NERANG,KEDAH,04-7865222,TIADA,Kpb_kotaputra@rmp.gov.my,Balai Polis Kota Putra,
312,BALAI,PENDANG,"IPD PENDANG, KEDAH",06700,PENDANG,KEDAH,04-7596222,04- 7598391,kpbpendang@rmp.gov.my,POLIS DAERAH PENDANG,
313,BALAI,KUBUR PANJANG,KUBUR PANJANG,06760,PENDANG,KEDAH,04-7846222,04-7848150,kpb_kpanjang@rmp.gov.my,BALAI POLIS KUBUR PANJANG,
314,BALAI,SUNGAI TIANG, SUNGAI TIANG,06750,PENDANG,KEDAH,04-7541255,04-7541255,kpb_sgtiang@rmp.gov.my,"BALAI POLIS SG TIANG, PENDANG, KEDAH",
315,BALAI,BUKIT JENUN,BALAI POLIS BUKIT JENUN,06720,PENDANG,KEDAH,04-7596853,04-7596853,kpb_bktjenun@rmp.gov.my,"BALAI POLIS BUKIT JENUN, PENDANG, KEDAH",
316,BALAI,BALAI POLIS MALAU,BALAI POLIS MALAU,09100,BALING,KEDAH,04-5000025,TIADA,Kpb_malau@rmp.gov.my,"BALAI POLIS MALAU, KEDAH",
317,BALAI,BALAI POLIS KUALA KETIL,BALAI POLIS KUALA KETIL,09300,KUALA KETIL,KEDAH,04-4163222,TIADA,Kpb_k.ketil@rmp.gov.my,BALAI POLIS KUALA KETIL,
318,BALAI,POLIS TANJUNG PARI,"POLIS TANJUNG PARI, MUKIM SIONG",09100,BALING,KEDAH,04-4721200,TIADA,Kpb_tjgpari@rmp.gov.my,BALAI POLIS TANJUNG PARI,
319,BALAI,BALAI POLIS BALING,BALAI POLIS BALING,09100,BALING,KEDAH,04-470122,TIADA,Kpb_baling@rmp.gov.my,BALAI POLIS BALING,
320,BALAI,BALAI POLIS KUPANG,BALAI POLIS KUPANG,09200,BALING,KEDAH,04-4721197,TIADA,Kpb_kupang@rmp.gov.my,BALAI POLIS KUPANG,
321,BALAI,BALAI POLIS TAWAR,BALAI POLIS TAWAR,09310,KUALA KETIL,KEDAH,04-4766221,TIADA,Kpb_tawar@rmp.gov.my,BALAI POLIS TAWAR,
322,BALAI,BALAI POLIS SERDANG,BALAI POLIS SERDANG,09800,SERDANG,KEDAH,04-4077222,04-4078007,Kpb_serdangkdh@rmp.gov.my,Balai Polis Serdang Kdh,
323,BALAI,BALAI POLIS BANDAR BAHARU,BALAI POLIS BANDAR BAHARU,34950,BANDAR BAHARU,KEDAH,05-716122,TIADA,kpb_bdrbharu@rmp.gov.my,balai polis bandar baharu kedah,
324,BALAI,BALAI POLIS KUAH,JALAN AYER HANGAT,07000,LANGKAWI,KEDAH,04-9666222,04-9665276,TIADA,TIADA,
325,BALAI,BALAI POLIS AYER HANGAT,JALAN TG RHU,07000,LANGKAWI,KEDAH,04-9591223,04-9591223,TIADA,TIADA,
326,BALAI,BALAI POLIS PADANG MATSIRAT,JALAN PADANG MATSIRAT,07000 ,LANGKAWI,KEDAH,04-9551090,04-9551090,TIADA,TIADA,
327,BALAI,BALAI POLIS KUALA TERIANG,"BALAI POLIS KUALA TERIANG, MUKIM PADANG MAT SIRAP, 07100 LANGKAWI KEDAH.",07000,LANGKAWI,KEDAH,04-9551222,04-9551222,TIADA,TIADA,
328,BALAI,BALAI POLIS TRAFIK,PESIARAN PUTRA,07000,LANGAKWI,KEDAH,04-9660042,04-9660609,TIADA,TIADA,
329,BALAI,BALAI POLIS KOTA BHARU,KETUA POLIS BALAI       BALAI POLIS KOTA BHARU JALAN SULTAN IBRAHIM,15990,KOTA BHARU,KELANTAN,09-7485522,09-7461068,KPB_KBHARU@RMP.GOV.MY,TIADA,
330,BALAI,BALAI POLIS NILAM PURI,"BALAI POLIS NILAM PURI,JLN KUALA KRAI, KOTA BHARU",16010,KOTA BHARU,KELANTAN,09-7126722,09-7124490,KPB_NILAMPURI@RMP.GOV.MY,TIADA,
331,BALAI,BALAI POLIS PULAI CHONDONG,PULAI CHONDONG,16600,MACHANG,KELANTAN,09-7878222,TIADA,KPB_PCHONDONG@RMP.GOV.MY,TIADA,
332,BALAI,BALAI POLIS BANGGOL JUDAH,BANGGOL JUDAH,18500,MACHANG,KELANTAN,09-9766520,TIADA,KPB_BJUDAH@RMP.GOV.MY,TIADA,
333,BALAI,BALAI POLIS BADANG,JALAN PANTAI CAHAYA BULAN,15350,KOTA BHARU,KELANTAN,09-7742622,09-7718434,KPB_BADANG@RMP.GOV.MY,TIADA,
334,BALAI,BALAI POLIS MACHANG,BALAI POLIS MACHANG,18500,MACHANG,KELANTAN,09-9751222,09-9754335,KPB_MACHANG@RMP.GOV.MY,TIADA,
335,BALAI,TEMANGAN,BALAI POLIS TEMANGAN,18400,MACHANG,KELANTAN,09-9751012,TIADA,KPB_TEMANGAN@RMP.GOV.MY,TIADA,
336,BALAI,BALAI POLIS TANAH MERAH,BALAI POLIS TANAH MERAH,17500,TANAH MERAH,KELANTAN,09-9556222,09-9555166,KPB_TANAHMERAH@RMP.GOV.MY,TIADA,
337,BALAI,BALAI POLIS BUKIT PANAU, KG. BUKIT PANAU,17500,TANAH MERAH,KELANTAN,09-9777232,-,KPB_BKTPANAU@RMP.GOV.MY,TIADA,
338,BALAI,BALAI POLIS BATANG MERBAU, JALAN BATANG MERBAU,17500,TANAH MERAH,KELANTAN,09-9581662,09-9581107,KPB_BTGMERBAU@RMP.GOV.MY,TIADA,
339,BALAI,BALAI POLIS NIBONG ,BALAI POLIS NIBONG ,17500,TANAH MERAH,KELANTAN,09-9468022,09-9468022,KPB_NIBONG@RMP.GOV.MY,TIADA,
340,BALAI,BALAI POLIS BUKIT BUNGA ,BALAI POLIS BUKIT BUNGA ,17500,TANAH MERAH,KELANTAN,09-9468155,09-9467063,KPB_BKTBUNGA@RMP.GOV.MY,TIADA,
341,BALAI,BALAI POLIS BATU GAJAH,BALAI POLIS BATU GAJAH,17510,TANAH MERAH,KELANTAN,09-9581122,09-9581045,KPB_BATUGAJAH@RMP.GOV.MY,TIADA,
342,BALAI,BALAI POLIS LALANG PEPUYU, KG. LALANG PEPUYU,17510,TANAH MERAH,KELANTAN,09-0779022,-,KPB_LPEPUYU@RMP.GOV.MY,TIADA,
343,BALAI,BALAI POLIS GUAL IPOH,BALAI POLIS GUAL IPOH,17500,TANAH MERAH,KELANTAN,09-9552157,09-9552157,KPB_GUALIPOH@RMP.GOV.MY,TIADA,
344,BALAI,BALAI POLIS KUALA TIGA,BALAI POLIS KUALA TIGA,17500,TANAH MERAH,KELANTAN,09-9774559,-,KPB_K.TIGA@RMP.GOV.MY,TIADA,
345,BALAI,BALAI POLIS BUKIT YONG,BALAI POLIS BUKIT YONG,16800,PASIR PUTEH,KELANTAN,09-7527022,TIADA,KPB_BKTYONG@RMP.GOV.MY,TIADA,
346,BALAI,BALAI POLIS CHERANG RUKU,BALAI POLIS CHERANG RUKU,16700,PASIR PUTEH,KELANTAN,09-6912322,09-6945020,KPB_CHERANGRUKU@RMP.GOV.MY,TIADA,
347,BALAI,BALAI POLIS KUALA KRAI,BALAI POLIS KUALA KRAI,18000,KUALA KRAI,KELANTAN,09-9666226,09-96667721,TIADA,TIADA,
348,BALAI,BALAI POLIS MANEK URAI,BALAI POLIS MANEK URAI,18050,MANEK URAI,KELANTAN,09-9660675,09-9603029,KPB_MANEKURAI@RMP.GOV.MY,TIADA,
349,BALAI,BALAI POLIS LALOH,BALAI POLIS LALOH,18050,LALOH,KELANTAN,09-9669331,09-9603167,KPB_LALOH@RMP.GOV.MY,TIADA,
350,BALAI,BALAI POLIS DABONG,BALAI POLIS DABONG,18200,DABONG,KELANTAN,09-9607889,09-9601459,KPB_DABONG@RMP.GOV.MY,TIADA,
351,BALAI,BALAI POLIS BADANG,BALAI POLIS BADANG,15350,KOTA BHARU,KELANTAN,09-7742622,TIADA,KPB_BADANG@RMP.GOV.MY,TIADA,
352,BALAI,BALAI POLIS KETEREH,BALAI POLIS KETEREH,16450,KOTA BHARU,KELANTAN,09-7886014,TIADA,KPB_KETEREH@RMP.GOV.MY,TIADA,
353,BALAI,BALAI POLIS BINJAI,BALAI POLIS BINJAI,16150,KOTA BHARU,KELANTAN,09-7652222,TIADA,KPB_BINJAI@RMP.GOV.MY,TIADA,
354,BALAI,BALAI POLIS KOK LANAS,BALAI POLIS KOK LANAS,16450,KOTA BHARU,KELANTAN,09-7888322,TIADA,KPB_KOKLANAS@RMP.GOV.MY,TIADA,
355,BALAI,BALAI POLIS KUBANG KERIAN ,JALAN SULTAN IBRAHIM,16150,KOTA BHARU,KELANTAN,09-7652480,TIADA,KPB_KKERIAN@RMP.GOV.MY,TIADA,
356,BALAI,BALAI POLIS MELOR POLIS DIRAJA MALAYSIA ,"BALAI POLIS MELOR, 16400 KOTA BAHRU KELANTAN.",16400,KOTA BHARU,KELANTAN,09-7834222,TIADA,KPB_MELOR@RMP.GOV.MY,TIADA,
357,BALAI,BALAI POLIS PENGKALAN CHEPA ,"BALAI POLIS PENGKALAN CHEPA, JALAN PADANG TEMBAK, 16100 PENGKALAN CHEPA, KOTA BAHRU KELANTAN. ",16100,KOTA BHARU,KELANTAN,09-7752294,TIADA,KPB_PCHEPA@RMP.GOV.MY,TIADA,
358,BALAI,BALAI POLIS LUBOK STOL ,"BALAI POLIS LUBOK STOL, 17200 RANTAU PANJANG, PASIR MAS KELANTAN.",17200,PASIR MAS,KELANTAN,09-7963594,,KPB_LSTOL@RMP.GOV.MY,TIADA,
359,BALAI,BALAI POLIS RANTAU PANJANG ,"BALAI POLIS RANTAU PANJANG,17200 RANTAU PANJANG, PASIR MAS KELANTAN.",17200,PASIR MAS,KELANTAN,09-7950222,TIADA,KPB_RPANJANG@RMP.GOV.MY,TIADA,
360,BALAI,BALAI POLIS MERANTI ,"BALAI POLIS MERANTI, 17010 PASIR MAS KELANTAN.",17010,PASIR MAS,KELANTAN,09-7976028,TIADA,KPB_MERANTI@RMP.GOV.MY,TIADA,
361,BALAI,BALAI POLIS JERAM PERDAH ,"BALAI POLIS JERAM PERDAH, 17000 PASIR MAS, KELANTAN.",17060,PASIR MAS,KELANTAN,09-7963022,TIADA,KPB_JPERDAH@RMP.GOV.MY,TIADA,
362,BALAI,BALAI POLIS TOK UBAN ,"BALAI POLIS TOK UBAN, 17050   TOK UBAN, PASIR MAS KELANTAN.",,PASIR MAS,KELANTAN,09-7942122,TIADA,KPB_TOKUBAN@RMP.GOV.MY,TIADA,
363,BALAI,BALAI POLIS BUNUT SUSU ,"BALAI POLIS BUNUT SUSU, IPD PASIR MAS, 17020 PASIR MAS, KELANTAN.",17020,PASIR MAS,KELANTAN,09-7963597,TIADA,KPB_BSUSU@RMP.GOV.MY,TIADA,
364,BALAI,BALAI POLIS BAKONG,"BALAI POLIS BAKONG, 17000 PASIR MAS KELANTAN.",17010,PASIR MAS,KELANTAN,09-7967022,TIADA,KPB_BAKONG@RMP.GOV.MY,TIADA,
365,BALAI,BALAI POLIS BUKIT YONG,"BALAI POLIS BUKIT YONG, 16800 PASIR PUTEH KELANTAN.",16800,PASIR PUTEH,KELANTAN,09-7527022,TIADA,KPB_BKTYONG@RMP.GOV.MY,TIADA,
366,BALAI,BALAI POLIS SELISING,"BALAI POLIS SELISING, 16800 PASIR PUTEH, KELANTAN.",16800,PASIR PUTEH,KELANTAN,09-7891222,TIADA,KPB_SELISING@RMP.GOV.MY,TIADA,
367,BALAI,BALAI POLIS BUKIT BUNGA,"BALAI POLIS BUKIT BUNGA, 17500 TANAH MERAH, KELANTAN.",17700,TANAH MERAH,KELANTAN,09-9468155,TIADA,KPB_BKTBUNGA@RMP.GOV.MY,TIADA,
368,BALAI,BALAI POLIS BUKIT PANAU,"BALAI POLIS BUKIT PANAU, 17500 TANAH MERAH KELANTAN.",17700,TANAH MERAH,KELANTAN,09-9777232,TIADA,KPB_BKTPANAU@RMP.]GOV.MY,TIADA,
369,BALAI,BALAI POLIS KUALA TIGA,"BALAI POLIS KUALA TIGA, 17500 TANAH MERAH KELANTAN.",17500,TANAH MERAH,KELANTAN,09-9774559,TIADA,KPB_KTIGA@RMP.GOV.MY,TIADA,
370,BALAI,BALAI POLIS WAKAF BARU,"BALAI POLIS WAKAF BARU, 16250 WAKAF BARU TUMPAT, KELANTAN.",16250,TUMPAT,KELANTAN,09-7196222,TIADA,,TIADA,
371,BALAI,BALAI POLIS PALEKBANG,"BALAI POLIS PALEKBANG, 16040 PALEKBANG TUMPAT KELANTAN.",16040,TUMPAT,KELANTAN,09-7196322,TIADA,KPB_PALEKBANG@RMP.GOV.MY,TIADA,
372,BALAI,BALAI POLIS CHABANG EMPAT,"BALAI POLIS CHABANG EMPAT, 16210 CHABANG EMPAT TUMPAT KELANTAN.",16210,TUMPAT,KELANTAN,09-7195922,TIADA,KPB_CBGEMPAT@RMP.GOV.MY,TIADA,
373,BALAI,BALAI POLIS PENGKALAN KUBUR,"BALAI POLIS PENGKALAN KUBUR, 16080 TUMPAT KELANTAN.",16080,TUMPAT,KELANTAN,09-7212122,TIADA,KPB_PKUBUR@RMP.GOV.MY,TIADA,
374,BALAI,BALAI POLIS SIMPANGAN,"BALAI POLIS SIMPANGAN, 16200 TUMPAT KELANTAN.",16200,TUMPAT,KELANTAN,09-7962022,TIADA,KPB_SIMPANGAN@RMP@GOV.MY,TIADA,
375,BALAI,BALAI POLIS KUALA JAMBU,"BALAI POLIS KUALA JAMBU, IPD TUMPAT, 16210 TUMPAT KELANTAN. ",16210,TUMPAT,KELANTAN,09-7966022,TIADA,KPB_KJAMBU@RMP.GOV.MY,TIADA,
376,BALAI,BALAI POLIS BACHOK,"BALAI POLIS BACHOK, IPD BACHOK, 16300 BACHOK KELANTAN.",16300,BACHOK,KELANTAN,09-7788222,TIADA,KPB_BACHOK@RMP.GOV.MY,TIADA,
377,BALAI,BALAI POLIS GUNONG,"BALAI POLIS GUNONG, 16090 GUNONG BACHOK, KELANTAN.",16090,BACHOK,KELANTAN,09-7835722,TIADA,KPB_GUNONG@RMP.GOV.MY,TIADA,
378,BALAI,BALAI POLIS TAWANG,"BALAI POLIS TAWANG, 16020 BACHOK KELANTAN.",16020,BACHOK,KELANTAN,09-7767121,TIADA,KPB_TAWANG@RMP.GOV.MY,TIADA,
379,BALAI,BALAI POLIS AYER LANAS,"BALAI POLIS AYER LANAS, 17700 AYER LANAS JELI, KELANTAN.",17600,JELI,KELANTAN,09-9468222,TIADA,KPB_AYERLANAS@RMP.GOV.MY,TIADA,
380,BALAI,BALAI POLIS BATU MELINTANG,"BALAI POLIS BATU MELINTANG, 17600 JELI KELANTAN.",17600,JELI,KELANTAN,09-9447222,TIADA,KPB_BTMELINTANG@RMP.GOV.MY,TIADA,
381,BALAI,BALAI POLIS KUALA BALAH,"BALAI POLIS KUALA BALAH, 17610 JELI KELANTAN.",17600,JELI,KELANTAN,09-9361222,TIADA,KPB_KBALAH@RMP.GOV.MY,TIADA,
382,BALAI,BALAI POLIS AMPANG BARU,NO 34 JALAN REGAT SRI CEMPAKA,31400,IPOH,PERAK,05-5467005 ,TIADA,kpb_ampangbaru@rmp.gov.my ,Balai Polis Ampang Baru Ipoh,
383,BALAI,BALAI POLIS BERCHAM,TAMAN CEMPAKA,31400,IPOH,PERAK,05-5477363,TIADA,kpb_bercham@rmp.gov.my ,Balai Polis Bercham,
384,BALAI,BALAI POLIS BUKIT MERAH,JALAN BERCHAM,31500,IPOH,PERAK,05-3210925,TIADA,kpb_bktmerah@rmp.gov.my,Tiada,
385,BALAI,BALAI POLIS CHEMOR,"JKR 5234, JALAN MERAH",31200,IPOH,PERAK,05-2012222 ,TIADA,kpb_chemor@rmp.gov.my ,Balai Polis Chemor,
386,BALAI,BALAI POLIS JELAPANG,JALAN CHEMOR,30200,IPOH,PERAK,05-5261226 ,TIADA,kpb_jelapang@rmp.gov.my ,Balai Polis Jelapang,
387,BALAI,BALAI POLIS KANTHAN BARU,JALAN BESAR JELAPANG,31200,IPOH,PERAK,05-2012422 ,TIADA,kpb_kanthanbharu@rmp.gov.my ,TIADA,
388,BALAI,BALAI POLIS KAMPUNG BARU,"BATU 11, JALAN IPOH SG. SIPUT",30100,IPOH,PERAK,05-2542226 ,TIADA,kpb_kgbharu@rmp.gov.my ,TIADA,
389,BALAI,BALAI POLIS KAMPUNG SIMEE,JALAN SG PARI,31400,IPOH,PERAK,05-5477321 ,TIADA,kpb_kgsimee@rmp.gov.my ,TIADA,
390,BALAI,BALAI POLIS KG TAWAS,JALAN KOMPLEK SUKAN,30010,IPOH,PERAK,05-5477324 ,TIADA,kpb_pusat@rmp.gov.my ,TIADA,
391,BALAI,BALAI POLIS KUALA KUANG,"JALAN TAWAS, OFF JALAN KUALA KANGSAR",31200,CHEMOR,PERAK,05-2012322 ,TIADA,kpb_kkuang@rmp.gov.my ,TIADA,
392,BALAI,BALAI POLIS LAHAT,JALAN BESAR KUALA KLUANG,31500,IPOH,PERAK,05-3218622 ,TIADA,kpb_lahat@rmp.gov.my ,Balai Polis Lahat,
393,BALAI,BALAI POLIS MANJOI,"NO. 43 JALAN BUNGA OFF JALAN BARU, KG TENGKU HUSSIN",30020,IPOH,PERAK,05-5264700 ,TIADA,kpb_manjoi@rmp.gov.my ,TIADA,
394,BALAI,BALAI POLIS MENGLEMBU,JALAN GOPENG,31450,IPOH,PERAK,05-2812232 ,TIADA,kpb_menglembu@rmp.gov.my ,Balai Polis Menglembu,
395,BALAI,BALAI POLIS PASIR PINJI,JALAN SEKOLAH,31650,IPOH,PERAK,05-3210478 ,TIADA,kpb_pasirpinji@rmp.gov.my ,Balai Polis Pasir Pinji,
396,BALAI,BALAI POLIS PASIR PUTEH,"BALAI POLIS PASIR PUTEH, 31650 IPOH PERAK.",31650,IPOH,PERAK,05-3212222 ,TIADA,kpb_pputehipoh@rmp.gov.my ,TIADA,
397,BALAI,BALAI POLIS SUNGAI SENAM,"BALAI POLIS SUNGAI SENAM, LEBUH CECILRAE, 30450 IPOH PERAK.",30450,IPOH,PERAK,05-5477322 ,TIADA,kpb_sgsenam@rmp.gov.my ,Balai Polis Sungai Senam,
398,BALAI,BALAI POLIS TANJUNG RAMBUTAN,"BALAI POLIS TANJUNG RAMBUTAN, 31250 IPOH PERAK",31250,IPOH,PERAK,05-5331222 ,TIADA,kpb_tgrambutan@rmp.gov.my ,TIADA,
