date,title,link,content
17 Mar 2017,"Job Vacancy Constable (Special Unit) - Auxiliary Police Service, Bank Negara Malaysia",https://www.bnm.gov.my/-/job-vacancy-constable-special-unit-auxiliary-police-service-bank-negara-malaysia,"









Reading:
Job Vacancy Constable (Special Unit) - Auxiliary Police Service, Bank Negara Malaysia

  Share:


13

    Shares
  




















Job Vacancy Constable (Special Unit) - Auxiliary Police Service, Bank Negara Malaysia
Release Date:   17 Mar 2017





Bank Negara Malaysia would like to invite qualified Malaysians to apply for the position of Constable (Special Unit) within the Auxiliary Police Service in the Organisational Security Management Department
GENERAL REQUIREMENTS

Malaysian citizens aged between 18 and 28 years 
Excellent health condition and vision with no physical impairments
No criminal record 
Diploma in Electrical / Electronic / Mechanical / Science / Engineering / Information Technology with minimum Cumulative Grade Point Average (CGPA) of 3.00
Minimum qualification of Sijil Pelajaran Malaysia (SPM) with credits in five (5) subjects including Bahasa Malaysia, English and Mathematics

Candidates must fulfil the following physical criteria:
For Male

Minimum Height (without shoes) : 165cm
Minimum Weight : 50kg
Chest Size : At least 81cm; and 86cm (during inhalation)
Body Mass Index (BMI) : Between 19 to 26
Vision : Pass visual test for the left and right eye (separate testing) with accuracy of V/6/9 without glasses or contact lenses and not colour blind.

For Female

Minimum Height (without shoes) : 163cm
Minimum Weight : 48kg
Chest Size : -
Body Mass Index (BMI) : Between 19 to 26
Vision : Pass visual test for the left and right eye (separate testing) with accuracy of V/6/9 without glasses or contact lenses and not colour blind.

BENEFITS and COMPENSATION

Competitive salary package
Facilities such as housing (quarters), housing and vehicle loans
Dental and medical benefits
Life and Accident Insurance Coverage
Opportunity for career progression

APPLICATION
For more information on the application procedures, please visit the following websites:

Bank Negara Malaysia at http://www.bnm.gov.my
Facebook Bank Negara Malaysia at https://www.facebook.com/bnm.official/
Jobstreet at http://www.jobstreet.com.my/en/job-search/bank-negara-malaysia-jobs/
Monster.com at http://www.monster.com.my/bank-negara-malaysia-jobs.html

 Only candidates who meet the above criteria will be shortlisted for the assessment process
© 2024 Bank Negara Malaysia. All rights reserved.





"
17 Mar 2017,"Job Vacancy Constable In – Auxiliary Police Service, Bank Negara Malaysia",https://www.bnm.gov.my/-/job-vacancy-constable-in-auxiliary-police-service-bank-negara-malaysia,"









Reading:
Job Vacancy Constable In – Auxiliary Police Service, Bank Negara Malaysia

  Share:




    Shares
  




















Job Vacancy Constable In – Auxiliary Police Service, Bank Negara Malaysia
Release Date:   17 Mar 2017





Bank Negara Malaysia would like to invite qualified Malaysians to apply for the position of Constable within the Auxiliary Police Service in the Organisational Security Management Department
GENERAL REQUIREMENTS

Malaysian citizens aged between 18 and 28 years
Excellent health condition and vision with no physical impairments
No criminal record
Minimum qualification of Sijil Pelajaran Malaysia (SPM) with credits in five (5) subjects including Bahasa Malaysia and a pass in English

Candidates must fulfil the following physical criteria:
For Male

Minimum Height (without shoes) : 165cm
Minimum Weight : 50kg
Chest Size : At least 81cm; and 86cm (during inhalation)
Body Mass Index (BMI) : Between 19 to 26
Vision : Pass visual test for the left and right eye (separate testing) with accuracy of V/6/9 without glasses or contact lenses and not colour blind.

For Female

Minimum Height (without shoes) : 163cm
Minimum Weight : 48kg
Chest Size : -
Body Mass Index (BMI) : Between 19 to 26
Vision : Pass visual test for the left and right eye (separate testing) with accuracy of V/6/9 without glasses or contact lenses and not colour blind.

BENEFITS and COMPENSATION

Competitive salary package
Facilities such as housing (quarters), housing and vehicle loans
Dental and medical benefits
Life and Accident Insurance Coverage
Opportunity for career progression

APPLICATION
For more information on the application procedures, please visit the following websites:

Bank Negara Malaysia at http://www.bnm.gov.my
Facebook Bank Negara Malaysia at https://www.facebook.com/bnm.official/
Jobstreet at http://www.jobstreet.com.my/en/job-search/bank-negara-malaysia-jobs/
Monster.com at http://www.monster.com.my/bank-negara-malaysia-jobs.html

© 2024 Bank Negara Malaysia. All rights reserved.





"
02 Mar 2017,Reissuance of the Capital Adequacy Framework (Basel II – Risk Weighted Assets) and the Capital Adequacy Framework for Islamic Banks (Risk Weighted Assets),https://www.bnm.gov.my/-/reissuance-of-the-capital-adequacy-framework-basel-ii-risk-weighted-assets-and-the-capital-adequacy-framework-for-islamic-banks-risk-weighted-assets-1,"









Reading:
Reissuance of the Capital Adequacy Framework (Basel II – Risk Weighted Assets) and the Capital Adequacy Framework for Islamic Banks (Risk Weighted Assets)

  Share:




    Shares
  




















Reissuance of the Capital Adequacy Framework (Basel II – Risk Weighted Assets) and the Capital Adequacy Framework for Islamic Banks (Risk Weighted Assets)
Release Date:   02 Mar 2017





The Bank wishes to inform that effective 2 March 2017, the Capital Adequacy Framework (Basel II – Risk Weighted Assets) and the Capital Adequacy Framework for Islamic Banks (Risk Weighted Assets) policy document will be reissued to include revised requirements on the use of internal estimates for effective maturity under the Foundation Internal Rating Based Approach (F-IRB).
Revised Capital Adequacy Framework – Law, Policy and Guidelines page 
© 2024 Bank Negara Malaysia. All rights reserved.





"
24 Feb 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-24022017,"









Reading:
Financial Consumer Alert: List of unauthorised companies and websites has been updated.

  Share:




    Shares
  




















Financial Consumer Alert: List of unauthorised companies and websites has been updated.
Release Date:   24 Feb 2017





The Bank has updated the Financial Consumer Alert list. The list consists of companies and websites which are neither authorised nor approved under the relevant laws and regulations administered by BNM. Please take note that the list is not exhaustive and only serves as a guide to members of the public based on information and queries received by BNM. The latest list consists of 288 companies. The following companies were added to the list:

BitKingdom
JJ Global Network 
JJ Poor To Rich
JJPTR
Pertubuhan Kebajikan Komuniti Malaysia (PKKM)
Pruton Mega Holding Limited
Webster Trade Consulting Sdn Bhd

The list will be updated regularly for public's reference. To view the updated list, click on this link.
© 2024 Bank Negara Malaysia. All rights reserved.





"
23 Feb 2017,RINGGIT Newsletter (January 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-january-2017-issue-is-now-available-for-download,"









Reading:
RINGGIT Newsletter (January 2017 issue) is now available for download

  Share:




    Shares
  




















RINGGIT Newsletter (January 2017 issue) is now available for download
Release Date:   23 Feb 2017





The highlight for this month is 5 Teknik Untuk Tetapkan Matlamat Kewangan Tahun 2017
Other topics of interest include :

Apa perlu anda lakukan apabila membeli Polisi Insurans / Takaful ?
Menabung : Azam Tahun Baru
Persediaan simpanan untuk pendidikan anak-anak
Tip Elak Penipuan MLM Di Malaysia

RINGGIT is a joint-effort publication between Bank Negara Malaysia and FOMCA and it is a monthly publication.
This publication is published in Bahasa Malaysia only.
Click on the link below to get the latest issue :
Issue - January/2017 [PDF]
© 2024 Bank Negara Malaysia. All rights reserved.





"
03 Feb 2017,Wa'd,https://www.bnm.gov.my/-/wa-d,"









Reading:
Wa'd

  Share:


2

    Shares
  




















Wa'd
Release Date:   03 Feb 2017





Issuance Date
2 February 2017
Effective Date
1 January 2019
Summary
This policy document specifies the Shariah and operational requirements in relation to the application of wa`d arrangement in Islamic financial transactions. Shariah requirements highlight the salient features and essential conditions of a wa`d arrangement. The operational requirements set out the core principles of good governance and oversight, proper product structuring, effective risk management, sound financial disclosure and fair business and market conduct.
Details can be found in the following documents:

Wa'd

Response to feedback received



© 2024 Bank Negara Malaysia. All rights reserved.





"
02 Feb 2017,RINGGIT Newsletter (December 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-december-2016-issue-is-now-available-for-download-1,"









Reading:
RINGGIT Newsletter (December 2016 issue) is now available for download

  Share:




    Shares
  




















RINGGIT Newsletter (December 2016 issue) is now available for download
Release Date:   02 Feb 2017





The highlight for this month is Pandu Uji Sebelum Membeli Kereta Terpakai
Other topics of interest include :

Mahasiswa Perlu Bijak Urus Pinjaman
Kenali Perlindungan Takaful Anda
KWSP: Pengenalan Akaun Emas dan Inisiatif Penambahbaikan

RINGGIT is a joint-effort publication between Bank Negara Malaysia and FOMCA and it is a monthly publication.
This publication is published in Bahasa Malaysia only.
Click on the link below to get the latest issue :
Issue - December/2016 [PDF]
© 2024 Bank Negara Malaysia. All rights reserved.





"
27 Jan 2017,Commencement of Commercial Banking Business of China Construction Bank (Malaysia) Berhad,https://www.bnm.gov.my/-/commencement-of-commercial-banking-business-of-china-construction-bank-malaysia-berhad-1,"









Reading:
Commencement of Commercial Banking Business of China Construction Bank (Malaysia) Berhad

  Share:




    Shares
  




















Commencement of Commercial Banking Business of China Construction Bank (Malaysia) Berhad
Release Date:   27 Jan 2017





Issuance Date 
27 January 2017
Effective Date
27 January 2017
Summary 
We wish to inform that China Construction Bank (Malaysia) Berhad [CCBM], a wholly-owned subsidiary of China Construction Bank, Ltd., China has been granted a commercial banking licence by the Finance Minister of Malaysia pursuant to section 9 of the Financial Services Act 2013 and the bank will commence its operations with effect from 27 January 2017.
Pertinent details of CCBM are as follows:




Name and Address of Main Office


:
			:


China Construction Bank (Malaysia) Berhad
			Wisma Selangor Dredging Berhad 142A, Jalan Ampang 50450 Kuala Lumpur




Telephone No.
			Facsimile No.
			Alpha Name
			Bank Code
			Main Office/Branch Code


:
			:
			:
			:
			:


03 2160 1888
			03 2160 1800
			CCBM
			02/65
			14013




Name of Chief Executive Officer
			Email Address
			Telephone No. Facsimile No.


:
			:
			:


felix.feng@my.ccb.com
			03 2160 1801
			03 2160 1800




Applicability 
FSA
IFSA
© 2024 Bank Negara Malaysia. All rights reserved.





"
20 Jan 2017,Exposure draft on Credit Risk,https://www.bnm.gov.my/-/exposure-draft-on-credit-risk-1,"









Reading:
Exposure draft on Credit Risk

  Share:




    Shares
  




















Exposure draft on Credit Risk
Release Date:   20 Jan 2017





This Exposure Draft sets out the Bank’s proposed regulatory requirements on credit risk management for licensed persons, prescribed development financial institutions and financial holding companies. The proposals seek to ensure that the Bank’s key expectations and requirements on credit risk management remain effective moving forward.
In particular, the proposals–

clarify and reinforce expectations and requirements on board-level governance arrangements and the risk management function, particularly within the context of credit decision-making;
introduce requirements to strengthen the management of exceptional credits;
prescribe minimum standard for credit loss estimation; and
enhance expectations on the management of concentration risk, country and transfer risk, as well as group-wide credit risk oversight.

The Bank invites written feedback on the proposed regulatory requirements, including suggestions on areas to be clarified and alternative proposals. The written feedback should be supported with clear rationale, accompanying evidence or illustrations, as appropriate to facilitate an effective review of this Exposure Draft.
In addition to providing general feedback, financial institutions are requested to respond to the specific questions set out throughout this Exposure Draft.
Responses must be submitted to the Bank by 31 March 2017 to the following email: pfpconsult@bnm.gov.my.
Details can be found in the following documents:

Exposure Draft on Credit Risk

© 2024 Bank Negara Malaysia. All rights reserved.





"
09 Jan 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-2,"









Reading:
Financial Consumer Alert: List of unauthorised companies and websites has been updated.

  Share:




    Shares
  




















Financial Consumer Alert: List of unauthorised companies and websites has been updated.
Release Date:   09 Jan 2017





The Bank has updated the Financial Consumer Alert list. The list consists of companies and websites which are neither authorised nor approved under the relevant laws and regulations administered by BNM. Please take note that the list is not exhaustive and only serves as a guide to members of the public based on information and queries received by BNM. The latest list consists of 281 companies. The following companies were added to the list:

Dinar Dirham Global
Exorbitance Influence Sdn Bhd
Mi1 Global Sdn Bhd
Xcelent Job Trading

The list will be updated regularly for public's reference. To view the updated list, click on this link.
© 2024 Bank Negara Malaysia. All rights reserved.





"
06 Jan 2017,"Presentation: Malaysia, Navigating the New Normal (slides available)",https://www.bnm.gov.my/-/presentation-malaysia-navigating-the-new-normal-slides-available-1,"









Reading:
Presentation: Malaysia, Navigating the New Normal (slides available)

  Share:




    Shares
  




















Presentation: Malaysia, Navigating the New Normal (slides available)
Release Date:   06 Jan 2017





Fraziali Ismail, Director of the Economics Department conducted a presentation entitled ""Malaysia, Navigating the New Normal"" at the CIMB 9th Annual Malaysia Corporate Day 2017 on Thursday, 5 January 2017.
The presentation focused on Malaysian economic development and prospects, as well as the need to address several emerging vulnerabilities. 
The slides are available for download:

Malaysia, Navigating the New Normal, Fraziali Ismail (PDF, 266KB)

© 2024 Bank Negara Malaysia. All rights reserved.





"
05 Jan 2017,Beware of Bogus Emails Using Governor Bank Negara Malaysia’s Name,https://www.bnm.gov.my/-/beware-of-bogus-emails-using-governor-bank-negara-malaysia-s-name-1,"









Reading:
Beware of Bogus Emails Using Governor Bank Negara Malaysia’s Name

  Share:




    Shares
  




















Beware of Bogus Emails Using Governor Bank Negara Malaysia’s Name
Release Date:   05 Jan 2017





Bank Negara Malaysia would like to caution members of the public on bogus emails which purportedly used Governor Muhammad Ibrahim’s name as the sender.
Members of the public are advised to ignore these emails and to refrain from giving their personal information in response to any of these communications.
Bank Negara Malaysia will never request for personal information via telephone calls, SMS or emails.
© 2024 Bank Negara Malaysia. All rights reserved.





"
04 Jan 2017,Call for Papers: 2017 Summer Conference on “Threats to Globalisation in the Aftermath of the Crisis”,https://www.bnm.gov.my/-/call-for-papers-2017-summer-conference-on-threats-to-globalisation-in-the-aftermath-of-the-crisis-2,"









Reading:
Call for Papers: 2017 Summer Conference on “Threats to Globalisation in the Aftermath of the Crisis”

  Share:




    Shares
  




















Call for Papers: 2017 Summer Conference on “Threats to Globalisation in the Aftermath of the Crisis”
Release Date:   04 Jan 2017





Conference Call for Papers : Bank Negara Malaysia, International Monetary Fund and the IMF Economic Review
Submission Deadline: 15 March 2017
Theme: Threats to Globalisation in the Aftermath of the Crisis
Venue and Date : Kuala Lumpur, 25-26 July 2017
Bank Negara Malaysia (BNM), the International Monetary Fund (IMF) and the IMF Economic Review are jointly organising the 2017 IMF Summer Conference on “Threats to Globalisation in the Aftermath of the Crisis”, to be held on 25-26 July 2017 at Sasana Kijang, Bank Negara Malaysia.
The Great Recession delivered the first large setback to globalisation in decades.  After the Great Trade Collapse, international trade flows did not return to trend, and global trade is undergoing a slowdown.  Globalisation appears under threat from both economic and political forces.  On the market side, the persistently weak global demand may have had a role in the current slowdown in global trade.  Financial market volatility may also have had an impact on international goods trade by affecting export entry decisions.  On the policy side, resistance to globalisation is increasing: the use of antidumping duties and other ad hoc forms of protectionism, opposition to trade agreements across the political spectrum, and anti-immigration sentiment are on the rise.
The organising committee is now inviting paper submissions for the conference.  The conference will seek research on: (i) the recent past and medium-term future of international trade; (ii) the impact of protectionism and financial market turbulence on trade; and (iii) the labour market impact of both international trade and migration. We are particularly interested in papers that address the following topics and questions:

The global slowdown in trade and finance. What are the causes of the current trade slowdown?  Is there a capital flow slowdown?  Are there large secular changes in the composition of capital flows?  Has the relationship between real synchronisation and financial integration changed?
Trade consequences of “Secular Stagnation” and protractedly low external demand.  Is there a missing generation of exporters?  What are the implications for selection into exporting and medium-run trade dynamics?
Protectionism, income inequality, and globalisation.  Does higher inequality lead to more demand for protectionism?  How does higher inequality affect international asset markets?   What is the effect of protectionism on global supply chains?  What policies can ensure that the gains from globalisation are spread more evenly?
Trade implications of asset market dynamics.  What are the implications for domestic and export market entry of financial frictions and shocks?  How does international market liquidity affect goods trade?  How do multinational and trade links affect stock market co-movements across countries?
Migration, remittances and welfare.  What is the impact of immigration on labour markets in recipient countries?  How does emigration affect remittances and inequality in origin countries?

Submissions that focus on advanced economies, emerging economies, and Asia-Pacific economies are welcome.
The organising committee comprising Fabio Ghironi (University of Washington and guest editor, IMF Economic Review), Andrei Levchenko (University of Michigan and guest editor, IMF Economic Review), Cheng Hoon Lim (IMF), Hasni Mohamad Sha'ari (BNM), Emine Boz (IMF and IMF Economic Review), Linda Tesar (University of Michigan and IMF Economic Review) and Boon Hwa Tng (BNM), invite submissions in these and related areas.
Please send submissions in Adobe PDF format to: BNMIMF2017@IMF.ORG. Please also contact this email address if you are willing to participate as a discussant.  Selected papers will be considered for publication in a special issue of the IMF Economic Review.  Along with your submission, please indicate whether you also want to contribute to this issue (also submissions that are not being submitted to the IMF Economic Review are welcome).
Deadline for paper submissions is 15 March 2017 (authors of accepted papers will be informed by 15 April 2017).  Preference will be given to submissions of finished papers.  The conference will fund travel and local accommodation for speakers and discussants.
© 2024 Bank Negara Malaysia. All rights reserved.





"
28 Dec 2018,Policy Document on Outsourcing,https://www.bnm.gov.my/-/policy-doc-outsourcing28122018,"









Reading:
Policy Document on Outsourcing

  Share:


2

    Shares
  




















Policy Document on Outsourcing
Release Date:   28 Dec 2018





The Bank today issued the policy document on Outsourcing. The policy document aims to strengthen governance and risk management standards in managing outsourcing risk, particularly in light of changing business models and greater adoption of technology within the financial services sector. These requirements primarily cover:

Expectations on the board and senior management in respect of the management of outsourcing risk;
Due diligence of service providers and service level agreements;
Protection of data confidentiality; and
Business continuity planning.

A feedback statement has been issued concurrently with this policy document to articulate the Bank’s views on several areas of feedback.
This policy document is effective from 1 January 2019.
© 2024 Bank Negara Malaysia. All rights reserved.





"
06 Dec 2018,RINGGIT Newsletter (November 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-november-2018-issue-is-now-available-for-download,"









Reading:
RINGGIT Newsletter (November 2018 issue) is now available for download

  Share:




    Shares
  




















RINGGIT Newsletter (November 2018 issue) is now available for download
Release Date:   06 Dec 2018





The highlight for this month is Risiko Jual Beli Kereta Secara Sambung Bayar
Other topics of interest include :

Perancangan Persaraan Untuk Golongan Muda Skim Persaraan Swasta
Perancangan Untuk Menyimpan Wang
Orang Muda Mewah Berbelanja Keliru Antara Kos Gaya Hidup Dan Kos Sara Hidup
Panduan Pengurusan Kewangan untuk Graduan
Kod Perlindungan Pengguna Penerbangan Malaysia

RINGGIT is a joint-effort publication between Bank Negara Malaysia and FOMCA and it is a monthly publication.
This publication is published in Bahasa Malaysia only.
Click on the link below to get the latest issue :
Issue - November/2018 [PDF]
© 2024 Bank Negara Malaysia. All rights reserved.





"
27 Nov 2018,Islamic Finance Rendezvous Series 2019,https://www.bnm.gov.my/-/islamic-finance-rendezvous-series-2019,"









Reading:
Islamic Finance Rendezvous Series 2019

  Share:




    Shares
  




















Islamic Finance Rendezvous Series 2019
Release Date:   27 Nov 2018





Bank Negara Malaysia, Association of Islamic Banking and Financial Institutions Malaysia (AIBIM) and Malaysian Takaful Association (MTA), in collaboration with various agencies and business associations will be organising a business engagement programme entitled “Islamic Finance Rendezvous Series” on 14 January 2019 at Eastin Hotel, Bayan Lepas, Pulau Pinang. 
 
This programme aims to provide insights to the businesses about the variety of financial products and services offered by Islamic financial institutions and how these offerings can help to grow businesses.

 
CEOs of Small Medium Enterprises (SMEs) and Multinational Companies (MNCs) are encouraged to join the programme. Details are as follows:
 
Date    :  14 January 2019 (Monday)
 Time   :   9.00 a.m. - 5.00 p.m.
 Venue :  Eastin Hotel, Bayan Lepas, Pulau Pinang
 
Key highlights:

CEO forum on Islamic finance solutions
Inspiring conversation with successful businesses that utilised Islamic finance solutions'Knowledge sharing on Islamic financial solutions and tips for international trade for SMEs
MNCs and SMEs’ dialogue with financial industry leaders
Business matching session with participating Islamic finance institutions (pre-registration is required)

 
No admission fee.
 
Seats are limited. Please register now!
 
Please click https://goo.gl/R8Vk2M for online registration.

Contact person:

Encik Zamir Azfar at zamir@aibim.com or Puan Siti Nor Kamariah at siti@malaysiantakaful.com.my
 

Please refer attachments for more information.

Programme
Poster: 

English
Malay
Mandarin



© 2024 Bank Negara Malaysia. All rights reserved.





"
22 Nov 2018,Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 188th Meeting,https://www.bnm.gov.my/-/ruling-of-the-sac-22112018,"









Reading:
Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 188th Meeting

  Share:




    Shares
  




















Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 188th Meeting
Release Date:   22 Nov 2018





The Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 188th meeting on 30th October 2018 ruled that the Financial Retakaful (FinRe) proposal based on the concept ofhibah bithawab (gift with reward in return) between a retakaful operator (RTO) and a takaful operator (TO) is not permissible due to the following reasons:

In principle, the application ofhibah bithawab is a form oftabarru` and is an act of appreciation(mukaramah) and affection(widad). Therefore, it is unsuitable to be applied in the business context which is motivated by profit as it alters the concept ofhibah bithawab fromtabarru` to an exchange contract.
In this regard,hibah bithawab with a business motive is not allowed. Nevertheless, the application of tabarru` contract intakaful (Participant Risk Fund)for the purpose of mutual indemnity and not for business or substantial profit generation is allowed.
In addition, both the components of gift(hibah) and reward(thawab) which take the form of cash/monetary, may lead to a transaction with the element of riba.
The concept ofhibah bithawab shall not be applied on the basis of necessity(darurah) or need (hajah) as there are other alternative Shariah concepts which are more suitable to be applied in the proposed FinRe model.  

Please refer attachment for more information.
© 2024 Bank Negara Malaysia. All rights reserved.





"
12 Nov 2018,RINGGIT Newsletter (October 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-october-2018-issue-is-now-available-for-download,"









Reading:
RINGGIT Newsletter (October 2018 issue) is now available for download

  Share:




    Shares
  




















RINGGIT Newsletter (October 2018 issue) is now available for download
Release Date:   12 Nov 2018





The highlight for this month is Skim i-Suri Untuk Kebajikan Suri Rumah
Other topics of interest include :

Jadikan Minat Membeli-Belah Sebagai Peluang Perniagaan
Panduan Pengurusan Kewangan Peribadi
Perkara Yang Perlu Anda Lakukan Jika Menjadi Mangsa Penipuan Kewangan
Apa Yang Harus Dilakukan Selepas Kemalangan Jalan Raya?

RINGGIT is a joint-effort publication between Bank Negara Malaysia and FOMCA and it is a monthly publication.
This publication is published in Bahasa Malaysia only.
Click on the link below to get the latest issue :
Issue - October/2018 [PDF]
© 2024 Bank Negara Malaysia. All rights reserved.





"
02 Nov 2018,"""Go Digital Talk"" Workshop",https://www.bnm.gov.my/-/-go-digital-talk-workshop-1,"









Reading:
""Go Digital Talk"" Workshop

  Share:




    Shares
  




















""Go Digital Talk"" Workshop
Release Date:   02 Nov 2018





Credit Guarantee Corporation (CGC) in partnership with Malaysia Digital Economy Corporation (MDEC) will be organizing a workshop entitled “Go Digital Talk” on 15 November 2018 at CGC Building, Kelana Jaya, Selangor.
Leaders in e-commerce sites like Alibaba and Shopee will be sharing tips on successful online marketing and digital sales.
All Small Medium Enterprises (SMEs) are encouraged to join the workshop. Details of the workshop are as follows:

Date : 15 November 2018 (Thursday)
Time : 9.00 a.m. - 2.00 p.m.
Venue : Bangunan CGC, Kelana Jaya (location map)    

Highlight of the Workshop
Knowledge sharing on tips for successful online marketing & digital sales by Alibaba and Shopee.

The following integrated line up of activities will be made available to assist SMEs in gaining access to market and financing digitally:

SMEs can sign up with the respective partners for online market access, locally (Shopee) and internationally (Alibaba).
SMEs who sign up can apply for e-TRADE grant (by MATRADE).
CBM (Credit Bureau Malaysia) is present to provide reports with consultation on SME’s credit scoring.
SMEs who need financing can sign up at imSME. CGC Financial Advisory Team is available to assist.  

Please click http://bit.ly/CGCgdtBNM for registration.
Contact person: Julianna at 03-7806 2300, ext. 243 or Imelda at ext. 242

© 2024 Bank Negara Malaysia. All rights reserved.





"
02 Nov 2018,Download the 2019 Budget Speech by Finance Minister of Malaysia,https://www.bnm.gov.my/-/download-the-2019-budget-speech-by-finance-minister-of-malaysia,"









Reading:
Download the 2019 Budget Speech by Finance Minister of Malaysia

  Share:




    Shares
  




















Download the 2019 Budget Speech by Finance Minister of Malaysia
Release Date:   02 Nov 2018





The 2019 Budget Speech by YB Lim Guan Eng, Finance Minister of Malaysia. Click on the hyperlink below to download.

The 2019 Budget Speech

© 2024 Bank Negara Malaysia. All rights reserved.





"
12 Oct 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-12102018,"









Reading:
Financial Consumer Alert: List of unauthorised companies and websites has been updated.

  Share:




    Shares
  




















Financial Consumer Alert: List of unauthorised companies and websites has been updated.
Release Date:   12 Oct 2018





The Bank has updated the Financial Consumer Alert list. The list consists of companies and websites which are neither authorised nor approved under the relevant laws and regulations administered by BNM. Please take note that the list is not exhaustive and only serves as a guide to members of the public based on information and queries received by BNM. The latest list consists of 425 companies. The following company was added to the list:
1.Asia Equity Ventures (00257613V)
2.Mateen Acquisition Global (002693981K)
The list will be updated regularly for public's reference.  To view the updated list, click on this link.
© 2024 Bank Negara Malaysia. All rights reserved.





"
09 Oct 2018,Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 187th Meeting,https://www.bnm.gov.my/-/ruling-of-the-sac-09102018-187th,"









Reading:
Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 187th Meeting

  Share:




    Shares
  




















Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 187th Meeting
Release Date:   09 Oct 2018





The Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 187th meeting on 27 August 2018 decided that the application of musyarakah contract between a retakaful operator and takaful operator in managing the expense strain of the latter arising from the implementation of ‘Minimum Allocation Rate’ requirement is permissible, subject to the following conditions:
i. The musyarakah capital contribution especially in the form of cash, shall not be treated and accounted as an up-front wakalah fee as such treatment is inconsistent with the nature of a musyarakah contract;
ii. The musyarakah capital shall be ring-fenced and shall not commingle with other capital in the shareholders’ fund; and other funds especially the tabarru` fund;
iii.Determination of profit and loss from the musyarakah must reflect the actual profit and loss of th e identified portfolio, which must be ring-fenced from other portfolios; and
iv. The in-kind musyarakah capital (if any) must be valued in monetary terms at the inception of the musyarakah contract.
Please refer attachment for more information.
 

Keputusan Majlis Penasihat Shariah

Majlis Penasihat Shariah (MPS) Bank Negara Malaysia pada mesyuarat ke-187 bertarikh 27 Ogos 2018 telah memutuskan bahawa pengaplikasian kontrak musyarakah antara pengendali takaful dan pengendali takaful semula bagi mengurus beban perbelanjaan pengendali takaful berikutan pelaksanaan  keperluan ‘Kadar Peruntukan Minimum’ dibenarkan, tertakluk kepada syarat-syarat berikut:
i. Modal musyarakah terutamanya yang berbentuk wang tidak boleh dianggap sebagai fi wakalah pendahuluan (upfront wakalah fee) kerana ia tidak selari dengan ciri-ciri kontrak musyarakah;
ii. Modal musyarakah hendaklah diasingkan (ring-fenced) dan tidak bercampur dengan modal lain dalam dana pemegang saham dan dana-dana lain terutamanya dana tabarru`;
iii. Penentuan keuntungan dan kerugian musyarakah mestilah menggambarkan keuntungan dan kerugian sebenar bagi portfolio tertentu, yang perlu diasingkan (ring-fenced) daripada portfolio-portfolio yang lain; dan
iv. Modal musyarakah yang berbentuk bukan kewangan (sekiranya ada) hendaklah dinilai berdasarkan nilaian wang ketika pemeteraian kontrak musyarakah.

Sila lihat lampiran di sini  untuk maklumat lanjut.
© 2024 Bank Negara Malaysia. All rights reserved.





"
