date,title,link
27 Nov 2017,Payment System Forum and Exhibition 2017 - Mobile Payment: The ‘Next Wave’,https://www.bnm.gov.my/-/payment-system-forum-and-exhibition-2017-mobile-payment-the-next-wave-2
13 Nov 2017,Exposure Draft on Shariah Governance,https://www.bnm.gov.my/-/ed-shariah-governance-13112017
01 Nov 2017,RINGGIT Newsletter (November 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-november-2017-issue-is-now-available-for-download
27 Oct 2017,Muat Turun Ucapan Bajet 2018 oleh Perdana Menteri Malaysia,https://www.bnm.gov.my/-/budget-speech-2018
27 Oct 2017,Exposure Draft on Operating Cost Controls for Life Insurance and Family Takaful Business,https://www.bnm.gov.my/-/ed-operating-cost-control-27102017
26 Oct 2017,Bank Negara Malaysia & PDRM on Currency Education Initiative,https://www.bnm.gov.my/-/bank-negara-malaysia-pdrm-on-currency-education-initiative-1
17 Oct 2017,Principles for a Fair and Effective Financial Market for the Malaysian Financial Market,https://www.bnm.gov.my/-/principles-fair-effective-17102017
12 Oct 2017,Exposure Draft on Employee Screening,https://www.bnm.gov.my/-/ed-employee-screening-12102017
06 Oct 2017,RINGGIT Newsletter (August 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-august-2017-issue-is-now-available-for-download
03 Oct 2017,Ruling of the Shariah Advisory Council,https://www.bnm.gov.my/-/ruling-of-the-sac-03102017
28 Sep 2017,Exposure draft for Anti-Money Laundering and Counter Financing of Terrorism (AML/CFT) - Money Services Business (Sector 3) (Supplementary Document No. 1),https://www.bnm.gov.my/-/ed-amlcft-msb-sector3-doc1-28092017
28 Sep 2017,Exposure Draft on Outsourcing,https://www.bnm.gov.my/-/ed-outsourcing-28082017
28 Sep 2017,Exposure Draft on Net Stable Funding Ratio,https://www.bnm.gov.my/-/ed-net-stable-funding-ratio-28092017
27 Sep 2017,Surat kepada Ketua Pembangkang Parlimen Malaysia - Memorandum berhubung dengan 1Malaysia Development Berhad (1MDB),https://www.bnm.gov.my/-/surat-kpd-ketua-pembangkang
20 Sep 2017,Enforcement Action against Company Conducting Illegal Deposit Taking,https://www.bnm.gov.my/-/enforcement-action-against-company-conducting-illegal-deposit-taking-2
20 Sep 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-20092017
11 Sep 2017,Supplementary Notice (No.3) on Foreign Exchange Administration Rules Measures to Promote Development of Malaysian Financial Market,https://www.bnm.gov.my/-/supp-notice3-fea-09112017
08 Sep 2017,List of financial institutions under the Appointed Overseas Office Framework,https://www.bnm.gov.my/-/fi-under-appointed-overseas-ofc-framework-08092017
06 Sep 2017,Reissuance of the Capital Adequacy Framework (Capital Components) and Capital Adequacy Framework for Islamic Banks (Capital Components),https://www.bnm.gov.my/-/reissuance-of-the-capital-adequacy-framework-capital-components-and-capital-adequacy-framework-for-islamic-banks-capital-components-1
05 Sep 2017,Ruling of the Shariah Advisory Council,https://www.bnm.gov.my/-/ruling-of-the-shariah-advisory-council-1
28 Aug 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-28082017
23 Aug 2017,RINGGIT Newsletter (July 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-july-2017-issue-is-now-available-for-download
16 Aug 2017,Exposure Draft on Leverage Ratio,https://www.bnm.gov.my/-/ed-leverage-ratio-16082017
31 Jul 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-31072017
31 Jul 2017,"Call for Papers : 5th Malaysia Statistics Conference - MyStats 2017 ""From Data to Knowledge: The Journey""",https://www.bnm.gov.my/-/call-for-papers-5th-malaysia-statistics-conference-mystats-2017-from-data-to-knowledge-the-journey-1
24 Jul 2017,RINGGIT Newsletter (June 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-june-2017-issue-is-now-available-for-download
20 Jul 2017,Strategy Paper on Value-based Intermediation: Strengthening the Roles and Impact of Islamic Finance,https://www.bnm.gov.my/-/strategy-paper-on-value-based-intermediation-strengthening-the-roles-and-impact-of-islamic-finance-1
14 Jul 2017,"Call for Papers: Fifth Annual Bank Negara Malaysia Economics Research Workshop ""Macroeconomic Prospects in the Digital Economy"" - 20th November 2017, Kuala Lumpur, Malaysia",https://www.bnm.gov.my/-/call-for-papers-fifth-annual-bank-negara-malaysia-economics-research-workshop-macroeconomic-prospects-in-the-digital-economy-20th-november-2017-kuala-lumpur-malaysia-1
29 Jun 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-29062017
23 Jun 2017,Direct Distribution Channels for Pure Protection Products,https://www.bnm.gov.my/-/direct-distribution-channels-for-pure-protection-products-1
23 Jun 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-23060217
22 Jun 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-22062017
15 Jun 2017,RINGGIT Newsletter (May 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-may-2017-issue-is-now-available-for-download
06 Jun 2017,Migration to PIN-enabled Payment Cards (PIN & PAY),https://www.bnm.gov.my/-/migration-to-pin-enabled-payment-cards-pin-pay-1
31 May 2017,Exposure Draft on Rahn,https://www.bnm.gov.my/-/exposure-draft-on-rahn-1
30 May 2017,RINGGIT Newsletter (April 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-april-2017-issue-is-now-available-for-download
22 May 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-22052017
18 May 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/notices-announcements/-/asset_publisher/XRQ5HftX94WW/content/unauthorised-company-website-18052017?_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId=979309&amp;_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_redirect=https%3A%2F%2Fwww.bnm.gov.my%2Fnotices-announcements%3Fp_p_id%3Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_cur%3D0%26p_r_p_resetCur%3Dtrue%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId%3D979309
12 May 2017,Peluang Kerjaya di Bank Negara Malaysia Temuduga Terbuka untuk Jawatan Konstabel (Unit Khas) – Perkhidmatan Polis Bantuan,https://www.bnm.gov.my/-/peluang-kerjaya-di-bank-negara-malaysia-temuduga-terbuka-untuk-jawatan-konstabel-unit-khas-perkhidmatan-polis-bantuan-1
12 May 2017,Peluang Kerjaya di Bank Negara Malaysia Temuduga Terbuka untuk Jawatan Konstabel – Perkhidmatan Polis Bantuan,https://www.bnm.gov.my/-/peluang-kerjaya-di-bank-negara-malaysia-temuduga-terbuka-untuk-jawatan-konstabel-perkhidmatan-polis-bantuan-1
11 May 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/notices-announcements/-/asset_publisher/XRQ5HftX94WW/content/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-4?_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId=979212&amp;_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_redirect=https%3A%2F%2Fwww.bnm.gov.my%2Fnotices-announcements%3Fp_p_id%3Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_cur%3D0%26p_r_p_resetCur%3Dtrue%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId%3D979212
04 May 2017,Alert on SMS Scam and Fake Website Involving Bank Negara Malaysia Name,https://www.bnm.gov.my/-/alert-on-sms-scam-and-fake-website-involving-bank-negara-malaysia-name
03 May 2017,Removal of reserve fund requirement in the policy document on Capital Funds for Islamic Banks,https://www.bnm.gov.my/-/removal-of-reserve-fund-requirement-in-the-policy-document-on-capital-funds-for-islamic-banks-1
03 May 2017,Removal of reserve fund requirement in the policy document on Capital Funds,https://www.bnm.gov.my/-/removal-of-reserve-fund-requirement-in-the-policy-document-on-capital-funds
02 May 2017,Supplementary Notice (No. 2) on Foreign Exchange Administration Rules and Amendment to the Definitions of the Notices on Foreign Exchange Administration Rules - Measures to Promote Development of Malaysian Financial Market,https://www.bnm.gov.my/-/supplementary-notice-no.-2-on-foreign-exchange-administration-rules-and-amendment-to-the-definitions-of-the-notices-on-foreign-exchange-administration-rules-measures-to-promote-development-of-malaysian-financial-market
29 Apr 2017,Beware of financial scams promising unrealistic high returns,https://www.bnm.gov.my/-/beware-of-financial-scams-promising-unrealistic-high-returns-1
28 Apr 2017,"Notice on the Misuse of Bank Negara Malaysia's Name, Corporate Logo, Senior Officers' Names and Positions",https://www.bnm.gov.my/-/notice-on-the-misuse-of-bank-negara-malaysia-s-name-corporate-logo-senior-officers-names-and-positions
21 Apr 2017,Liberalisation of Motor Insurance,https://www.bnm.gov.my/-/liberalisation-of-motor-insurance-1
18 Apr 2017,Sixth Auction of Ringgit Banknotes with Special Serial Numbers (4th Series),https://www.bnm.gov.my/-/sixth-auction-of-ringgit-banknotes-with-special-serial-numbers-4th-series-1
13 Apr 2017,Code of Conduct for Malaysia Wholesale Financial Markets,https://www.bnm.gov.my/-/code-of-conduct-for-malaysia-wholesale-financial-markets-1
13 Apr 2017,Concept Paper on Principles for a Fair and Effective Financial Market for the Malaysian Financial Market,https://www.bnm.gov.my/-/concept-paper-on-principles-for-a-fair-and-effective-financial-market-for-the-malaysian-financial-market-1
13 Apr 2017,Regulated Short-Selling of Securities in the Wholesale Money Market,https://www.bnm.gov.my/-/regulated-short-selling-of-securities-in-the-wholesale-money-market-1
12 Apr 2017,National e-Payment Roadshow 2017 - Moving Forward with e-Payments,https://www.bnm.gov.my/-/national-e-payment-roadshow-2017-moving-forward-with-e-payments-1
12 Apr 2017,RINGGIT Newsletter (March 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-march-2017-issue-is-now-available-for-download
24 Mar 2017,Misleading Headline in The Edge Financial Daily,https://www.bnm.gov.my/-/misleading-headline-in-the-edge-financial-daily-1
23 Mar 2017,Advice to Public on Mobile App for Healthcare and Medical Expenses,https://www.bnm.gov.my/-/advice-to-public-on-mobile-app-for-healthcare-and-medical-expenses
22 Mar 2017,RINGGIT Newsletter (February 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-february-2017-issue-is-now-available-for-download
17 Mar 2017,"Job Vacancy Constable (Special Unit) - Auxiliary Police Service, Bank Negara Malaysia",https://www.bnm.gov.my/-/job-vacancy-constable-special-unit-auxiliary-police-service-bank-negara-malaysia
17 Mar 2017,"Job Vacancy Constable In – Auxiliary Police Service, Bank Negara Malaysia",https://www.bnm.gov.my/-/job-vacancy-constable-in-auxiliary-police-service-bank-negara-malaysia
02 Mar 2017,Reissuance of the Capital Adequacy Framework (Basel II – Risk Weighted Assets) and the Capital Adequacy Framework for Islamic Banks (Risk Weighted Assets),https://www.bnm.gov.my/-/reissuance-of-the-capital-adequacy-framework-basel-ii-risk-weighted-assets-and-the-capital-adequacy-framework-for-islamic-banks-risk-weighted-assets-1
24 Feb 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-24022017
23 Feb 2017,RINGGIT Newsletter (January 2017 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-january-2017-issue-is-now-available-for-download
03 Feb 2017,Wa'd,https://www.bnm.gov.my/-/wa-d
02 Feb 2017,RINGGIT Newsletter (December 2016 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-december-2016-issue-is-now-available-for-download-1
27 Jan 2017,Commencement of Commercial Banking Business of China Construction Bank (Malaysia) Berhad,https://www.bnm.gov.my/-/commencement-of-commercial-banking-business-of-china-construction-bank-malaysia-berhad-1
20 Jan 2017,Exposure draft on Credit Risk,https://www.bnm.gov.my/-/exposure-draft-on-credit-risk-1
09 Jan 2017,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-2
06 Jan 2017,"Presentation: Malaysia, Navigating the New Normal (slides available)",https://www.bnm.gov.my/-/presentation-malaysia-navigating-the-new-normal-slides-available-1
05 Jan 2017,Beware of Bogus Emails Using Governor Bank Negara Malaysia’s Name,https://www.bnm.gov.my/-/beware-of-bogus-emails-using-governor-bank-negara-malaysia-s-name-1
04 Jan 2017,Call for Papers: 2017 Summer Conference on “Threats to Globalisation in the Aftermath of the Crisis”,https://www.bnm.gov.my/-/call-for-papers-2017-summer-conference-on-threats-to-globalisation-in-the-aftermath-of-the-crisis-2
28 Dec 2018,Policy Document on Outsourcing,https://www.bnm.gov.my/-/policy-doc-outsourcing28122018
06 Dec 2018,RINGGIT Newsletter (November 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-november-2018-issue-is-now-available-for-download
27 Nov 2018,Islamic Finance Rendezvous Series 2019,https://www.bnm.gov.my/-/islamic-finance-rendezvous-series-2019
22 Nov 2018,Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 188th Meeting,https://www.bnm.gov.my/-/ruling-of-the-sac-22112018
12 Nov 2018,RINGGIT Newsletter (October 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-october-2018-issue-is-now-available-for-download
02 Nov 2018,"""Go Digital Talk"" Workshop",https://www.bnm.gov.my/-/-go-digital-talk-workshop-1
02 Nov 2018,Download the 2019 Budget Speech by Finance Minister of Malaysia,https://www.bnm.gov.my/-/download-the-2019-budget-speech-by-finance-minister-of-malaysia
12 Oct 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-12102018
09 Oct 2018,Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 187th Meeting,https://www.bnm.gov.my/-/ruling-of-the-sac-09102018-187th
09 Oct 2018,Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 186th Meeting,https://www.bnm.gov.my/-/ruling-of-the-sac-09102018
03 Oct 2018,Guidance Documents on Value-based Intermediation: Strengthening the Roles and Impact of Islamic Finance,https://www.bnm.gov.my/-/guidance-value-based-intermediation-03102018
28 Sep 2018,RINGGIT Newsletter (September 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-september-2018-issue-is-now-available-for-download
20 Sep 2018,Peluang Kerjaya di Bank Negara Malaysia - Temu Duga Terbuka untuk Jawatan Konstabel (Unit Khas) dan Konstabel,https://www.bnm.gov.my/-/temuduga-terbuka-20092018
18 Sep 2018,Exposure Draft on Publishing Open Data using Open API*,https://www.bnm.gov.my/-/ed-publishing-api
07 Sep 2018,Call for Submission of Contributed Paper Sessions (CPS),https://www.bnm.gov.my/-/call-for-submission-of-cps-07092018
04 Sep 2018,RINGGIT Newsletter (August 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-august-2018-issue-is-now-available-for-download
29 Aug 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-29082018
28 Aug 2018,RINGGIT Newsletter (July 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-july-2018-issue-is-now-available-for-download
09 Aug 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-09082018
06 Aug 2018,RINGGIT Newsletter (June 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-june-2018-issue-is-now-available-for-download
02 Aug 2018,Tun Ismail Ali Scholarship for Postgraduate Programme 2018 / 2019,https://www.bnm.gov.my/-/tunismail-scholarship-postgrad-2018-2019
19 Jul 2018,Rahn,https://www.bnm.gov.my/-/rahn-19072018
03 Jul 2018,RINGGIT Newsletter (May 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-may-2018-issue-is-now-available-for-download
25 Jun 2018,"Retail sale of commemorative currency at Sasana Kijang, Bank Negara Malaysia on 30 June 2018",https://www.bnm.gov.my/-/retail-sale-of-commemorative-currency-at-sasana-kijang-bank-negara-malaysia-on-30-june-2018
01 Jun 2018,Exposure Draft on Trade Credit Insurance and Trade Credit Takaful,https://www.bnm.gov.my/-/ed-tradecreditinsurance-tradecredittakaful-01062018
31 May 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-31052018-02
31 May 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-31052018
25 May 2018,RINGGIT Newsletter (April 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-april-2018-issue-is-now-available-for-download
24 May 2018,"Enforcement Action against Company Suspected To Be Using The Word ""Bank"" Without Approval",https://www.bnm.gov.my/-/enforcement-action-against-company-suspected-to-be-using-the-word-bank-without-approval
22 May 2018,Additional Requirements for the Money Services Business Compliance Officers,https://www.bnm.gov.my/-/additional-requirements-for-the-money-services-business-compliance-officers
21 May 2018,Exposure Draft on Takaful Operational Framework,https://www.bnm.gov.my/-/ed-takaful-oprerational-framework-21052018
17 May 2018,Survey to obtain feedback from SMEs on access to finance,https://www.bnm.gov.my/-/survey-to-obtain-feedback-from-smes-on-access-to-finance-1
17 May 2018,1Q 2018 Labour Market Statistics of the Financial Services Sector,https://www.bnm.gov.my/-/1q-2018-labour-market-statistics-of-the-financial-services-sector
10 May 2018,Announcement on the Release of Monetary Policy Statement,https://www.bnm.gov.my/-/announcement-on-the-release-of-monetary-policy-statement
27 Apr 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-27042018
26 Apr 2018,62nd ISI World Statistics Congress 2019 (ISI WSC 2019): Invitation for Submission of STS Proposals,https://www.bnm.gov.my/-/62nd-isi-world-statistics-congress-2019-isi-wsc-2019-invitation-for-submission-of-sts-proposals-1
25 Apr 2018,Enforcement Action Against Illegal Money Services Business Operators in Johor Bahru,https://www.bnm.gov.my/-/enforcement-action-against-illegal-money-services-business-operators-in-jb
11 Apr 2018,Bai` al-Sarf (Currency Exchange),https://www.bnm.gov.my/-/bai-al-sarf-currency-exchange
09 Apr 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-09042018
04 Apr 2018,Social Media Message on ATM Cash Withdrawal,https://www.bnm.gov.my/-/social-media-message-on-atm-cash-withdrawal-1
30 Mar 2018,Caution on fake crypto-related certification using Bank Negara Malaysia’s name,https://www.bnm.gov.my/-/caution-on-fake-crypto-30032018
26 Mar 2018,"Response to Singapore Straits Times Article entitled ""Foreign Insurers in Malaysia Resisting Divestment: Sources""",https://www.bnm.gov.my/-/response-to-sg-straits-times-26032018
22 Mar 2018,Finalised Strategy Paper on Value-based Intermediation: Strengthening the Roles and Impact of Islamic Finance,https://www.bnm.gov.my/-/finalised-strategy-paper-on-value-based-intermediation-22032018
20 Mar 2018,List of financial institutions under the Appointed Overseas Office Framework,https://www.bnm.gov.my/-/fi-under-appointed-overseas-ofc-framework-23032018
16 Mar 2018,Interoperable Credit Transfer Framework (ICTF),https://www.bnm.gov.my/-/ictf-16032018
14 Mar 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-14032018
11 Mar 2018,Caution on unauthorized cryptocurrency investment platform Coinzer,https://www.bnm.gov.my/-/unauthorized-cryptocurrency-investment-coinzer-11032018
09 Mar 2018,Employee Screening,https://www.bnm.gov.my/-/employee-screening-09032018
07 Mar 2018,Auction of Commemorative Currency and Ringgit Banknotes with Special Serial Numbers,https://www.bnm.gov.my/-/auction-of-commemorative-currency-and-ringgit-banknotes-with-special-serial-numbers
05 Mar 2018,"Temu Duga Terbuka untuk Jawatan Konstabel pada Sabtu, 10 Mac 2018 di Lanai Kijang, Bank Negara Malaysia",https://www.bnm.gov.my/-/temuduga-terbuka-10032018
01 Mar 2018,RINGGIT Newsletter (March 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-march-2018-issue-is-now-available-for-download
28 Feb 2018,Retail sale of commemorative currency at Bank Negara Malaysia’s Museum and Art Gallery from 5 March 2018 onwards,https://www.bnm.gov.my/-/retail-sale-of-commemorative-currency-at-bank-negara-malaysia-s-museum-and-art-gallery-from-5-march-2018-onwards
23 Feb 2018,Discussion Paper on Responsibility Mapping,https://www.bnm.gov.my/-/responsibility-mapping-23022018
23 Feb 2018,Four former Genneva Sdn. Bhd directors jailed for 8 years and fined RM 1 million,https://www.bnm.gov.my/-/four-former-genneva-sdn.-bhd-directors-jailed-for-8-years-and-fined-1m
20 Feb 2018,4Q 2017 Labour Market Statistics of the Financial Services Sector,https://www.bnm.gov.my/-/4q-2017-labour-market-statistics-20021018
05 Feb 2018,Rulings of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 182nd Meeting,https://www.bnm.gov.my/-/ruling-of-the-sac-05022018
01 Feb 2018,RINGGIT Newsletter (February 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-february-2018-issue-is-now-available-for-download
30 Jan 2018,Labour Market Conditions in the Financial Services Sector,https://www.bnm.gov.my/-/labour-market-conditions-30012018
22 Jan 2018,Credit Risk,https://www.bnm.gov.my/-/credit-risk-22012018
17 Jan 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-17012018-02
17 Jan 2018,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/unauthorised-company-website-17012018
09 Jan 2018,Compliance to SWIFT’s Security Controls Requirement,https://www.bnm.gov.my/-/compliance-to-swift-s-security-controls-09012018
02 Jan 2018,List of Principal Dealers and Islamic Principal Dealers,https://www.bnm.gov.my/-/principal-islamic-principal-dealers-02012018
01 Jan 2018,RINGGIT Newsletter (January 2018 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-download-jan2018
31 Dec 2019,"Policy Document on Anti-Money Laundering, Countering Financing of Terrorism and Targeted Financial Sanctions for Financial Institutions (AML/CFT and TFS for FIs)",https://www.bnm.gov.my/-/policy-doc-amlcft-tfs-for-fis-31122019
31 Dec 2019,"Anti-Money Laundering, Countering Financing of Terrorism and Targeted Financial Sanctions for Designated Non-Financial Businesses and Professions (DNFBPs) & Non-Bank Financial Institutions (NBFIs) (AML/CFT and TFS for DNFBPs and NBFIs)",https://www.bnm.gov.my/-/amlcft-and-targeted-financial-sanctions-for-dnfbps-nbfis
27 Dec 2019,Discussion Paper on Climate Change and Principle-based Taxonomy,https://www.bnm.gov.my/-/discussion-paprer-climatechange-principlebasedtaxonomy-27122019
26 Dec 2019,Exposure Draft on Responsibility Mapping,https://www.bnm.gov.my/-/ed-responsibility-mapping-26122019
24 Dec 2019,Policy Document on Operating Cost Controls for Life Insurance and Family Takaful Business,https://www.bnm.gov.my/-/ops-cost-control-lifebusiness-familytakafulbusiness-24122019
24 Dec 2019,Exposure Draft on Valuation of Insurance and Takaful Liabilities,https://www.bnm.gov.my/-/ed-valuation-insuranstakaful-liabilities
24 Dec 2019,Equity Investments,https://www.bnm.gov.my/-/equity-investments-24122019
23 Dec 2019,Interoperable Credit Transfer Framework (ICTF),https://www.bnm.gov.my/-/ictf-23122019
20 Dec 2019,Ruling of the Shariah Advisory Council (SAC) of Bank Negara Malaysia at its 194th and 195th Meeting,https://www.bnm.gov.my/-/ruling-of-the-sac-20122019
06 Dec 2019,Enforcement Action against Illegal Money Services Business Operators in Johor,https://www.bnm.gov.my/-/enforcement-action-illegal-msb-06122019
05 Dec 2019,RINGGIT Newsletter (Bil 6/2019 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-bil-6/2019-issue-is-now-available-for-download
02 Dec 2019,Appointment of Members to Bank Negara Malaysia's Financial Stability Executive Committee,https://www.bnm.gov.my/-/appointment-of-members-to-bank-negara-malaysia-s-financial-stability-executive-committee
12 Nov 2019,Repurchase Agreement Transactions,https://www.bnm.gov.my/-/repurchase-agreement-transactions
09 Nov 2019,Cash Transaction Limit (CTL) : What You Need to Know,https://www.bnm.gov.my/-/cash-transaction-limit-ctl-what-you-need-to-know
08 Nov 2019,Framework for Electronic Trading Platforms,https://www.bnm.gov.my/-/framework-for-electronic-trading-platforms
07 Nov 2019,RINGGIT Newsletter (Bil 5/2019 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-bil-5/2019-issue-is-now-available-for-download
07 Nov 2019,Policy Document on Fair Treatment of Financial Consumers,https://www.bnm.gov.my/-/policy-document-on-fair-treatment-of-financial-consumers
01 Nov 2019,Value-based Intermediation Financing and Investment Impact Assessment Framework - Guidance Document,https://www.bnm.gov.my/-/value-based-intermediation-financing-and-investment-impact-assessment-framework-guidance-document
29 Oct 2019,"Enforcement Action against Company Suspected to be Using the Word ""Bank"" Without Approval",https://www.bnm.gov.my/-/enforcement-action-against-company-suspected-to-be-using-the-word-bank-without-approval-29102019
24 Oct 2019,Temu Duga Terbuka untuk Jawatan Konstabel (Unit Khas) dan Konstabel,https://www.bnm.gov.my/-/temuduga-terbuka-24102019
11 Oct 2019,Download the 2020 Budget Speech by Finance Minister of Malaysia,https://www.bnm.gov.my/-/download-the-2020-budget-speech-by-finance-minister-of-malaysia
20 Sep 2019,Policy Document on Shariah Governance,https://www.bnm.gov.my/-/policy-document-on-shariah-governance
19 Sep 2019,Anti-Money Laundering and Counter Financing of Terrorism (AML/CFT) – Money Services Business (Sector 3) (Supplementary Document No. 2),https://www.bnm.gov.my/-/amlcft-msb-no2
30 Aug 2019,Information on Local Currency Settlement Framework,https://www.bnm.gov.my/-/information-on-local-currency-settlement-framework
23 Aug 2019,Four Directors of MGSB Berhad Pleaded Guilty to Illegal Deposit Taking and Money Laundering Charges,https://www.bnm.gov.my/-/four-directors-of-mgsb-berhad-pleaded-guilty-to-illegal-deposit-taking-and-money-laundering-charges
23 Aug 2019,Exposure Draft on Corporate Governance,https://www.bnm.gov.my/-/exposure-draft-on-corporate-governance
21 Aug 2019,RINGGIT Newsletter (Bil 4/2019 issue) is now available for download,https://www.bnm.gov.my/-/ringgit-newsletter-bil-4/2019-issue-is-now-available-for-download
20 Aug 2019,Exposure Draft on Repurchase Agreement Transactions,https://www.bnm.gov.my/-/exposure-draft-on-repurchase-agreement-transactions
19 Aug 2019,Online Ordering and Payment Facility for Sale of Commemorative Currency Issued by Bank Negara Malaysia,https://www.bnm.gov.my/-/online-ordering-and-payment-facility-for-sale-of-commemorative-currency-issued-by-bank-negara-malaysia
09 Aug 2019,Exposure Draft on Anti-Money Laundering and Counter Financing of Terrorism (AML/CFT) – Money Services Business (Sector 3) (Supplementary Document No. 2),https://www.bnm.gov.my/-/ed-amlctf-09082019
