date,title,link
06 Sep 2010,International Reserves of BNM as at 30 August 2010,https://www.bnm.gov.my/-/reserve-30082010
02 Sep 2010,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-02092010
01 Sep 2010,Issuance of New Family Takaful Licences,https://www.bnm.gov.my/-/issuance-of-new-family-takaful-licences
30 Aug 2010,Detailed Disclosure of International Reserves as at end-July 2010,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-july-2010
27 Aug 2010,Monetary and Financial Developments in July 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-july-2010
25 Aug 2010,Resolutions of Shariah Advisory Council Bank Negara Malaysia,https://www.bnm.gov.my/-/resolutions-of-shariah-advisory-council-bank-negara-malaysia-1
20 Aug 2010,International Reserves of BNM as at 13 August 2010,https://www.bnm.gov.my/-/reserve-13082010
18 Aug 2010,Economic and Financial Developments in the Malaysian Economy in the Second Quarter of 2010,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-second-quarter-of-2010
18 Aug 2010,Liberalisation of the Foreign Exchange Administration Rules,https://www.bnm.gov.my/-/liberalisation-of-the-foreign-exchange-administration-rules-3
17 Aug 2010,"SC, Bank Negara Malaysia and Bursa Malaysia introduce e-share Payment",https://www.bnm.gov.my/-/sc-bank-negara-malaysia-and-bursa-malaysia-introduce-e-share-payment
16 Aug 2010,Approval of Transfer Scheme for Tahan Insurance Malaysia Berhad's General Insurance Business,https://www.bnm.gov.my/-/approval-of-transfer-scheme-for-tahan-insurance-malaysia-berhad-s-general-insurance-business
11 Aug 2010,Individuals Related to Sunshine Empire Sdn Bhd and Pan Phoenix Dina Sentenced in Singapore and Brunei,https://www.bnm.gov.my/-/individuals-related-to-sunshine-empire-sdn-bhd-and-pan-phoenix-dina-sentenced-in-singapore-and-brunei
06 Aug 2010,International Reserves of BNM as at 30 July 2010,https://www.bnm.gov.my/-/reserve-30072010
30 Jul 2010,Monetary and Financial Developments in June 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-june-2010
30 Jul 2010,Detailed Disclosure of International Reserves as at end-June 2010,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-june-2010
22 Jul 2010,International Reserves of BNM as at 15 July 2010,https://www.bnm.gov.my/-/reserve-15072010
21 Jul 2010,Malaysia's Royal Award for Islamic Finance,https://www.bnm.gov.my/-/malaysia-s-royal-award-for-islamic-finance
08 Jul 2010,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-08072010
08 Jul 2010,Outcome of Public Consultation on Proposed Third Party Motor Cover Framework,https://www.bnm.gov.my/-/outcome-of-public-consultation-on-proposed-third-party-motor-cover-framework
07 Jul 2010,International Reserves of BNM as at 30 June 2010,https://www.bnm.gov.my/-/reserve-07072010
30 Jun 2010,Monetary and Financial Developments in May 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-may-2010
30 Jun 2010,Detailed Disclosure of International Reserves as at end-May 2010,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-may-2010
29 Jun 2010,Resolutions of Shariah Advisory Council Bank Negara Malaysia,https://www.bnm.gov.my/-/resolutions-of-shariah-advisory-council-bank-negara-malaysia
25 Jun 2010,Foreign Electronic Brokers Allowed to Offer Electronic Broking Platforms in the Malaysian Foreign Exchange Market,https://www.bnm.gov.my/-/foreign-electronic-brokers-allowed-to-offer-electronic-broking-platforms-in-the-malaysian-foreign-exchange-market
23 Jun 2010,Issuance of Sukuk 1Malaysia 2010,https://www.bnm.gov.my/-/issuance-of-sukuk-1malaysia-2010-1
22 Jun 2010,International Reserves of BNM as at 15 June 2010,https://www.bnm.gov.my/-/reserve-15062010
22 Jun 2010,The Issuance of Commemorative Coins In Conjunction with the 125th Anniversary of Keretapi Tanah Melayu,https://www.bnm.gov.my/-/the-issuance-of-commemorative-coins-in-conjunction-with-the-125th-anniversary-of-keretapi-tanah-melayu
17 Jun 2010,Issuance of New Licences,https://www.bnm.gov.my/-/issuance-of-new-licences
15 Jun 2010,"Appointment of Dato' Muhammad Ibrahim as Deputy Governor, Dato' Ooi Sang Kuang as Special Adviser and Puan Jessica Chew as Assistant Governor of Bank Negara Malaysia",https://www.bnm.gov.my/-/appointment-of-dato-muhammad-ibrahim-as-deputy-governor-dato-ooi-sang-kuang-as-special-adviser-and-puan-jessica-chew-as-assistant-governor-of-bank-negara-malaysia
07 Jun 2010,International Reserves of BNM as at 31 May 2010,https://www.bnm.gov.my/-/reserve-31052010
04 Jun 2010,Sunshine Empire Sdn. Bhd. Pleads Guilty to Illegal Deposit Taking,https://www.bnm.gov.my/-/sunshine-empire-sdn.-bhd.-pleads-guilty-to-illegal-deposit-taking
03 Jun 2010,Malaysia Launches Global Search for Most Outstanding Contributor to Islamic Finance,https://www.bnm.gov.my/-/malaysia-launches-global-search-for-most-outstanding-contributor-to-islamic-finance
31 May 2010,Monetary and Financial Developments in April 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-april-2010
27 May 2010,Detailed Disclosure of International Reserves as at end-April 2010,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-april-2010
21 May 2010,International Reserves of BNM as at 14 May 2010,https://www.bnm.gov.my/-/reserve-14052010
19 May 2010,Malaysia and Australia Sign MoU on Islamic Finance and the Regulation of Financial Products,https://www.bnm.gov.my/-/malaysia-and-australia-sign-mou-on-islamic-finance-and-the-regulation-of-financial-products
13 May 2010,Economic and Financial Developments in the Malaysian Economy in the First Quarter of 2010,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-first-quarter-of-2010
13 May 2010,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-13052010
12 May 2010,Magic learning moments with Bank Negara Malaysia Museum and Art Gallery at International Museum Day 2010,https://www.bnm.gov.my/-/magic-learning-moments-with-bank-negara-malaysia-museum-and-art-gallery-at-international-museum-day-2010
11 May 2010,Enhanced Financial Consumer Protection Package,https://www.bnm.gov.my/-/enhanced-financial-consumer-protection-package
10 May 2010,Issuance of Sukuk 1Malaysia 2010,https://www.bnm.gov.my/-/issuance-of-sukuk-1malaysia-2010
07 May 2010,International Reserves of BNM as at 30 April 2010,https://www.bnm.gov.my/-/reserve-30042010
07 May 2010,Bank Negara Malaysia Investigates The Gold Label Sdn Bhd,https://www.bnm.gov.my/-/bank-negara-malaysia-investigates-the-gold-label-sdn-bhd
30 Apr 2010,Monetary and Financial Developments in March 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-march-2010
30 Apr 2010,Detailed Disclosure of International Reserves as at end-March 2010,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-march-2010
22 Apr 2010,International Reserves of BNM as at 15 April 2010,https://www.bnm.gov.my/-/reserve-15042010
22 Apr 2010,Beware of Scams Using Phone Calls Requesting Confirmation on Credit Card Transactions,https://www.bnm.gov.my/-/beware-of-scams-using-phone-calls-requesting-confirmation-on-credit-card-transactions
21 Apr 2010,Bank Negara Malaysia Investigates Dencomm Sales & Services Sdn Bhd,https://www.bnm.gov.my/-/bank-negara-malaysia-investigates-dencomm-sales-services-sdn-bhd
16 Apr 2010,Issuance of a new commercial banking licence to India,https://www.bnm.gov.my/-/issuance-of-a-new-commercial-banking-licence-to-india
07 Apr 2010,International Reserves of BNM as at 31 March 2010,https://www.bnm.gov.my/-/reserve-31032010
01 Apr 2010,Bank Negara Malaysia Hosts Global Islamic Finance Forum 2010,https://www.bnm.gov.my/-/bank-negara-malaysia-hosts-global-islamic-finance-forum-2010
31 Mar 2010,Detailed Disclosure of International Reserves as at end-February 2010,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-february-2010
31 Mar 2010,Monetary and Financial Developments in February 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-february-2010
24 Mar 2010,The 2009 Bank Negara Malaysia Annual Report,https://www.bnm.gov.my/-/the-2009-bank-negara-malaysia-annual-report
24 Mar 2010,The 2009 Financial Stability and Payment Systems Report,https://www.bnm.gov.my/-/the-2009-financial-stability-and-payment-systems-report
24 Mar 2010,Chiang Mai Initiative Multilateralization (CMIM) Comes Into Effect on the 24th of March 2010,https://www.bnm.gov.my/-/chiang-mai-initiative-multilateralization-cmim-comes-into-effect-on-the-24th-of-march-2010
19 Mar 2010,International Reserves of BNM as at 15 March 2010,https://www.bnm.gov.my/-/reserve-15032010
05 Mar 2010,International Reserves of BNM as at 25 February 2010,https://www.bnm.gov.my/-/reserve-25022010
05 Mar 2010,Ensuring Access to Basic Motor Insurance Coverage for Third Party Bodily Injury and Death,https://www.bnm.gov.my/-/ensuring-access-to-basic-motor-insurance-coverage-for-third-party-bodily-injury-and-death
04 Mar 2010,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-04032010
25 Feb 2010,Detailed Disclosure of International Reserves as at end-January 2010,https://www.bnm.gov.my/-/untitled-press-release-amp-notices
24 Feb 2010,Monetary and Financial Developments in January 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-january-2010
24 Feb 2010,Economic and Financial Developments in the Malaysian Economy in the Fourth Quarter of 2009,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-fourth-quarter-of-2009
19 Feb 2010,International Reserves of BNM as at 12 February 2010,https://www.bnm.gov.my/-/reserve-12022010
09 Feb 2010,Bank Negara Malaysia Investigates Semangat Teknologi Gagah Sdn. Bhd. (formerly known as STG Resources Sdn. Bhd.) and Its Related Companies,https://www.bnm.gov.my/-/bank-negara-malaysia-investigates-semangat-teknologi-gagah-sdn.-bhd.-formerly-known-as-stg-resources-sdn.-bhd.-and-its-related-companies
05 Feb 2010,International Reserves of BNM as at 29 January 2010,https://www.bnm.gov.my/-/reserve-29012010
04 Feb 2010,Corporate Debt Restructuring Committee (CDRC) Revised Eligibility Criteria,https://www.bnm.gov.my/-/corporate-debt-restructuring-committee-cdrc-revised-eligibility-criteria
29 Jan 2010,Detailed Disclosure of International Reserves as at end-December 2009,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-december-2009
28 Jan 2010,Monetary and Financial Developments in December 2009,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-december-2009
26 Jan 2010,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-26012010
22 Jan 2010,International Reserves of BNM as at 15 January 2010,https://www.bnm.gov.my/-/reserve-15012010
18 Jan 2010,Regulators and Practitioners Meet to Discuss on Financial Inclusion,https://www.bnm.gov.my/-/regulators-and-practitioners-meet-to-discuss-on-financial-inclusion
07 Jan 2010,International Reserves of BNM as at 31 December 2009,https://www.bnm.gov.my/-/reserve-31122009
04 Jan 2010,Beware of Illegal Foreign Currency Trading Schemes,https://www.bnm.gov.my/-/beware-of-illegal-foreign-currency-trading-schemes
30 Dec 2011,Monetary and Financial Developments in November 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-november-2011
30 Dec 2011,Detailed Disclosure of International Reserves as at end-November 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-november-2011
22 Dec 2011,International Reserves of BNM as at 15 December 2011,https://www.bnm.gov.my/-/reserve-15122011
21 Dec 2011,Financial Sector Blueprint 2011 - 2020,https://www.bnm.gov.my/-/financial-sector-blueprint-2011-2020
21 Dec 2011,Launch of Malaysia's New Currency Series,https://www.bnm.gov.my/-/launch-of-malaysia-s-new-currency-series
09 Dec 2011,Bank Negara Malaysia Launches MobileLINK,https://www.bnm.gov.my/-/bank-negara-malaysia-launches-mobilelink
07 Dec 2011,International Reserves of BNM as at 30 November 2011,https://www.bnm.gov.my/-/reserve-30112011
01 Dec 2011,Money Services Business Act 2011 Comes Into Force Today,https://www.bnm.gov.my/-/money-services-business-act-2011-comes-into-force-today
30 Nov 2011,Monetary and Financial Developments in October 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-october-2011
30 Nov 2011,Detailed Disclosure of International Reserves as at end-October 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-october-2011
28 Nov 2011,Memorandum of Understanding between Bank Negara Malaysia and the Monetary Authority of Singapore,https://www.bnm.gov.my/-/memorandum-of-understanding-between-bank-negara-malaysia-and-the-monetary-authority-of-singapore
24 Nov 2011,Issuance of Commemorative Coins In Conjunction with the 50th Anniversary of World Wide Fund for Nature,https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-the-50th-anniversary-of-world-wide-fund-for-nature
22 Nov 2011,International Reserves of BNM as at 15 November 2011,https://www.bnm.gov.my/-/reserve-15112011
18 Nov 2011,Broadening Regional Financial Collaboration,https://www.bnm.gov.my/-/broadening-regional-financial-collaboration
18 Nov 2011,Economic and Financial Developments in the Malaysian Economy in the Third Quarter of 2011,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-third-quarter-of-2011
18 Nov 2011,Measures to Promote Responsible Financing Practices,https://www.bnm.gov.my/-/measures-to-promote-responsible-financing-practices
16 Nov 2011,"Meeting of Central Banks and Monetary Authorities of the Organisation of Islamic Cooperation (OIC) Member Countries ""Central Banking and Financial Sector Development"", 16 November 2011, Kuala Lumpur, Malaysia",https://www.bnm.gov.my/-/meeting-of-central-banks-and-monetary-authorities-of-the-organisation-of-islamic-cooperation-oic-member-countries-central-banking-and-financial-sector-development-16-november-2011-kuala-lumpur-malaysia>Meeting of Central Banks and Monetary Authorities of the Organisation of Islamic Cooperation (OIC) Member Countries Central Banking and Financial Sector Development
11 Nov 2011,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-11112011
04 Nov 2011,International Reserves of BNM as at 31 October 2011,https://www.bnm.gov.my/-/reserve-31102011
31 Oct 2011,Monetary and Financial Developments in September 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-september-2011
31 Oct 2011,Detailed Disclosure of International Reserves as at end-September 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2011
21 Oct 2011,International Reserves of BNM as at 14 October 2011,https://www.bnm.gov.my/-/reserve-14102011
14 Oct 2011,"Inaugural SEACEN-CEMLA Conference on ""The Implementation of Monetary Policy: Lessons from the Crisis and Challenges for Coming Years""",https://www.bnm.gov.my/-/inaugural-seacen-cemla-conference-on-the-implementation-of-monetary-policy-lessons-from-the-crisis-and-challenges-for-coming-years->Inaugural SEACEN-CEMLA Conference on The Implementation of Monetary Policy: Lessons from the Crisis and Challenges for Coming Years
07 Oct 2011,International Reserves of BNM as at 30 September 2011,https://www.bnm.gov.my/-/reserve-30092011
06 Oct 2011,Appointment of New Director-General of Labuan Financial Services Authority (Labuan FSA),https://www.bnm.gov.my/-/appointment-of-new-director-general-of-labuan-financial-services-authority-labuan-fsa-
30 Sep 2011,Monetary and Financial Developments in August 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-august-2011
30 Sep 2011,Bank Negara Malaysia held Islamic Finance Seminar with Turkish Financial Community,https://www.bnm.gov.my/-/bank-negara-malaysia-held-islamic-finance-seminar-with-turkish-financial-community
30 Sep 2011,Detailed Disclosure of International Reserves as at end-August 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-august-2011
22 Sep 2011,International Reserves of BNM as at 15 September 2011,https://www.bnm.gov.my/-/reserve-15092011
14 Sep 2011,Opening of Sasana Kijang,https://www.bnm.gov.my/-/opening-of-sasana-kijang
09 Sep 2011,International Reserves of BNM as at 29 August 2011,https://www.bnm.gov.my/-/reserve-29082011
08 Sep 2011,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-08092011
29 Aug 2011,Detailed Disclosure of International Reserves as at end-July 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-july-2011
26 Aug 2011,Monetary and Financial Developments in July 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-july-2011
22 Aug 2011,International Reserves of BNM as at 15 August 2011,https://www.bnm.gov.my/-/reserve-15082011
17 Aug 2011,Economic and Financial Developments in the Malaysian Economy in the Second Quarter of 2011,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-second-quarter-of-2011
17 Aug 2011,Flexibility from Complying with the Distribution Ratio Requirement for Locally-Incorporated Foreign Banks,https://www.bnm.gov.my/-/flexibility-from-complying-with-the-distribution-ratio-requirement-for-locally-incorporated-foreign-banks
11 Aug 2011,Correction on media article regarding Bestino Golden House Sdn Bhd,https://www.bnm.gov.my/-/correction-on-media-article-regarding-bestino-golden-house-sdn-bhd
08 Aug 2011,"Passing of Bank Negara Malaysia Deputy Governor, Dato' Mohd Razif bin Abd. Kadir",https://www.bnm.gov.my/-/passing-of-bank-negara-malaysia-deputy-governor-dato-mohd-razif-bin-abd.-kadir
05 Aug 2011,International Reserves of BNM as at 29 July 2011,https://www.bnm.gov.my/-/reserve-29072011
01 Aug 2011,Provision of Advice on Market Value of Motor Vehicles by Insurers and Takaful Operators,https://www.bnm.gov.my/-/provision-of-advice-on-market-value-of-motor-vehicles-by-insurers-and-takaful-operators
29 Jul 2011,Monetary and Financial Developments in June 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-june-2011
29 Jul 2011,Detailed Disclosure of International Reserves as at end-June 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-june-2011
25 Jul 2011,Issuance of Commemorative Coins for Malaysia's New Third Coins Series,https://www.bnm.gov.my/-/issuance-of-commemorative-coins-for-malaysia-s-new-third-coins-series
22 Jul 2011,International Reserves of BNM as at 15 July 2011,https://www.bnm.gov.my/-/reserve-15072011
22 Jul 2011,Managed float regime continues to support growth,https://www.bnm.gov.my/-/managed-float-regime-continues-to-support-growth
07 Jul 2011,International Reserves of BNM as at 30 June 2011,https://www.bnm.gov.my/-/reserve-30062011
07 Jul 2011,Increase in the Statutory Reserve Requirement Ratio,https://www.bnm.gov.my/-/increase-in-the-statutory-reserve-requirement-ratio
07 Jul 2011,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-07072011
01 Jul 2011,Charges Against Former Assistant Governor,https://www.bnm.gov.my/-/charges-against-former-assistant-governor
30 Jun 2011,Monetary and Financial Developments in May 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-may-2011
30 Jun 2011,Detailed Disclosure of International Reserves as at end-May 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-may-2011
22 Jun 2011,International Reserves of BNM as at 15 June 2011,https://www.bnm.gov.my/-/reserve-15062011
20 Jun 2011,Introduction of Bank Negara Monetary Notes-Istithmar,https://www.bnm.gov.my/-/introduction-of-bank-negara-monetary-notes-istithmar
16 Jun 2011,Beware of Email Scam Requesting for Banking Information,https://www.bnm.gov.my/-/beware-of-email-scam-requesting-for-banking-information
15 Jun 2011,Issuance of New International Islamic Bank Licence,https://www.bnm.gov.my/-/issuance-of-new-international-islamic-bank-licence
13 Jun 2011,MIT's Center for Transportation & Logistics Announces Speakers at the Malaysia Institute for Supply Chain Innovation Global Supply Chain SumMIT,https://www.bnm.gov.my/-/mit-s-center-for-transportation-logistics-announces-speakers-at-the-malaysia-institute-for-supply-chain-innovation-global-supply-chain-summit
07 Jun 2011,International Reserves of BNM as at 31 May 2011,https://www.bnm.gov.my/-/reserve-31052011
31 May 2011,Monetary and Financial Developments in April 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-april-2011
31 May 2011,Detailed Disclosure of International Reserves as at end-April 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-april-2011
23 May 2011,Bank Negara Malaysia to Issue New Series of Banknotes and Coins,https://www.bnm.gov.my/-/bank-negara-malaysia-to-issue-new-series-of-banknotes-and-coins
20 May 2011,International Reserves of BNM as at 13 May 2011,https://www.bnm.gov.my/-/reserve-13052011
18 May 2011,Economic and Financial Developments in the Malaysian Economy in the First Quarter of 2011,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-first-quarter-of-2011
18 May 2011,"Liberalisation on direct investment abroad, inter-company loans and trade financing",https://www.bnm.gov.my/-/liberalisation-on-direct-investment-abroad-inter-company-loans-and-trade-financing
06 May 2011,International Reserves of BNM as at 29 April 2011,https://www.bnm.gov.my/-/reserve-29042011
05 May 2011,Increase in the Statutory Reserve Requirement (SRR) Ratio,https://www.bnm.gov.my/-/increase-in-the-statutory-reserve-requirement-srr-ratio-1
05 May 2011,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-05052011
03 May 2011,Immediate Measures to Ensure Wider Access to Motor Cover,https://www.bnm.gov.my/-/immediate-measures-to-ensure-wider-access-to-motor-cover
29 Apr 2011,Detailed Disclosure of International Reserves as at end-March 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-march-2011
29 Apr 2011,Monetary and Financial Developments in March 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-march-2011
28 Apr 2011,Establishment of the Bank Negara Malaysia Representative Office in Beijing,https://www.bnm.gov.my/-/establishment-of-the-bank-negara-malaysia-representative-office-in-beijing
22 Apr 2011,International Reserves of BNM as at 15 April 2011,https://www.bnm.gov.my/-/reserve-15042011
20 Apr 2011,Reappointment of Tan Sri Dr. Zeti Akhtar Aziz as Governor,https://www.bnm.gov.my/-/reappointment-of-tan-sri-dr.-zeti-akhtar-aziz-as-governor
07 Apr 2011,International Reserves of BNM as at 31 March 2011,https://www.bnm.gov.my/-/reserve-31032011
31 Mar 2011,Monetary and Financial Developments in February 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-february-2011
31 Mar 2011,Detailed Disclosure of International Reserves as at end-February 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-february-2011
28 Mar 2011,Netherlands' Princess MÃ¡xima to address high level convening of financial sector regulators from 35 countries on Financial Inclusion,https://www.bnm.gov.my/-/princess-maxima-address-hilevel-convening-of-financial-sector-regulators
23 Mar 2011,The 2010 Bank Negara Malaysia Annual Report,https://www.bnm.gov.my/-/the-2010-bank-negara-malaysia-annual-report
23 Mar 2011,The 2010 Financial Stability and Payment Systems Report,https://www.bnm.gov.my/-/the-2010-financial-stability-and-payment-systems-report
22 Mar 2011,International Reserves of BNM as at 15 March 2011,https://www.bnm.gov.my/-/reserve-15032011
18 Mar 2011,New Measures on Credit Cards to Promote Prudent Financial Management and Responsible Business Practices,https://www.bnm.gov.my/-/new-measures-on-credit-cards-to-promote-prudent-financial-management-and-responsible-business-practices
11 Mar 2011,Increase in the Statutory Reserve Requirement (SRR) Ratio,https://www.bnm.gov.my/-/increase-in-the-statutory-reserve-requirement-srr-ratio
11 Mar 2011,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-11032011
11 Mar 2011,New Motor Cover Framework Will Ensure Greater Access at Reasonable Prices,https://www.bnm.gov.my/-/new-motor-cover-framework-will-ensure-greater-access-at-reasonable-prices
07 Mar 2011,International Reserves of BNM as at 28 February 2011,https://www.bnm.gov.my/-/reserve-28022011
28 Feb 2011,Monetary and Financial Developments in January 2011,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-january-2011
28 Feb 2011,Detailed Disclosure of International Reserves as at end-January 2011,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-january-2011
22 Feb 2011,International Reserves of BNM as at 14 February 2011,https://www.bnm.gov.my/-/reserve-14022011
18 Feb 2011,Economic and Financial Developments in the Malaysian Economy in the Fourth Quarter of 2010,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-fourth-quarter-of-2010
09 Feb 2011,International Reserves of BNM as at 31 January 2011,https://www.bnm.gov.my/-/reserve-31012011
02 Feb 2011,Update on Bank Closure Owing to Floods in Segamat and Labis,https://www.bnm.gov.my/-/update-on-bank-closure-owing-to-floods-in-segamat-and-labis
31 Jan 2011,Floods in Segamat and Labis - Banks Forced To Close Today,https://www.bnm.gov.my/-/floods-in-segamat-and-labis-banks-forced-to-close-today
31 Jan 2011,Detailed Disclosure of International Reserves as at end-December 2010,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-december-2010
28 Jan 2011,Monetary and Financial Developments in December 2010,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-december-2010
27 Jan 2011,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-27012011
27 Jan 2011,Bank Negara Malaysia Appoints Three New Assistant Governors,https://www.bnm.gov.my/-/bank-negara-malaysia-appoints-three-new-assistant-governors-1
26 Jan 2011,Availability of new RM10 banknotes,https://www.bnm.gov.my/-/availability-of-new-rm10-banknotes
21 Jan 2011,International Reserves of BNM as at 14 January 2011,https://www.bnm.gov.my/-/reserve-14012011
19 Jan 2011,Pengurusan Wang Ringgit Anda (POWER!) Programme,https://www.bnm.gov.my/-/pengurusan-wang-ringgit-anda-power-programme
07 Jan 2011,International Reserves of BNM as at 31 December 2010,https://www.bnm.gov.my/-/reserve-31122010
31 Dec 2012,Detailed Disclosure of International Reserves as at end-November 2012,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-november-2012
28 Dec 2012,Monetary and Financial Developments in November 2012,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-november-2012
28 Dec 2012,Enhancing Efficiency of Banking Processes through Standardised Documentation for Housing Loan Agreements,https://www.bnm.gov.my/-/enhancing-efficiency-of-banking-processes-through-standardised-documentation-for-housing-loan-agreements
21 Dec 2012,International Reserves of BNM as at 14 December 2012,https://www.bnm.gov.my/-/reserve-14122012
18 Dec 2012,Guan Hin Chan Enterprise (M) Sdn Bhd Charged for Operating Illegal Money Services Business,https://www.bnm.gov.my/-/guan-hin-chan-enterprise-m-sdn-bhd-charged-for-operating-illegal-money-services-business
07 Dec 2012,International Reserves of BNM as at 30 November 2012,https://www.bnm.gov.my/-/reserve-30112012
03 Dec 2012,Update on Status of Investigation on Genneva Malaysia Sdn Bhd,https://www.bnm.gov.my/-/update-on-status-of-investigation-on-genneva-malaysia-sdn-bhd
30 Nov 2012,Monetary and Financial Developments in October 2012,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-october-2012
30 Nov 2012,Detailed Disclosure of International Reserves as at end-October 2012,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-october-2012
22 Nov 2012,International Reserves of BNM as at 14 November 2012,https://www.bnm.gov.my/-/reserve-14112012
16 Nov 2012,Economic and Financial Developments in the Malaysian Economy in the Third Quarter of 2012,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-third-quarter-of-2012
12 Nov 2012,Third Meeting of the Financial Stability Board Regional Consultative Group for Asia,https://www.bnm.gov.my/-/third-meeting-of-the-financial-stability-board-regional-consultative-group-for-asia
09 Nov 2012,National Statistics Conference 2012 (MyStats 2012): Enhancing National Statistics to Meet Public and Private Sectors Needs during a Period of Transformation,https://www.bnm.gov.my/-/national-statistics-conference-2012-mystats-2012-enhancing-national-statistics-to-meet-public-and-private-sectors-needs-during-a-period-of-transformation
09 Nov 2012,Good credit reports improve access to finance,https://www.bnm.gov.my/-/good-credit-reports-improve-access-to-finance
08 Nov 2012,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-08112012
07 Nov 2012,International Reserves of BNM as at 31 October 2012,https://www.bnm.gov.my/-/reserve-31102012
06 Nov 2012,Towards greater convergence in financial inclusion efforts,https://www.bnm.gov.my/-/towards-greater-convergence-in-financial-inclusion-efforts
05 Nov 2012,Update of investigations into companies suspected of conducting illegal investment schemes using gold,https://www.bnm.gov.my/-/update-of-investigations-into-companies-suspected-of-conducting-illegal-investment-schemes-using-gold
