date,title,link
23 Mei 2012,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Pertama 2012,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2012
22 Mei 2012,Rizab Antarabangsa BNM pada 15 Mei 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-mei-2012
17 Mei 2012,Memorandum Persefahaman antara Bank Negara Malaysia dengan Central Bank of the Republic of Turkey,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dengan-central-bank-of-the-republic-of-turkey
14 Mei 2012,Second Meeting of the Financial Stability Board Regional Consultative Group for Asia,https://www.bnm.gov.my/-/second-meeting-of-the-financial-stability-board-regional-consultative-group-for-asia
11 Mei 2012,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-30
08 Mei 2012,Rizab Antarabangsa BNM pada 30 April 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-april-2012
30 Apr 2012,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Mac 2012,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mac-2012
27 Apr 2012,Perkembangan Monetari dan Kewangan dalam bulan Mac 2012,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2012
20 Apr 2012,Rizab Antarabangsa BNM pada 13 April 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-april-2012
12 Apr 2012,Wang Kertas Malaysia Siri Baharu akan Berada dalam Edaran Mulai 16 Julai 2012,https://www.bnm.gov.my/-/wang-kertas-malaysia-siri-baharu-akan-berada-dalam-edaran-mulai-16-julai-2012
06 Apr 2012,Rizab Antarabangsa BNM pada 30 Mac 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-mac-2012
30 Mac 2012,Perkembangan Monetari dan Kewangan dalam bulan Februari 2012,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2012-1
30 Mac 2012,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Februari 2012,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-februari-2012
22 Mac 2012,Rizab Antarabangsa BNM pada 15 Mac 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-mac-2012
21 Mac 2012,Laporan Kestabilan Kewangan dan Sistem Pembayaran 2011,https://www.bnm.gov.my/-/laporan-kestabilan-kewangan-dan-sistem-pembayaran-2011
21 Mac 2012,Laporan Tahunan Bank Negara Malaysia 2011,https://www.bnm.gov.my/-/laporan-tahunan-bank-negara-malaysia-2011
21 Mac 2012,Perkhidmatan Penyelesaian dalam Renminbi Menggunakan RENTAS,https://www.bnm.gov.my/-/perkhidmatan-penyelesaian-dalam-renminbi-menggunakan-rentas
16 Mac 2012,Muzium dan Galeri Seni Bank Negara Malaysia menjemput orang ramai ke Pameran Seni 'Dahulu dan Kini: Ulangtahun ke-50 Bank Negara Malaysia',https://www.bnm.gov.my/-/muzium-dan-galeri-seni-bank-negara-malaysia-menjemput-orang-ramai-ke-pameran-seni-dahulu-dan-kini-ulangtahun-ke-50-bank-negara-malaysia-
14 Mac 2012,Maklumat Terkini Status Skim Rumah Pertamaku,https://www.bnm.gov.my/-/maklumat-terkini-status-skim-rumah-pertamaku
13 Mac 2012,Pilot Platform for Cross-border Investment and Settlement of Debt Securities,https://www.bnm.gov.my/-/pilot-platform-for-cross-border-investment-and-settlement-of-debt-securities
09 Mac 2012,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-29
07 Mac 2012,Rizab Antarabangsa BNM pada 29 Februari 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-29-februari-2012
29 Feb 2012,Perkembangan Monetari dan Kewangan dalam bulan Januari 2012,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2012
29 Feb 2012,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Januari 2012,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-januari-2012
24 Feb 2012,Perbincangan dengan Industri Automotif Mengenai Pelaksanaan Garis Panduan Berhubung dengan Pembiayaan yang Bertanggungjawab,https://www.bnm.gov.my/-/perbincangan-dengan-industri-automotif-mengenai-pelaksanaan-garis-panduan-berhubung-dengan-pembiayaan-yang-bertanggungjawab
22 Feb 2012,Rizab Antarabangsa BNM pada 15 Februari 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-februari-2012
22 Feb 2012,Maklumat terkini tentang kes Bestino Golden House Sdn. Bhd.,https://www.bnm.gov.my/-/maklumat-terkini-tentang-kes-bestino-golden-house-sdn.-bhd.
16 Feb 2012,Urus Niaga Mata Wang Asing,https://www.bnm.gov.my/-/urus-niaga-mata-wang-asing
15 Feb 2012,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Keempat 2011,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2011
09 Feb 2012,Rizab Antarabangsa BNM pada 31 Januari 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-januari-2012
08 Feb 2012,Perjanjian Pengaturan Swap Mata Wang Dua Hala dengan People's Bank of China,https://www.bnm.gov.my/-/perjanjian-pengaturan-swap-mata-wang-dua-hala-dengan-people-s-bank-of-china
02 Feb 2012,Memorandum Persefahaman antara Bank Negara Malaysia dengan Bank of Thailand,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dengan-bank-of-thailand
31 Jan 2012,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-28
31 Jan 2012,Perkembangan Monetari dan Kewangan dalam bulan Disember 2011,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-disember-2011
31 Jan 2012,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Disember 2011,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-disember-2011
30 Jan 2012,Langkah-langkah liberalisasi untuk membangunkan pasaran kewangan domestik,https://www.bnm.gov.my/-/langkah-langkah-liberalisasi-untuk-membangunkan-pasaran-kewangan-domestik
20 Jan 2012,Rizab Antarabangsa BNM pada 13 Januari 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-januari-2012
10 Jan 2012,Duit Syiling Siri Baharu akan Berada dalam Edaran Mulai 16 Januari 2012,https://www.bnm.gov.my/-/duit-syiling-siri-baharu-akan-berada-dalam-edaran-mulai-16-januari-2012
09 Jan 2012,Rizab Antarabangsa BNM pada 31 Disember 2011,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-disember-2011
06 Jan 2012,Pelaksanaan Rangka Kerja Perlindungan Motor Baharu,https://www.bnm.gov.my/-/pelaksanaan-rangka-kerja-perlindungan-motor-baharu-1
31 Dis 2013,Perkembangan Monetari dan Kewangan dalam bulan November 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2013-1
31 Dis 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan November 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-november-2013
20 Dis 2013,Rizab Antarabangsa BNM pada 13 Disember 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-disember-2013
20 Dis 2013,Pengeluaran Duit Syiling Peringatan Bersempena Dengan Ulang Tahun Angkatan Tentera Malaysia Ke-80,https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-bersempena-dengan-ulang-tahun-angkatan-tentera-malaysia-ke-80
16 Dis 2013,Aliran kewangan yang tidak direkodkan masih terlebih catat,https://www.bnm.gov.my/-/aliran-kewangan-yang-tidak-direkodkan-masih-terlebih-catat-1
06 Dis 2013,Rizab Antarabangsa BNM pada 29 November 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-29-november-2013
05 Dis 2013,Mesyuarat Pertama Dialog Sektor Swasta Malaysia - Hong Kong Mengenai Perniagaan Renminbi Luar Pesisir,https://www.bnm.gov.my/-/mesyuarat-pertama-dialog-sektor-swasta-malaysia-hong-kong-mengenai-perniagaan-renminbi-luar-pesisir
03 Dis 2013,Mesyuarat Pertama Forum Bersama Mengenai Kewangan Islam antara Hong Kong dan Malaysia,https://www.bnm.gov.my/-/mesyuarat-pertama-forum-bersama-mengenai-kewangan-islam-antara-hong-kong-dan-malaysia
29 Nov 2013,Perkembangan Monetari dan Kewangan dalam bulan Oktober 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2013
29 Nov 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Oktober 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-oktober-2013
22 Nov 2013,Rizab Antarabangsa BNM pada 15 November 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2013
18 Nov 2013,Pembukaan Pejabat Perwakilan Beijing Bank Negara Malaysia dan Inisiatif untuk Menggalakkan Perdagangan dan Pelaburan Dua Hala,https://www.bnm.gov.my/-/pembukaan-pejabat-perwakilan-beijing-bank-negara-malaysia-dan-inisiatif-untuk-menggalakkan-perdagangan-dan-pelaburan-dua-hala
15 Nov 2013,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Ketiga 2013,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2013
12 Nov 2013,Pelantikan Semula Timbalan Gabenor Bank Negara Malaysia,https://www.bnm.gov.my/-/pelantikan-semula-timbalan-gabenor-bank-negara-malaysia
08 Nov 2013,Rizab Antarabangsa BNM pada 31 Oktober 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-oktober-2013
08 Nov 2013,Mendapatkan Maklum Balas Orang Ramai bagi Kertas Konsep Mengenai Rangka Kerja Insurans Hayat dan Takaful Keluarga,https://www.bnm.gov.my/-/mendapatkan-maklum-balas-orang-ramai-bagi-kertas-konsep-mengenai-rangka-kerja-insurans-hayat-dan-takaful-keluarga
08 Nov 2013,Pelantikan Ahli-Ahli Majlis Penasihat Syariah Bank Negara Malaysia,https://www.bnm.gov.my/-/pelantikan-ahli-ahli-majlis-penasihat-syariah-bank-negara-malaysia-1
07 Nov 2013,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-38
31 Okt 2013,Perkembangan Monetari dan Kewangan dalam bulan September 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2013
31 Okt 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan September 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-september-2013
22 Okt 2013,Rizab Antarabangsa BNM pada 14 Oktober 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-oktober-2013
20 Okt 2013,Bank Negara Malaysia dan Bank of Korea Mewujudkan Pengaturan Swap Mata Wang,https://www.bnm.gov.my/-/bank-negara-malaysia-dan-bank-of-korea-mewujudkan-pengaturan-swap-mata-wang
10 Okt 2013,Bank Negara Malaysia dan Central Bank of the United Arab Emirates meningkatkan kerjasama bagi mengeratkan hubungan sektor kewangan,https://www.bnm.gov.my/-/bank-negara-malaysia-dan-central-bank-of-the-united-arab-emirates-meningkatkan-kerjasama-bagi-mengeratkan-hubungan-sektor-kewangan
07 Okt 2013,Rizab Antarabangsa BNM pada 30 September 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-september-2013
07 Okt 2013,The Law Harmonisation Committee Report 2013,https://www.bnm.gov.my/-/the-law-harmonisation-committee-report-2013
30 Sep 2013,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2013
30 Sep 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Ogos 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-ogos-2013
23 Sep 2013,Rizab Antarabangsa BNM pada 13 September 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-september-2013
16 Sep 2013,Pengeluaran Duit Syiling Peringatan Sempena Ulang Tahun Penubuhan Malaysia Ke-50,https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-ulang-tahun-penubuhan-malaysia-ke-50
12 Sep 2013,Forum Dasar Global AFI ke-5 Dirumuskan dengan Komitmen Baharu dalam Sasana Accord,https://www.bnm.gov.my/-/forum-dasar-global-afi-ke-5-dirumuskan-dengan-komitmen-baharu-dalam-sasana-accord
06 Sep 2013,Rizab Antarabangsa BNM pada 30 Ogos 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-ogos-2013
06 Sep 2013,Penubuhan Agensi Akreditasi Kewangan,https://www.bnm.gov.my/-/penubuhan-agensi-akreditasi-kewangan
05 Sep 2013,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-37
31 Ogos 2013,Pengeluaran Duit Syiling Peringatan Sempena Ulang Tahun Muzium Negara Ke-50,https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-ulang-tahun-muzium-negara-ke-50
30 Ogos 2013,Perkembangan Monetari dan Kewangan dalam bulan Julai 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2013
30 Ogos 2013,"Bank Negara Malaysia dan Persatuan bagi Rangkuman Kewangan (Alliance of Financial Inclusion, AFI) Menandatangani Surat Kerjasama bagi Pembinaan Kapasiti",https://www.bnm.gov.my/-/bank-negara-malaysia-dan-persatuan-bagi-rangkuman-kewangan-alliance-of-financial-inclusion-afi-menandatangani-surat-kerjasama-bagi-pembinaan-kapasiti
30 Ogos 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Julai 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-julai-2013
28 Ogos 2013,Memperkukuh Kerjasama antara Bank Negara Malaysia dengan Hong Kong Monetary Authority,https://www.bnm.gov.my/-/memperkukuh-kerjasama-antara-bank-negara-malaysia-dengan-hong-kong-monetary-authority
22 Ogos 2013,Rizab Antarabangsa BNM pada 15 Ogos 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-ogos-2013
21 Ogos 2013,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Kedua 2013,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2013-1
07 Ogos 2013,Rizab Antarabangsa BNM pada 31 Julai 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-julai-2013
01 Ogos 2013,Malaysia: Pasaran Kewangan Islam Dunia,https://www.bnm.gov.my/-/malaysia-pasaran-kewangan-islam-dunia
31 Jul 2013,Perkembangan Monetari dan Kewangan dalam bulan Jun 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2013
31 Jul 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Jun 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-jun-2013
30 Jul 2013,Memorandum Persefahaman antara Bank Negara Malaysia dengan Suruhanjaya Koperasi Malaysia bagi meningkatkan kerjasama,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dengan-suruhanjaya-koperasi-malaysia-bagi-meningkatkan-kerjasama
22 Jul 2013,Rizab Antarabangsa BNM pada 15 Julai 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-julai-2013
11 Jul 2013,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-68
05 Jul 2013,Rizab Antarabangsa BNM pada 28 Jun 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-28-jun-2013
05 Jul 2013,Langkah untuk Terus Menggalakkan Sektor Isi Rumah yang Kukuh dan Mampan,https://www.bnm.gov.my/-/langkah-untuk-terus-menggalakkan-sektor-isi-rumah-yang-kukuh-dan-mampan
02 Jul 2013,“Going Green” dengan Wang Kertas Yang Sesuai untuk Edaran Semula Semasa Hari Raya Aidilfitri,https://www.bnm.gov.my/-/-going-green-dengan-wang-kertas-yang-sesuai-untuk-edaran-semula-semasa-hari-raya-aidilfitri
01 Jul 2013,Akta Perkhidmatan Kewangan 2013 dan Akta Perkhidmatan Kewangan Islam 2013 Berkuat Kuasa,https://www.bnm.gov.my/-/akta-perkhidmatan-kewangan-2013-dan-akta-perkhidmatan-kewangan-islam-2013-berkuat-kuasa
30 Jun 2013,"18th EMEAP (Executives' Meeting of East Asia-Pacific Central Banks) Governors' Meeting, Kuala Lumpur, Malaysia",https://www.bnm.gov.my/-/18th-emeap-executives-meeting-of-east-asia-pacific-central-banks-governors-meeting-kuala-lumpur-malaysia
28 Jun 2013,Perkembangan Monetari dan Kewangan dalam bulan Mei 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2013
28 Jun 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Mei 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-mei-2013
21 Jun 2013,Rizab Antarabangsa BNM pada 14 Jun 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-jun-2013
07 Jun 2013,Rizab Antarabangsa BNM pada 31 Mei 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-mei-2013
31 Mei 2013,Perkembangan Monetari dan Kewangan dalam bulan April 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2013
31 Mei 2013,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan April 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-april-2013
22 Mei 2013,Rizab Antarabangsa BNM pada 15 Mei 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-mei-2013
16 Mei 2013,Notis Rayuan Berhubung dengan Kes Genneva Sdn. Bhd. Akan Difailkan,https://www.bnm.gov.my/-/notis-rayuan-berhubung-dengan-kes-genneva-sdn.-bhd.-akan-difailkan
15 Mei 2013,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Pertama 2013,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2013
15 Mei 2013,Pemberian Status “Emas” kepada Sukuk Sime Darby,https://www.bnm.gov.my/-/pemberian-status-emas-kepada-sukuk-sime-darby
09 Mei 2013,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-36
08 Mei 2013,Rizab Antarabangsa BNM pada 30 April 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-april-2013
30 Apr 2013,Perkembangan Monetari dan Kewangan dalam bulan Mac 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2013
30 Apr 2013,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Mac 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mac-2013
22 Apr 2013,Rizab Antarabangsa BNM pada 15 April 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-april-2013
05 Apr 2013,Rizab Antarabangsa BNM pada 29 Mac 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-29-mac-2013
03 Apr 2013,Bank Negara Malaysia dan Central Bank of Myanmar Menandatangani MoU Pembangunan Ekonomi dan Kewangan Serantau,https://www.bnm.gov.my/-/bank-negara-malaysia-dan-central-bank-of-myanmar-menandatangani-mou-pembangunan-ekonomi-dan-kewangan-serantau
03 Apr 2013,Memorandum Persefahaman antara Bank Negara Malaysia dengan Autoriti Monetari Brunei Darussalam,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dengan-autoriti-monetari-brunei-darussalam
03 Apr 2013,Ke Arah Integrasi Kewangan ASEAN,https://www.bnm.gov.my/-/ke-arah-integrasi-kewangan-asean
01 Apr 2013,Fourth Meeting of the Financial Stability Board Regional Consultative Group for Asia,https://www.bnm.gov.my/-/fourth-meeting-of-the-financial-stability-board-regional-consultative-group-for-asia
29 Mac 2013,Perkembangan Monetari dan Kewangan dalam bulan Februari 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2013
29 Mac 2013,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Februari 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-februari-2013
22 Mac 2013,Rizab Antarabangsa BNM pada 15 Mac 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-mac-2013
20 Mac 2013,Laporan Kestabilan Kewangan dan Sistem Pembayaran 2012,https://www.bnm.gov.my/-/laporan-kestabilan-kewangan-dan-sistem-pembayaran-2012
20 Mac 2013,Laporan Tahunan Bank Negara Malaysia 2012,https://www.bnm.gov.my/-/laporan-tahunan-bank-negara-malaysia-2012
20 Mac 2013,Liberalisasi untuk mempertingkat daya saing ekonomi dan memajukan lagi pasaran kewangan domestik,https://www.bnm.gov.my/-/liberalisasi-untuk-mempertingkat-daya-saing-ekonomi-dan-memajukan-lagi-pasaran-kewangan-domestik
20 Mac 2013,Strategi Penentuan Harga Baharu Untuk Meningkatkan Kecekapan,https://www.bnm.gov.my/-/strategi-penentuan-harga-baharu-untuk-meningkatkan-kecekapan
20 Mac 2013,Pelantikan Semula dan Pelantikan Baharu Timbalan Gabenor Bank Negara Malaysia,https://www.bnm.gov.my/-/pelantikan-semula-dan-pelantikan-baharu-timbalan-gabenor-bank-negara-malaysia
07 Mac 2013,Rizab Antarabangsa BNM pada 28 Februari 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-28-februari-2013
07 Mac 2013,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-35
01 Mac 2013,Maklumat Terkini Langkah Menangani Aliran Kewangan yang Tidak Direkodkan,https://www.bnm.gov.my/-/maklumat-terkini-langkah-menangani-aliran-kewangan-yang-tidak-direkodkan-1
28 Feb 2013,Perkembangan Monetari dan Kewangan dalam bulan Januari 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2013
28 Feb 2013,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Januari 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-januari-2013
22 Feb 2013,International Reserves of BNM as at 15 February 2013,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-february-2013
20 Feb 2013,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Keempat 2012,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2012
08 Feb 2013,Rizab Antarabangsa BNM pada 31 Januari 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-januari-2013
31 Jan 2013,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-34
31 Jan 2013,Perkembangan Monetari dan Kewangan dalam bulan Disember 2012,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-disember-2012
31 Jan 2013,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Disember 2012,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-disember-2012
22 Jan 2013,Rizab Antarabangsa BNM pada 15 Januari 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-januari-2013
08 Jan 2013,Rizab Antarabangsa BNM pada 31 Disember 2012,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-disember-2012
31 Dis 2014,Perkembangan Monetari dan Kewangan dalam bulan November 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2014
31 Dis 2014,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan November 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-november-2014
31 Dis 2014,"Upacara Menandatangani Perjanjian (Heads of Agreement) berhubung dengan Sektor Perbankan antara Bank Negara Malaysia, Bank Indonesia dan Otoritas Jasa Keuangan",https://www.bnm.gov.my/-/upacara-menandatangani-perjanjian-heads-of-agreement-berhubung-dengan-sektor-perbankan-antara-bank-negara-malaysia-bank-indonesia-dan-otoritas-jasa-keuangan
23 Dis 2014,Rangka Kerja Pembaharuan Kad Pembayaran,https://www.bnm.gov.my/-/rangka-kerja-pembaharuan-kad-pembayaran
22 Dis 2014,Rizab Antarabangsa Bank Negara Malaysia pada 15 Disember 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-disember-2014
05 Dis 2014,Rizab Antarabangsa Bank Negara Malaysia pada 28 November 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-28-november-2014
28 Nov 2014,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Oktober 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-oktober-2014
28 Nov 2014,Perkembangan Monetari dan Kewangan dalam bulan Oktober 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2014
25 Nov 2014,Operasi Serbuan Ke Atas Jasa Kembar Sdn Bhd dan Lancar Borneo Sdn Bhd,https://www.bnm.gov.my/-/operasi-serbuan-ke-atas-jasa-kembar-sdn-bhd-dan-lancar-borneo-sdn-bhd
21 Nov 2014,Rizab Antarabangsa Bank Negara Malaysia pada 14 November 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-14-november-2014
14 Nov 2014,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Ketiga 2014,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2014
11 Nov 2014,Forum dan Pameran Sistem Pembayaran 2014,https://www.bnm.gov.my/-/forum-dan-pameran-sistem-pembayaran-2014
10 Nov 2014,Bank Negara Malaysia dan People's Bank of China Menandatangani Memorandum Persefahaman Mengenai Pengaturan Penjelasan Renminbi di Malaysia,https://www.bnm.gov.my/-/bank-negara-malaysia-dan-people-s-bank-of-china-menandatangani-memorandum-persefahaman-mengenai-pengaturan-penjelasan-renminbi-di-malaysia
07 Nov 2014,Rizab Antarabangsa Bank Negara Malaysia pada 31 Oktober 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-31-oktober-2014
07 Nov 2014,Bank Negara Malaysia Melantik Dua Penolong Gabenor Baharu,https://www.bnm.gov.my/-/bank-negara-malaysia-melantik-dua-penolong-gabenor-baharu
06 Nov 2014,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-44
