text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Penamatan PKPD pada 26 Jun 2021 (11.59 malam) Kampung Kadazan, Tawau Taman Villa Felca Nambazan, Penampang 2 Perkampungan di Kota Kinabalu &gt; Kg. Lobou 1 &gt; Kg. Bukit Permai Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah, 25 Jun 2021 #JaPenSabah #MenangBersama https://t.co/8NHLqsXLhK	80261	Neutral	27	2250	2022-01-28T04:21:20.214321Z	2022-01-28T04:21:20.214337Z	4.511
Tuan punya badan time post ni mesti high sampai kerajaan langit ni	80260	Negative	27	2249	2022-01-28T04:21:15.316697Z	2022-01-28T04:21:15.316710Z	1.88
putus harapan dah dengan kerajaan baru ni.	80259	Negative	27	2248	2022-01-28T04:21:13.024530Z	2022-01-28T04:21:13.024542Z	6.569
Bantuan Khas Sarawakku Sayang (BKSS 5.0) melibatkan peruntukan berjumlah RM405 juta dalam inisiatif kerajaan Sarawak untuk meringankan beban rakyat dalam menghadapi penularan Covid-19. #BKKS #SarawakKuSayang #JapenSarawak #sodiakroks #pmrsibu https://t.co/gDxoYO3zRw	80258	Positive	27	2247	2022-01-28T04:21:06.079169Z	2022-01-28T04:21:06.079187Z	1.498
Wahai kerajaan bodoh yang bukak laundry sik nyuroh melipat baju di sia gi mampus lah renyok uniform aku caken mena	80257	Negative	27	2246	2022-01-28T04:21:04.211808Z	2022-01-28T04:21:04.211822Z	1.063
Kacau betol laa politik ni.. aduhai..	80256	Negative	27	2245	2022-01-28T04:21:02.707462Z	2022-01-28T04:21:02.707473Z	1.437
Satu usaha yang baik oleh kerajaan negeri Kelantan https://t.co/6b4psJ868w	80255	Positive	27	2244	2022-01-28T04:21:00.891947Z	2022-01-28T04:21:00.891960Z	1.448
Me otw to PAP nak ambik bantuan makanan kerajaan negeri Selangor. https://t.co/mBkXJ6MXvl	80254	Positive	27	2243	2022-01-28T04:20:59.050353Z	2022-01-28T04:20:59.050369Z	2.183
@anwaribrahim Ambil tindakan tegas atas kilang di Meru, Klang tu. Melindungi PATI adalah isu amat besar dan berat semasa FMCO. Rakyat disuruh duk rumah. Tapi kilang tak boleh dibenarkan melindungi PATI sama sekali. Rakyat Selangor gesa Kerajaan Pusat/Negeri pandang serius dan ambik tindakan.	80253	Negative	27	2242	2022-01-28T04:20:56.478297Z	2022-01-28T04:20:56.478311Z	4.365
Sebutlah secara terang. Demikianlah Kerajaan PN	80252	Negative	27	2241	2022-01-28T04:20:51.723343Z	2022-01-28T04:20:51.723355Z	3.034
@KKMPutrajaya Terengganu masih kekal dua digit. InsyaAllah kita turunkan lg hingga satu digit. Bersatu teguh, bercerai roboh!	80251	Positive	27	2240	2022-01-28T04:20:48.298762Z	2022-01-28T04:20:48.298778Z	4.533
@FarhanAsyraf12 Kerajaan kita sekarang kerajaan paling gagal dan taktau malu weyh	80250	Negative	27	2239	2022-01-28T04:20:43.377007Z	2022-01-28T04:20:43.377022Z	1.69
Kerajaan melayu isle Negeri serambi mekah Air bersih 2040 Pattla air kelantan tk jernih2.. Rupanya menyapu jgk. Bkn RM 27, tp RM27 Juta. https://t.co/MGWsCfz3kE	80249	Negative	27	2238	2022-01-28T04:20:41.298528Z	2022-01-28T04:20:41.298544Z	7.111
@Bossbm17 @MatthewShanmu10 @Barisansial @Lugzan11 @1rmf5 @MacthDeath @HangBuah3 @M_uhauha_no @izhar1902 @PudinDon @Shawn35154099 @Zamyusof2 @duniasuri @bossku_team @TeohPaikLeong @RameshRaoAKS @kontarOP @iamjefrizain @piesmile2007 @DmitriAlexande1 @BadBoy2662 @pussycat____ @hafizuddinsw @MalaysianCitiz3 @amran1817 @UzairAl22688085 @NikYahya2 @GlobalKid6 @AjaxbroBro @blackmerz101 @MrAntiFitnah @BujalismReality @evildimsum @khaipek @razmanrahim @MatthewShanmug9 @terrencedass @sirsazly @af_f4hmi @Bro2Face @mahazalimreturn @MatthewShanmug8 @61_garuda @wallaun_cyber @abdulhadiawang @PASPusat @mijjemije @encikdoomex @AzminAli @aleem_says Hari ni 200 kematian. Membuktikan PKR dan DAP sudah berjaya menghadiahkan KEMATIAN kepada rakyat negeri Selangor. Kita minta PKR bubarkan kerajaan negeri atau rakyat sendiri yg akan bubarkan PKR selama-lamanya	80248	Negative	27	2237	2022-01-28T04:20:33.786623Z	2022-01-28T04:20:33.786639Z	16.008
@shafidashaari @InfoRakyatKini Mana ada pemimpin Umno yg clean...Hishamuddin ngan Nazri ni lg banyak berak bkn taka https://t.co/Lpk7iC3pyz	80247	Negative	27	2236	2022-01-28T04:20:17.376416Z	2022-01-28T04:20:17.376432Z	2.418
Cukuplah kerajaan yang bingai. Rakyat nak ikut bingai skali dah kenapa?	80246	Negative	27	2235	2022-01-28T04:20:14.577372Z	2022-01-28T04:20:14.577389Z	1.21
Hati2, jaga diri masing2 dan keluarga... jangan lihat SOP dan PKP hanya sebagai peraturan kerajaan, tapi ia dirangka untuk menjaga keselamatan diri kita, mematuhinya bukan sahaja menjaga keselamatan kita, tapi keluarga kita #KitaJagaKita #MenangBersama #LindungDiriLindungSemua	80245	Negative	27	2234	2022-01-28T04:20:12.986116Z	2022-01-28T04:20:12.986131Z	1.638
Baca berita pasal palestin dah lukuh hati + geram, baca pulak politik malaysia waktu gawat macam ni campur baur dah https://t.co/4UN1wyZIHr	80244	Negative	27	2233	2022-01-28T04:20:10.954697Z	2022-01-28T04:20:10.954723Z	1.9
Ketua Pemuda Pertubuhan Kinabalu Progresif Bersatu (UPKO) @FelixJSaang meminta semua penduduk khususnya di kawasan https://t.co/plirkf5ULd	80243	Positive	27	2232	2022-01-28T04:20:08.649382Z	2022-01-28T04:20:08.649396Z	2.632
Taman Bersatu, Jitra #Kedah makan tengahari - gulai daging utara - ketupat palas tidak perlu tunggu musim perayaan bila-bila masa pun boleh yang ini sempena cuti esok - Hari Keputeraan KDYMM Sultan Kedah ke 79 https://t.co/v1O1EZPq8q	80242	Positive	27	2231	2022-01-28T04:20:05.624213Z	2022-01-28T04:20:05.624228Z	5.188
So Kerajaan masih nak deny Kerajaan Gagal? Mirror yourself lah!	80241	Negative	27	2230	2022-01-28T04:20:00.007093Z	2022-01-28T04:20:00.007106Z	1.148
Nak muntah la tengok berita pasal politik. Balik balik hang lantik aku aku lantik hang. Dan aku still takboleh beli https://t.co/8xTdgOmJOC	80240	Negative	27	2229	2022-01-28T04:19:58.489579Z	2022-01-28T04:19:58.489592Z	1.054
Pembiayaan Peribadi-i Raya Paling Masyuuuuk... Kakitangan Kerajaan &amp; Badan Berkanun *Tertakluk Terma dan Syarat2 https://t.co/AzKwoQY2oR	80239	Positive	27	2228	2022-01-28T04:19:57.034672Z	2022-01-28T04:19:57.034684Z	21.282
@AhmadAs40444170 @MusytaqAshari Nak terajui kerajaan tapi kemajuan di Kelantan, Terengganu tu setakat mana, ya?	80238	Negative	27	2227	2022-01-28T04:19:35.340147Z	2022-01-28T04:19:35.340162Z	2.542
Selamat Datang ke akaun Instagram rasmi Badan Perhubungan UMNO Negeri Pulau Pinang. Layari https://t.co/WSawXts4xM https://t.co/fx5o8FwELG	80237	Neutral	27	2226	2022-01-28T04:19:32.395083Z	2022-01-28T04:19:32.395100Z	2.917
@ronnieliutk or I call you Ronnie tiu pahang punya dap pun tak kecoh semalam pasal kes ladang durian you dari selan https://t.co/t7FFgkm4bi	80236	Negative	27	2225	2022-01-28T04:19:29.074626Z	2022-01-28T04:19:29.074640Z	2.164
@lulursln lepastu ada ahli politik buat kempen bendera putih yg rakyat initiate ni as their political rival. cemsia https://t.co/K5vddBDHqY	80234	Negative	27	2223	2022-01-28T04:19:20.567475Z	2022-01-28T04:19:20.567491Z	8.377
@AkuSabah @MasidiM @SabahInfo @KKCity @501Awani @SabahOnBorneo @sabahmajujaya @MusaHjAman @likas_official @RANAUinfo @tawautown @PenampangAits @keningau_twt @KUDATtwt @kotabeludtwt @BahSabahBah @SabahKini @BuliBahKalauKau @LabuanFT @SaveTjAruBeach @kktwestival @KkFood @kkhotels @BeaufortTown @LABUANmy @KinabaluCity @penampangtown @SANDAKANtwt @SandakanOnline @SDKNCity @LabungMadri @SayangiSabah @mohdshafieapdal @KPDNKK @relakeningau @Keningaufm @Keningau_AADK @cliew30 @junzwong @Swakheadhunter @Papartown @DARDOfficial @mysabahfm @3Sabahfm @P189Semporna @TuaranTown_ @MasidiM @Khairykj @IsmailSabri60 @MuhyiddinYassin Sabah tercorot mcm mau msk Ph 2 https://t.co/MVkoy1hkCb	80233	Negative	27	2222	2022-01-28T04:19:11.798589Z	2022-01-28T04:19:11.798605Z	3.961
Lah kau lagi. Baik kau focus bantu rakyat. Layan politik kau apa pun tak dapat.	80232	Negative	27	2221	2022-01-28T04:19:07.455769Z	2022-01-28T04:19:07.455784Z	2.252
Wayang. Tarik jelah sokongan dgn kerajaan PN. Ni duk buat mcm nk jadi hero tp duk mengempeng lg dgn PN	80231	Negative	27	2220	2022-01-28T04:19:04.802069Z	2022-01-28T04:19:04.802086Z	1.353
1 year and 3 months, kerajaan baru menilai, NILAI dah masuk Selangor dh. But apa-apapun hope for the best! All the https://t.co/g9vEK474gT	80230	Positive	27	2219	2022-01-28T04:19:03.046871Z	2022-01-28T04:19:03.046895Z	4.168
@apanakdikato Keputusan Mahkamah itu bukan kerja kerajaan. Melainkan kamu ada bukti ada campur tangan dari putrajay https://t.co/Sbct4SGNHE	80229	Negative	27	2218	2022-01-28T04:18:58.499405Z	2022-01-28T04:18:58.499418Z	1.766
Kerajaan sasar warga emas di Lembah Klang selesai divaksin beberapa minggu lagi - PM @MuhyiddinYassin https://t.co/IEtJz0LAjP #vaksin #vaksinCOVID19 #LindungDiriLindungSemua #MenangBersama https://t.co/EJrviSFNyb	80228	Positive	27	2217	2022-01-28T04:18:56.363361Z	2022-01-28T04:18:56.363376Z	3.589
@xx_habibae Tengah kaji kerajaan mana naik kalau covid19 dah tak, tengah kaji macam mana nak pertahanankan putrajay https://t.co/LJ0g0QC9Ul	80227	Negative	27	2216	2022-01-28T04:18:52.387863Z	2022-01-28T04:18:52.387881Z	3.165
dengan kerajaan kena kencing, dengan company pun kena kencing zzz	80226	Negative	27	2215	2022-01-28T04:18:48.837171Z	2022-01-28T04:18:48.837185Z	2.11
KM, DAP dan PN Pongpang KM buat hal lagi. Pongpang DAP sibuk bekap peneroka musang king hutan Raub ... Pongpang https://t.co/2hcah76XwE	80225	Negative	27	2214	2022-01-28T04:18:46.363442Z	2022-01-28T04:18:46.363457Z	8.546
Habih semua DAP ja salah @akukeadilan_ @anwaribrahim	80224	Negative	27	2213	2022-01-28T04:18:37.435418Z	2022-01-28T04:18:37.435432Z	1.296
Tapi...tapi...masa jumpa wakil YP dulu diorang kata kalau tak membalak, tak melombong macam mana kerajaan negeri nak ada duit untuk majukan negeri... Ni negeri tak maju-maju duitnya kemana wahai bapak menteriiiii	80223	Negative	27	2212	2022-01-28T04:18:35.746405Z	2022-01-28T04:18:35.746420Z	2.541
Klu lepas 14 hari x bukak, umno nk buat apa?bukak seluar bogel ramai2 depan parlimen ke?	80222	Negative	27	2211	2022-01-28T04:18:32.803932Z	2022-01-28T04:18:32.803947Z	8.386
@501Awani Tidak tahan lama. Kita akan tahu bila Azmin balik dari luar Negeri. Kalau bukan Kepintaran Azmin, mana PN dapat jadi kerajaan.	80221	Negative	27	2210	2022-01-28T04:18:24.024749Z	2022-01-28T04:18:24.024761Z	4.221
1 jadi wakil kilang. 1 jadi wakil Along. 1 jadi wakil bank. 1 kata dia x kisah dipanggil bodoh. 1 kata kerajaan x g https://t.co/akkQu6AIXW	80220	Negative	27	2209	2022-01-28T04:18:19.416241Z	2022-01-28T04:18:19.416255Z	2.011
SERUAN KEPADA BANGSA JOHOR !! Mari Bersama Kami Mengubah Senario Politik Malaysia Hari Ini Sertai Muda Johor Sekarang ! https://t.co/CWq1EOBXwJ #MUDAsudahMULA #MUDAJOHOR https://t.co/wPKZraFnCv	80219	Negative	27	2208	2022-01-28T04:18:17.000362Z	2022-01-28T04:18:17.000386Z	1.963
TV3 guna video 2007 lapor bantuan banjir BN di Sabah	80218	Negative	27	2207	2022-01-28T04:18:14.659637Z	2022-01-28T04:18:14.659651Z	8.207
@kompascom Lemahnya negara ini dari ancama luar ya ginilah hasilnya..politik luar negri kita diatur sama negara lain.	80217	Negative	27	2206	2022-01-28T04:18:05.714948Z	2022-01-28T04:18:05.714961Z	4.208
Nak jadi ketua. Wartawan takut. Pilihanraya takut. Bersidang takut. Hadap pembangkang takut. Mcm ni gaya hang nk j https://t.co/jXw24GyYYI	80216	Negative	27	2205	2022-01-28T04:18:01.089797Z	2022-01-28T04:18:01.089813Z	1.191
@fckingrimmmrep Tahu apa yang lagi sucks, belajar lama lama kat perlis tak pergi lagi sampai skrang. Pukimak punya kerajaan.	80215	Negative	27	2204	2022-01-28T04:17:59.502285Z	2022-01-28T04:17:59.502301Z	7.3
@NHakimiMN Dap tk lompat parti. Br kuar gua ke. Yg penembak babi dr melaka tu parti apa. Perogol diperak parti apa.	80214	Negative	27	2203	2022-01-28T04:17:51.806035Z	2022-01-28T04:17:51.806049Z	4.162
Biar biar semua orang kat selangor ni mampus itu yang kerajaan nak kan?	80213	Negative	27	2202	2022-01-28T04:17:47.257257Z	2022-01-28T04:17:47.257270Z	1.963
Soekarno berkuasa puluhan tahun. Soeharto berulang jadi Presiden. Tapi mereka bisa begitu karena sistem politik otoriter, ditopang konstitusi darurat tanpa batasan masa jabatan Presiden. Konstitusi kita bilang kini cuma boleh 2 periode. Jadi ini jelas gerakan melawan konstitusi. https://t.co/cTu5LFPSWV	80212	Positive	27	2201	2022-01-28T04:17:44.913730Z	2022-01-28T04:17:44.913745Z	5.938
@ejatghani Hm sukar nak jawab tu, tapi melihatkan keberkesanan kerajaan yang sekarang ni cam tak heran la	80211	Negative	27	2200	2022-01-28T04:17:38.589569Z	2022-01-28T04:17:38.589580Z	3.395
Rampasan dibuat selepas bot ronda yang melaksanakan Op Jaksa di perairan Tanjung Pelepas mengesan bot kayu berkenaan #AWANInews #AWANI745 https://t.co/0dm3Bn7Fgi	80210	Negative	27	2199	2022-01-28T04:17:34.790693Z	2022-01-28T04:17:34.790705Z	1.503
WKWKWKWKWKWK itu kepegang ya kan https://t.co/JqUesAO9BN	80209	Positive	27	2198	2022-01-28T04:17:32.885586Z	2022-01-28T04:17:32.885601Z	5.905
Orang lain pun takdelah nak back up sangat si Ronnue Liu ni. Orang-orang DAP pun ramai yang tak back up. Tapi over lah kau mat sampai nak samakan DAP dengan Israel. Haus isu perkauman ke bang?	80208	Negative	27	2197	2022-01-28T04:17:26.589474Z	2022-01-28T04:17:26.589490Z	2.132
"Mereka yang ""selalu"" memprovokasi masyarakat untuk melawan pemerintah itu lebih membutuhkan batu nisan kalian, bukan hidup kalian. . Karena mereka mempunyai kepentingan politik untuk menjatuhkan pemerintahan Jokowi melalui pandemi Covid-19 ini agar tidak cepat selesai. https://t.co/x2BW8JOBja"	80207	Negative	27	2196	2022-01-28T04:17:24.033729Z	2022-01-28T04:17:24.033749Z	8.201
Sakit hati baca politik hari ni, cuba tenangkan fikiran tengok Youth Over Flower. Lagi sakit hati. Aku nak pergi Iceland!!!!	80206	Negative	27	2195	2022-01-28T04:17:15.428258Z	2022-01-28T04:17:15.428272Z	4.136
sembako di pasar tradisional tidak di kenakan ppn, tenang aja Bersatu Lawan Covid19 https://t.co/4G3FLxafzP	80205	Negative	27	2194	2022-01-28T04:17:10.892001Z	2022-01-28T04:17:10.892016Z	1.789
@jim_ha_kho @AmirudinShari @apanakdikato Haha tulah. Balik2 salah federal. Bukan nak backup federal, tpi kerajaan n https://t.co/IFkIZw6mWM	80204	Negative	27	2193	2022-01-28T04:17:08.689888Z	2022-01-28T04:17:08.689902Z	6.454
Aslmualaikum, tolong rt untuk rezeki saya supaya dapat clearkan stok? Stok yang ada : 3 cadbury 3 kitkat 4 milo https://t.co/bn6d6HxE00	80203	Neutral	27	2192	2022-01-28T04:17:01.847430Z	2022-01-28T04:17:01.847445Z	6.856
butoh pak hang mmg kerajaan tak competent kepala otak ko cemburu. Bodoh takde akal otak dekat lutut	80202	Negative	27	2191	2022-01-28T04:16:54.627075Z	2022-01-28T04:16:54.627088Z	0.934
Macamana kes covid-19 nak turun kalau majlis tempatan, kerajaan negeri dan ahli parlimen PH tidak mahu berkerjasama https://t.co/FcKv7hwKUa	80201	Negative	27	2190	2022-01-28T04:16:53.286064Z	2022-01-28T04:16:53.286079Z	2.359
Rakyat yang kena bayar hihi memang zaman ni lagi elok dark kerajaan lepas lepas	80200	Negative	27	2189	2022-01-28T04:16:50.525831Z	2022-01-28T04:16:50.525847Z	3.762
@pussycat____ @MacthDeath @HangBuah3 @izhar1902 @AjaxbroBro @amran1817 @piesmile2007 @NikYahya2 @_royalfinest @kontarOP @MatthewShanmu10 @Bossbm17 @UzairAl22688085 @MrAntiFitnah @M_uhauha_no @1rmf5 @iamjefrizain @Shawn35154099 @TeohPaikLeong @Lugzan11 @DmitriAlexande1 @PudinDon @BujalismReality @BadBoy2662 @evildimsum @khaipek @razmanrahim @MatthewShanmug9 @terrencedass @sirsazly @af_f4hmi @Bro2Face @mahazalimreturn @MatthewShanmug8 @GlobalKid6 @61_garuda @RameshRaoAKS @wallaun_cyber @KochenkoSlovak @Danialskops @epieys @azrulzaidi6 @rsharimah @Badacs1 @blackmerz101 @dapmalaysia @NajibRazak @MuhyiddinYassin @RajaPetra @pussycat Selangor dibawah pemerintahan PH. Kes Covid-19 paling bnyk adalah negeri itu. Siapa Pengerusi Taskforce Covid-19 depa? Bekas Menteri kesihatan PH. Nmpk sgt org2 PH &amp; PN tak reti bt kerja!!	80199	Negative	27	2188	2022-01-28T04:16:46.371346Z	2022-01-28T04:16:46.371361Z	1.599
@afqrsly Kau search pkpd. Katanya satu selangor hahaha kiwak kerajaan babi	80198	Negative	27	2187	2022-01-28T04:16:44.379926Z	2022-01-28T04:16:44.379948Z	2.945
@MasidiM Moga kerajaan sabah, tidak ikut pkp macam kerajaan pusat. Makin lama pkp, makin ramai hilang pekerjaan. Ti https://t.co/nSIABkkEDS	80197	Negative	27	2186	2022-01-28T04:16:40.986615Z	2022-01-28T04:16:40.986630Z	1.648
Masing-masung berebut nak jadi kerajaan. Sial	80196	Negative	27	2185	2022-01-28T04:16:38.950662Z	2022-01-28T04:16:38.950674Z	1.035
Selangor mantap! Petisyen bawa Selangor keluar dari Malaysia kerajaan muhyidin bebal next pls	80195	Negative	27	2184	2022-01-28T04:16:37.543947Z	2022-01-28T04:16:37.543960Z	8.384
Dua Hari Nyaris Hatrick, Murai Batu Ceriwis Siap Meraikan Even Bekasi Bersatu! https://t.co/2jFS9Myheg	80194	Positive	27	2183	2022-01-28T04:16:28.770971Z	2022-01-28T04:16:28.770987Z	1.962
Dah mula dah... Masuk keluar mahkamah bgi ahli2 politik yg tak sebulu dgn kerajaan... tu biasa... cuba tnya DSAi...	80193	Negative	27	2182	2022-01-28T04:16:26.436623Z	2022-01-28T04:16:26.436637Z	1.005
Bodoh dgn kerajaan asyik sambung pkp pkp jelah sampai kiamat mental gak camni	80192	Negative	27	2181	2022-01-28T04:16:25.066099Z	2022-01-28T04:16:25.066112Z	1.093
Penat lah tengok rakyat malaysia yg toxic nih. Aku nih takdelah sokong kerajaan pun ade je tak suke tapi takde lah https://t.co/PjjRFiF34b	80191	Negative	27	2180	2022-01-28T04:16:23.588631Z	2022-01-28T04:16:23.588645Z	0.957
@magmalaya Maybe azmin rase selangor n kl dh keluar malaysia.kalo gini,do we get all those ahli politik..tak kan..	80190	Negative	27	2179	2022-01-28T04:16:22.235413Z	2022-01-28T04:16:22.235432Z	1.207
Kerajaan kita bukan serba boleh, tapi serba bodoh bahalol.	80189	Negative	27	2178	2022-01-28T04:16:20.626712Z	2022-01-28T04:16:20.626726Z	1.683
Sudah sudah la kak mas woi. Kamu tahu tak semua ahli umno bahagian kuale tak sokong kamu masa pru14. Kami bukan banggang mcm kamu. https://t.co/uTrGsm62gh	80188	Negative	27	2177	2022-01-28T04:16:18.556006Z	2022-01-28T04:16:18.556020Z	1.015
Nape nak kena tampal gambar Dia pulak...Guna duit sendiri ke atau Guna duit kerajaan ...	80187	Negative	27	2176	2022-01-28T04:16:17.145907Z	2022-01-28T04:16:17.145921Z	2.036
Bendera putih tu bukannya nak harap bantuan kerajaan pon pada asalnya, hanya untuk rakyat jaga sesama rakyat. Ahli https://t.co/P8lqGaRpMj	80186	Negative	27	2175	2022-01-28T04:16:14.729682Z	2022-01-28T04:16:14.729696Z	2.969
Menggelabah masing-masing nak beraya kan. Lepastu heboh kerajaan gagal. Idiot	80185	Negative	27	2174	2022-01-28T04:16:11.343549Z	2022-01-28T04:16:11.343588Z	34.702
