text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
@pittssuda Mungkin sebab distribution cases tu terhad kepada lokasi2 spesifik yg menyebabkan hanya perlu kawal lokasi berkenaan sahaja? Cth, kalau kes2 hanya di Kuantan dan Temerloh, kenapa tutup Lipis, kenapa tutup Bentong, Rompin, Cameron etc? Kita tak ada akses ke data, Kerajaan ada. https://t.co/zVfeFKJisu	80696	Negative	27	3463	2022-02-10T03:41:08.515683Z	2022-02-10T03:41:08.515694Z	2.267
#InfoMakmurJohor Kerajaan bersetuju menamatkan PKPD dalam empat (4) lokaliti dalam Mukim Tenglu, Mersing, Johor pa https://t.co/t4o48zMT6d	80695	Positive	27	3462	2022-02-10T03:41:05.893375Z	2022-02-10T03:41:05.893389Z	1.943
This. Tapi CM Sarawak Abang Jo taknak. Sebab bagi dia sesebuah kerajaan mesti dapat mandat dari rakyat.	80694	Negative	27	3461	2022-02-10T03:41:03.560135Z	2022-02-10T03:41:03.560148Z	1.93
Kerajaan Johor mengumumkan pakej rangsangan ekonomi berkaitan Covid-19 ketiga bernilai RM241 juta - https://t.co/K74JndTzH2	80693	Positive	27	3460	2022-02-10T03:41:01.245123Z	2022-02-10T03:41:01.245138Z	1.622
Dia dah tak berguna dah cakap elok2 dengan kerajaan ni. Orang baling taik, kita berpantun pastu terhegeh2 main catur memang kena pijak la sampai mati.	80692	Negative	27	3459	2022-02-10T03:40:59.229929Z	2022-02-10T03:40:59.229942Z	1.124
Ahli Parlimen Wangsa Maju anjur kempen pendaftaran, pengesahan vaksinasi https://t.co/BN4oCBatsJ	80691	Positive	27	3458	2022-02-10T03:40:57.737099Z	2022-02-10T03:40:57.737112Z	1.82
"Jika sholat kita selaku umat Islam baik, maka perilaku sosial, ekonomi, politik dan budaya kita juga akan baik, karena ""sholat dapat mencegah perbuatan yang keji dan munkar"". Allohumma sholli ala sayyidina Muhammad wa ala Alih"	80690	Positive	27	3457	2022-02-10T03:40:55.537735Z	2022-02-10T03:40:55.537747Z	1.878
sekian, ikhlas dari netizen kepada lekned2 kerajaan &amp; org yg pikirkan perut masing2 je tanpa memikirkan perih hidup https://t.co/unyRkTQi4H	80689	Negative	27	3456	2022-02-10T03:40:53.285958Z	2022-02-10T03:40:53.285973Z	2.451
Sosej pulut dan lokcing. Hari-hari makan pun tak apa Nasib baik jauh sikit dari rumah so seminggu sekali je dapat tapi gigih jugalah https://t.co/a79MuIo0BN	80688	Neutral	27	3455	2022-02-10T03:40:50.458936Z	2022-02-10T03:40:50.458950Z	5.988
Setelah mengambil kira pandangan pelbagai pihak dan keluh kesah rakyat, kerajaan negeri bersetuju untuk meluaskan pelaksanaan PRE Perak Sejahtera 2021 kepada lebih ramai golongan yang terjejas. #SuaraPerak https://t.co/fRZUliyNPv	80687	Positive	27	3454	2022-02-10T03:40:44.088138Z	2022-02-10T03:40:44.088151Z	5.649
@hidayahh21 @bernamadotcom @DGHisham @KKMPutrajaya Maybe sebab depa dah tak caya kt Kerajaan kot. 2 tahun kot. Takde hasil. Maybe la	80686	Negative	27	3453	2022-02-10T03:40:38.059821Z	2022-02-10T03:40:38.059834Z	2.222
@eimapatrick Nie agong dh suh bukak sbelum 1 ogas kita tgk ape lgi pusing2 kerajaan PN nie kan. Sedih 2018 smpai skrg dpt gov kaki kencing.	80685	Negative	27	3452	2022-02-10T03:40:35.423896Z	2022-02-10T03:40:35.423909Z	4.03
Vibes drama jaman kerajaan sama jaman 1900 an terang an drama kerajaan asli	80684	Negative	27	3451	2022-02-10T03:40:31.023272Z	2022-02-10T03:40:31.023284Z	2.132
Pergi buat negara sendiri ah orang tua politik ni, bebal dia pekat nak mampus.	80683	Negative	27	3450	2022-02-10T03:40:28.527722Z	2022-02-10T03:40:28.527736Z	1.411
Jangan lupa DS, PRN sabah smua ahli politik ada situ. Punya lah berebut masa tu. Hbis 1 negara terkontang kanting	80682	Negative	27	3449	2022-02-10T03:40:26.749969Z	2022-02-10T03:40:26.749984Z	3.333
Ph. Untung orang Selangor.	80681	Positive	27	3448	2022-02-10T03:40:22.944456Z	2022-02-10T03:40:22.944469Z	3.161
Akta Kerajaan Tempatan 1976 (Akta 171) dan Akta Jalan, Parit dan Bangunan 1974 (Akta 133) merupakan rujukan utama JKT berkaitan Kerajaan Tempatan. Klik infografik di bawah untuk mengetahui peranan dan fungsi PBT mengikut Akta 171 dan Akta 174. https://t.co/u9RKLyu7Ii	80680	Neutral	27	3447	2022-02-10T03:40:19.419143Z	2022-02-10T03:40:19.419156Z	2.833
Kepada semua rakan Twitter; saya merayu supaya anda janganlah undi lagi mana-mana calon dari parti pemerintah sekarang. Tolonglah.	80679	Negative	27	3446	2022-02-10T03:40:16.203923Z	2022-02-10T03:40:16.203938Z	3.268
Boto tu kak. Sey setuju! Cumo tu lah. Kerajaan sekarang ni, bukan kerajaan hasil daripada undi rakyat. Ingat dorang https://t.co/txBKSjJNdO	80678	Negative	27	3445	2022-02-10T03:40:12.570504Z	2022-02-10T03:40:12.570517Z	2.175
@bertanyarl bener-bener random isinya, dari pas takut dipdkt-in orang, sinisin org yg julid ke idol gue, sampe kein https://t.co/SAbFq5pH75	80677	Negative	27	3444	2022-02-10T03:40:10.033894Z	2022-02-10T03:40:10.033909Z	1.806
@H_Bakkaniy Patut pun PAS tak puas hati dengan DAP. DAP beli no plate Kelantan.	80674	Negative	27	3441	2022-02-10T03:40:01.939399Z	2022-02-10T03:40:01.939411Z	1.084
@DonDanial20 x pasti jangan kongsi org tgh berkobar dgn cite presiden hang kata pm dari kalangan MP Umno	80673	Negative	27	3440	2022-02-10T03:40:00.472340Z	2022-02-10T03:40:00.472353Z	3.247
Sedih tengok keadaan sekarang. Baik parents or kanak-kanak. Kegagalan kerajaan utk uruskan pendidikan sangatlah kro https://t.co/qbuXg86MG7	80672	Negative	27	3439	2022-02-10T03:39:56.854003Z	2022-02-10T03:39:56.854016Z	1.392
@Jefrihad @fendymojoo paling2 pun penat janganlah pi conteng kat lori orang pi conteng dekat pejabat kerajaan ke	80671	Negative	27	3438	2022-02-10T03:39:55.117139Z	2022-02-10T03:39:55.117154Z	1.121
Bodoh ke engkorang ni.babi ape la perangai orang politik ni.	80669	Negative	27	3436	2022-02-10T03:39:45.907945Z	2022-02-10T03:39:45.907957Z	1.26
Anak muda pun tau kerajaan pintu belakang ni gagal segagalnyaz tapi masih ego dan berlagak konon masih ada majoriti https://t.co/A0HMfO1fe2	80668	Negative	27	3435	2022-02-10T03:39:44.280084Z	2022-02-10T03:39:44.280101Z	1.139
Semua salah kerajaan!	80667	Negative	27	3434	2022-02-10T03:39:42.754754Z	2022-02-10T03:39:42.754767Z	0.75
Malangnya Puteri Reformasi itu bangkit selepas kerajaan Pulau Pinang dikatakan membenarkan SRS Consortium menjalank https://t.co/m4gEk0dMjB	80666	Negative	27	3433	2022-02-10T03:39:41.637059Z	2022-02-10T03:39:41.637072Z	1.711
Sabah kemuka SOP baharu Fasa Satu PPN kepada kerajaan pusat, kata Masidi https://t.co/oz0LjsHli1	80664	Positive	27	3431	2022-02-10T03:39:32.026127Z	2022-02-10T03:39:32.026142Z	1.716
@NoorAminAhmad Boleh kita kata beza politikus kerajaan dgn pembangkang umpama horizontal vs vertikal Kerana itu se https://t.co/jucXNUxYuW	80663	Negative	27	3430	2022-02-10T03:39:29.937155Z	2022-02-10T03:39:29.937170Z	1.738
Dalam group kampung aku, dah start ratib DAP beramai ramai rentetan kes menaik harini	80662	Negative	27	3429	2022-02-10T03:39:27.823950Z	2022-02-10T03:39:27.823964Z	1.507
@hazreenalee salah kerajaan nie	80661	Negative	27	3428	2022-02-10T03:39:25.952068Z	2022-02-10T03:39:25.952082Z	1.19
Covid-19: KKM tubuh pasukan bertindak khas 'Lembah Klang Besar' - Dr Adham https://t.co/bfsU1CeUk4 #PH https://t.co/jdEY15Fkyt	80660	Positive	27	3427	2022-02-10T03:39:24.399923Z	2022-02-10T03:39:24.399938Z	1.925
#KotaKinabalu Kerajaan Sabah menetapkan 70 peratus penjawat awam di negeri ini bekerja dari rumah sepanjang sekatan https://t.co/fTDIkFBOX3	80659	Positive	27	3426	2022-02-10T03:39:22.087131Z	2022-02-10T03:39:22.087144Z	7.256
[Video] Hari Sarawak 2021 | Kestabilan politik agenda utama tadbirSarawak https://t.co/vWMHiJUn41 https://t.co/NNh4aE0t4m	80658	Positive	27	3425	2022-02-10T03:39:14.475519Z	2022-02-10T03:39:14.475533Z	2.258
@SinarOnline celah bedah mana sokongan... umno xmau ppbm. xmau sarawak xmau.. sabah 5050..	80657	Negative	27	3424	2022-02-10T03:39:11.826044Z	2022-02-10T03:39:11.826059Z	2.744
Kemelut Titah DiRaja : Istana Perak beri ingatan keras fungsi Institusi DiRaja dalam pentadbiran kerajaan melalui k https://t.co/GXTXzJDozh	80655	Positive	27	3422	2022-02-10T03:39:03.480269Z	2022-02-10T03:39:03.480281Z	2.211
Syukur kepada Tuhan, usaha Vincent Tan pujuk kerajaan untuk hidupkan semula projek kapal terbang tambak laut ni gagal. Terima kasih kerajaan negeri Pahang!	80654	Positive	27	3421	2022-02-10T03:39:00.886701Z	2022-02-10T03:39:00.886717Z	5.342
muka tengah tengok politik	80653	Neutral	27	3420	2022-02-10T03:38:55.179748Z	2022-02-10T03:38:55.179761Z	2.834
2) Terang2 pemimpin2 DAP hanya tlg &amp; jg kepentingan member parti mrk sendiri. Kehidupan Rakyat mmg mrk abaikan. Is https://t.co/wpufCVKIUl	80652	Negative	27	3419	2022-02-10T03:38:52.002133Z	2022-02-10T03:38:52.002145Z	1.792
Kerajaan tahu tak sekarang ni: - Kes Covid bulan Julai dah 47,811 kes - 600,000 isi rumah M40 dah jatuh ke B40 - 2 tahun pendidikan pelajar terputus - Ribuan hilang kerja Solusi Kerajaan yang paling lemah ini apa? Naikkan pangkat Menteri Kabinet. Bijak. https://t.co/jxHuXqnu6W	80651	Negative	27	3418	2022-02-10T03:38:49.836413Z	2022-02-10T03:38:49.836428Z	2.086
Salah satu punca DAP boleh menang di P.Penang sedangkan ahli DAP tak ramai pun https://t.co/SoH3gt1IaR	80650	Negative	27	3417	2022-02-10T03:38:47.406777Z	2022-02-10T03:38:47.406789Z	0.868
@jameschin110 @SyedSaddiq Apa tujuan YB @SyedSaddiq rt? PAS at Sabah just ADUN Lantikan, not Exco. Apa effect ADUN Lantikan in made any decision? Saya tanya, sebab YB jiwa muda, YB kan harapan netizen. Jom politik matang YB!	80649	Negative	27	3416	2022-02-10T03:38:46.171521Z	2022-02-10T03:38:46.171535Z	1.724
@nizambakeri Parlimen Bagan Serai: Wan fayshal (Bersatu) DUN Gunung Semanggol (dalam parlimen Bagan Serai): Razman Zakaria (Pas) Kelakor waknat	80648	Negative	27	3415	2022-02-10T03:38:44.051201Z	2022-02-10T03:38:44.051213Z	5.183
Pemuda Umno Perak lapor polis isu poster MB Perak https://t.co/uwyat3XDMj	80647	Negative	27	3414	2022-02-10T03:38:38.485985Z	2022-02-10T03:38:38.486000Z	4.28
Penamatan Perintah Kawalan Pergerakan Diperketatkan Pada 13 Jun 2021, Jam 11.59 Malam. Kampung Padawan, Papar Felda Sahabat 40 (Kg Kembara Sakti) Tungku, Lahad Datu Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah Bertarikh 12 Jun 2021 #JaPenSabah #MenangBersama https://t.co/GnaFqLw9T8	80646	Positive	27	3413	2022-02-10T03:38:33.832548Z	2022-02-10T03:38:33.832561Z	1.298
@NgaKorMing @dapmalaysia Xdpt mkn ko salahkan kerajaan pn, yng kovid byk kt selangor tu bukan kerajaan ph k?	80645	Negative	27	3412	2022-02-10T03:38:32.153649Z	2022-02-10T03:38:32.153663Z	1.136
Aku dah cakap Roadblock bersepah dekat jb sampai susah aku nak buat delivery, ni semua pasal orang nak protes kerajaan tu. Mampos Depan beletime danga bay Depan lot10 jalan dah tutup Depan istana johor polis bersusun Dekat bukit indah bawah flyover Dekat simpang tmn rinting	80644	Negative	27	3411	2022-02-10T03:38:30.634445Z	2022-02-10T03:38:30.634462Z	2.274
Ketua Bersatu Bahagian Johor Bahru, Abdull Bakar Ali berkata, sayap Wanita bahagian itu berfungsi seperti biasa untuk berkhidmat kepada masyarakat dan parti. #FMTNews #Bersatu #Bubar https://t.co/YuaGe0HAR0	80643	Positive	27	3410	2022-02-10T03:38:27.980936Z	2022-02-10T03:38:27.980950Z	2.46
untuk mensejahterakan rkayat papua, oap mendukung sekali Bersatu Lawan Covid19 https://t.co/mit0eJGaQR	80641	Positive	27	3408	2022-02-10T03:38:14.223986Z	2022-02-10T03:38:14.224006Z	2.813
@magmalaya Isu kat Malaysia ni, masalah politik je punca utama	80640	Negative	27	3407	2022-02-10T03:38:11.012668Z	2022-02-10T03:38:11.012683Z	1.994
Walaupun aku takdelah mengangkat budaya menghina tapi aku tahu yang prioriti politik kita dah ke laut. Isu lebih be https://t.co/CZ2dNuNtF5	80639	Negative	27	3406	2022-02-10T03:38:08.632804Z	2022-02-10T03:38:08.632820Z	4.854
Kasih 2-3 harini suka buat aku tau. Means dia suka tarik spek aku. Gigit, baling barang dekat aku. Tadi dia amik ph https://t.co/xzWGzXd4fa	80638	Negative	27	3405	2022-02-10T03:38:03.355834Z	2022-02-10T03:38:03.355850Z	2.25
Aku dah cakap kerajaan bodoh ni memang bodoh. Takde effect pun kalau kau bukak kedai makan sampai kol 12am. Bukanny https://t.co/U2OKoarUvK	80637	Negative	27	3404	2022-02-10T03:38:00.731911Z	2022-02-10T03:38:00.731926Z	1.722
@ByFaizati Buat la jugak komik kerajaan penang nk tambak laut	80636	Negative	27	3403	2022-02-10T03:37:58.626505Z	2022-02-10T03:37:58.626513Z	2.149
@zack_rockstar @PejaOfPerak DAP pun sanggup dipergunakan di perak. 2x5, 5x?	80635	Negative	27	3402	2022-02-10T03:37:56.105982Z	2022-02-10T03:37:56.105997Z	1.815
Umno declare dah tak sokong mahiadin, Pejuang pulak lulus daftar hari ni..suratan atau kebetulan?	80634	Negative	27	3401	2022-02-10T03:37:53.904923Z	2022-02-10T03:37:53.904936Z	2.429
UMNO Ular Tiada di Sarawak	80633	Negative	27	3400	2022-02-10T03:37:51.078960Z	2022-02-10T03:37:51.078973Z	1.265
Kerajaan sedang merangka Pelan Pemulihan Negara sebagai persiapan untuk negara keluar daripada pandemik COVID-19 pa https://t.co/j1sx640quq	80632	Positive	27	3399	2022-02-10T03:37:49.426904Z	2022-02-10T03:37:49.426919Z	4.416
Pengurusan negeri yang paling sampah adalah selangor. Terpalit terus ke kerajaan pusat. Adehhh la https://t.co/z9Dm8ocFB3	80631	Negative	27	3398	2022-02-10T03:37:44.636182Z	2022-02-10T03:37:44.636197Z	1.218
@MelayuBangkit_ Itu pun anak melayu/islam asuhan dap menyokong bermatian Ronnie Liu di Raub , Pahang	80630	Negative	27	3397	2022-02-10T03:37:43.039287Z	2022-02-10T03:37:43.039299Z	3.109
Kalau kerajaan sekarang gagal, adakah kerajaan baru bersedia untuk menghadapi masalah yang dah hampir 2 tahun Tak s https://t.co/hvwIIsd22z	80629	Negative	27	3396	2022-02-10T03:37:39.555982Z	2022-02-10T03:37:39.555995Z	2.668
@epiFX Tggu DAP buat hal, bangun dari kubur semua tu	80628	Negative	27	3395	2022-02-10T03:37:36.539168Z	2022-02-10T03:37:36.539181Z	1.984
Sabah pula lain, aku tak tahu sgt pasal dorang tapi Kata tak tolong rakyat sabah tu tanya si Sapi bedal. Dia lagi la semasa jadi Menteri UMNO useless gila.	80627	Negative	27	3394	2022-02-10T03:37:34.177445Z	2022-02-10T03:37:34.177458Z	1.446
So weird kan, arus politik tua dalam negara buktikan yang tua tidak semestinya lebih matang dan bijak. Dan pelik https://t.co/2OMnXdsrC2	80626	Negative	27	3393	2022-02-10T03:37:32.351457Z	2022-02-10T03:37:32.351471Z	3.314
Papua merdeka terus panas sehingga bisa dijual ke pejabat korup! Bahkan terbaru di 8 Juli 2021 KKB lg2 nembakin war https://t.co/Uw9Ne310BN	80625	Negative	27	3392	2022-02-10T03:37:28.678090Z	2022-02-10T03:37:28.678104Z	2.18
@SyafiqAbum @TfN_SoN @azrazul_ @kayniskay @anthraxxxx Saya bukan nak cakap apa tau. Kubu BN memang kuat dekat Muar ni. MP Muar yg dulu tu, pakcik saya sendiri. Saya tau kerja dia mcm mana. And after sy sendiri dah berurusan dgn pihak yb saddiq, saya sokong apa yg dia buat.	80624	Negative	27	3391	2022-02-10T03:37:26.133569Z	2022-02-10T03:37:26.133584Z	1.627
Pemberian vaksin kepada rakyat Selangor sangat perlahan berbanding negeri lain. Kerajaan negeri Selangor sangat per https://t.co/2RqFkQhDHp	80623	Negative	27	3390	2022-02-10T03:37:24.115371Z	2022-02-10T03:37:24.115386Z	1.869
@chedetofficial please tun m..I pray may tun m buang sifat ego arrogant. Dan semua pemimpin PH.I tak tinggal tun m, https://t.co/x5GNGM5qS9	80622	Negative	27	3389	2022-02-10T03:37:21.867439Z	2022-02-10T03:37:21.867454Z	3.621
Benda salah. Nak sembang apa lg. Jgn pasal jawatan mb tuh ko boleh buat ikut suka. Ikut lg umno. Dapat la perangai https://t.co/N5RA4Hj5GI	80621	Negative	27	3388	2022-02-10T03:37:17.884509Z	2022-02-10T03:37:17.884523Z	0.959
@lemanzainal Uiks.. Gundah gulana jugak ko angkat aku setaraf dengan ahli politik ni. Tak pasti bangga ke nak kecewa.	80620	Negative	27	3387	2022-02-10T03:37:16.559471Z	2022-02-10T03:37:16.559484Z	2.173
sebab kisah silam aku jadi overthinking , sebenarnye aku taknak pn negative for partner sendiri tak matang kalau ta https://t.co/ph02Ut1dat	80619	Negative	27	3386	2022-02-10T03:37:14.029794Z	2022-02-10T03:37:14.029807Z	1.639
Ni idea rakyat bukan dari parti politik so jangan nak nampak macam caring rakyat sangat sedar dulu kau perintah dpt https://t.co/ZHaAGrEC0K	80618	Negative	27	3385	2022-02-10T03:37:12.011455Z	2022-02-10T03:37:12.011467Z	1.352
Secara peribadi, saya dan @ulyahusamudin yg merupakan ahli dalam Biro Politik PEJUANG tidak pernah tahu menahu apa yg ditulis oleh @DrRaisYatim. Ironinya, artikel oleh P Ramasamy dijadikan rujukan dan kemudian disebarkan merata termasuk ke Sarawak Report?	80617	Negative	27	3384	2022-02-10T03:37:10.288929Z	2022-02-10T03:37:10.288944Z	4.416
Perpustakaan Kerajaan Melayu Melaka dibakar, Buku Buku Sejarah Kegemilangan Melaka lesap macam tu je!! Jati diri Melayu mula hilang, maruah dipijak-pijak oleh Barat!	80616	Negative	27	3383	2022-02-10T03:37:05.506784Z	2022-02-10T03:37:05.506800Z	2.026
@themusid_ @luqmanycb @mSidekJ @ahnafnzh @ziqql Macam kerajaan kita... Lambat umum.. Sabar ye..	80614	Negative	27	3381	2022-02-10T03:37:00.109079Z	2022-02-10T03:37:00.109094Z	2.417
Kerajaan tak gagal? Fuck you, ketidaksatuan Between rakyat dan kerajaan? Lancau, dah kene fucked from all angle lag https://t.co/wTeYbLqL0Y	80612	Negative	27	3379	2022-02-10T03:36:54.445644Z	2022-02-10T03:36:54.445656Z	1.952
Kerajaan yang degil dan malas berfikir untuk rakyat. Rakyat minta moratorium untuk kurangkan beban bayar pinjaman waktu PKP 3.0. Tapi apa yang rakyat dapat adalah moratorium + cas faedah. Bank ambil peluang kaut untung waktu moratorium! https://t.co/tamDVJJdhG	80611	Negative	27	3378	2022-02-10T03:36:52.121252Z	2022-02-10T03:36:52.121266Z	1.421
@tennryui Tu la pasal. Kesian Sabah. Masa BN, masa PH, masa PN, masih macam tu juga.	80610	Negative	27	3377	2022-02-10T03:36:50.308996Z	2022-02-10T03:36:50.309010Z	1.279
#kualalumpur Kerajaan mengenakan PKPD di tiga lokaliti di Kelantan dan Sabah bermula 6 Julai sehingga 19 Julai ini https://t.co/ozoJDabxLb	80609	Positive	27	3376	2022-02-10T03:36:48.668832Z	2022-02-10T03:36:48.668845Z	3.077
Rakyat hanya disuruh menjaga diri. Tapi selama ini Kerajaan Negeri membisu. Tidak ada inisiatif dalam membantu raky https://t.co/DctKvGZumt	80608	Negative	27	3375	2022-02-10T03:36:45.236822Z	2022-02-10T03:36:45.236838Z	2.696
Teguran Sultan Johor,Sesungguhnya Raja-Raja Melayu sangat prihatin dan mendengar rintihan rakyat.Kerajaan Persekutu https://t.co/qzKFzeYZbm	80607	Positive	27	3374	2022-02-10T03:36:42.148264Z	2022-02-10T03:36:42.148278Z	1.634
Tunku Ismail mahu semua ahli politik khususnya di Johor supaya melakukan genjatan politik untuk sementara dan membe https://t.co/2hkS1PY1NR	80606	Positive	27	3373	2022-02-10T03:36:40.120045Z	2022-02-10T03:36:40.120060Z	3.212
Ahli Parlimen Bandar Kuching, Dr Kelvin Yii, berkata kerajaan mesti mencari jalan untuk menampung perbezaan kos supaya ia saksama untuk semua. #FMTNews #KelvinYii #DAP https://t.co/m1um0YRbhM	80605	Positive	27	3372	2022-02-10T03:36:36.543560Z	2022-02-10T03:36:36.543571Z	2.061
Apa benda la orang DAP ni punya akal. Orang buat kerja salah tak buat kerja salah. Penguatkuasa selama ni bodoh, ha https://t.co/d8fzCeMafF	80604	Negative	27	3371	2022-02-10T03:36:34.093705Z	2022-02-10T03:36:34.093719Z	1.426
Astu palsu. Dah tau dah. Yang kerajaan pulak terbalik. Palsu dulu astu betul. Sesuai lah korang ni	80603	Negative	27	3370	2022-02-10T03:36:32.256468Z	2022-02-10T03:36:32.256483Z	1.34
X : Kau guru Sejarah. Tapi kenapa tak involves sangat dengan politik? Me : Setiap orang ada ideologi dan pandangan https://t.co/2j958bOcmp	80602	Neutral	27	3369	2022-02-10T03:36:30.547852Z	2022-02-10T03:36:30.547867Z	7.556
Ini ke kualiti yang kerajaan Selangor ada? Keluarkan kenyataan yang tidak berasaskan sains dan data tapi berdasarka https://t.co/1vxOYh6498	80601	Negative	27	3368	2022-02-10T03:36:22.584720Z	2022-02-10T03:36:22.584735Z	1.447
Misi menjayakan sumbangan kerajaan negeri Kelantan melalui bantuan Jejak Amal Covid Komuniti (JACK). Alhamdulillah https://t.co/6Xa8Ccqv9T	80600	Positive	27	3367	2022-02-10T03:36:20.767921Z	2022-02-10T03:36:20.767933Z	1.923
Tak juga. Sikap kasar mereka kepada rakyat Melaka menjadikan usaha Kristianisasi terhad pada kelompok kecil rakyat Melaka je. Bahkan kerajaan Islam yang muncul dan berkembang pesat lepas Melaka; Johor, Perak, Pahang dan Aceh memberi tekanan kepada usaha Kristianisasi di Melaka. https://t.co/xj0ReHUArR	80599	Neutral	27	3366	2022-02-10T03:36:18.441379Z	2022-02-10T03:36:18.441395Z	4.036
dri awal benda ni muncul dh brapa flight aku cancel sebab benda alah ni tau ! kerajaan bagi rentas negeri pun still https://t.co/XaSdcXmL8d	80598	Negative	27	3365	2022-02-10T03:36:14.017457Z	2022-02-10T03:36:14.017472Z	2.308
@InaNabin @kaukahpakcikkau @ThIsIs_Zharif @501Awani 14) cuti 55hari di new zealand untuk lawat keluarga sejak 23 disember 2020 setelah setahun tidak berjumpa dengan anak - timbalan menteri wilayah persekutuan - Datuk Seri Santhara Kumar (MP Segamat - BERSATU/KHIANAT)	80596	Negative	27	3363	2022-02-10T03:36:07.814231Z	2022-02-10T03:36:07.814246Z	6.201
Aku nak guna juga istilah tauke kaya! Ramai takda masalah pun guna istilah parti isley, takbeer ...	80595	Negative	27	3362	2022-02-10T03:36:01.232893Z	2022-02-10T03:36:01.232907Z	1.995
Pasukan Khas Covid-19 Selangor patut bubar, banyak main politik - Agenda Daily https://t.co/DNuHd3kOw2	80594	Negative	27	3361	2022-02-10T03:35:58.887004Z	2022-02-10T03:35:58.887012Z	3.575
Walaupun SS ni bumbung lain. Tapi bila tak duduk dlam kerajaan. MP pembangkang semua takde peruntukan. Yg Umno terpaling pembangkang tu ada peruntukan ya. Nampak pembangkang tapi sebenarnya sebahagian dari kerajaan gagal ya. https://t.co/VhPjhRSu5Z	80593	Negative	27	3360	2022-02-10T03:35:54.964382Z	2022-02-10T03:35:54.964395Z	8.321
No sticker. No gambar parti. No gambar muka sendiri.	80592	Negative	27	3359	2022-02-10T03:35:46.288316Z	2022-02-10T03:35:46.288330Z	3.343
@Adwinswidanta @PenerangHARAPAN Terbaik la kerajaan Kelantan Jeles lak aku tengok korang senang2 dapat air teh o f https://t.co/elFd47TMPd	80591	Negative	27	3358	2022-02-10T03:35:42.587056Z	2022-02-10T03:35:42.587069Z	2.711
salahkan kerajaan. tapi diri sendiri tak ikut sop aku pun sama. compare dengan awal2 pandemic dulu, rajin gila cu https://t.co/oltqhmL6T4	80590	Negative	27	3357	2022-02-10T03:35:39.521101Z	2022-02-10T03:35:39.521114Z	1.007
~~~Johor happy..memang pilihan kami, Kita terus bersatu,bersorak dengan jitu~~~ Test test..sapa cakap Boys Of Straits tido lena	80589	Neutral	27	3356	2022-02-10T03:35:38.083316Z	2022-02-10T03:35:38.083329Z	5.505
Mental gak eh dapat kerajaan mcmni	80588	Negative	27	3355	2022-02-10T03:35:32.210871Z	2022-02-10T03:35:32.210884Z	1.865
tak perlu nak politik bakul makanan ..letak je depan pintu setiap rumah org pandai la org ambil...ni nk beratur ber https://t.co/vXqXlcP9Az	80587	Negative	27	3354	2022-02-10T03:35:29.964190Z	2022-02-10T03:35:29.964203Z	3.413
YEAYYYYYYYYY WOHOOOoo boleh menyundal tanpa takut dengan kerajaan eh dkfjsmdjskdjnsej	80586	Negative	27	3353	2022-02-10T03:35:26.178351Z	2022-02-10T03:35:26.178364Z	1.576
Ni jenis babi yg tak tau malu. Ko ingat Kalau kerajaan Ko buat sehabis Baik utk Rakyat, Ko rasa wujud ke kempen ben https://t.co/NxQQWj5sNE	80585	Negative	27	3352	2022-02-10T03:35:24.206227Z	2022-02-10T03:35:24.206240Z	2.142
Mandi dulu ya a https://t.co/MQrbrIl4Ph	80584	Neutral	27	3351	2022-02-10T03:35:21.692098Z	2022-02-10T03:35:21.692111Z	1.484
Setakat ini tiga Kerajaan Negeri - Selangor, Pulau Pinang dan Negeri Sembilan - telah mengambil inisiatif untuk men https://t.co/qTDJXbXOLH	80583	Positive	27	3350	2022-02-10T03:35:19.835585Z	2022-02-10T03:35:19.835600Z	2.616
Wah wah selama ni lantang maki kerajaan pembunuh tak tutup kilang. Skrg org dh personal kenapa selangor taknak tutup kilang terus keluar segala akta dan justification untuk backup. Babinya	80582	Negative	27	3349	2022-02-10T03:35:16.847991Z	2022-02-10T03:35:16.848003Z	1.781
@khalids Lol... biasa le, gegak gempita PH memang bagus.	80581	Positive	27	3348	2022-02-10T03:35:14.694523Z	2022-02-10T03:35:14.694536Z	4.944
Tula dah terfikir dah macam mana orang kat luar tu.. Diorang nak makan pun fikir banyak kali. Macam manalah kerajaan boleh tido nyenyak malam2? Berapa sangatlah bantuan tu.. Kalau kerajaan rugi pun kejap je boleh naik balik, orang lain yang nak terus hidup tu tak fikir?	80580	Negative	27	3347	2022-02-10T03:35:09.389253Z	2022-02-10T03:35:09.389267Z	1.503
#NSTnation Yesterday, Perak Umno Youth lodged a police report against Fahmi Redza over his caricature poking fun at Perak Menteri Besar Datuk Saarani Mohamad. #FahmiRedza #PDRM #Perak #Controversy https://t.co/W5TNS3WGmu	80579	Negative	27	3346	2022-02-10T03:35:07.518733Z	2022-02-10T03:35:07.518740Z	5.143
Dilantik dan berehat . Kemudian tak datang meeting MPP dan kongres parti, kalau tak hadir dengan alasan berehat https://t.co/Mft4oFbVxb	80578	Negative	27	3345	2022-02-10T03:35:02.021069Z	2022-02-10T03:35:02.021084Z	3.137
