link,Auction date/time,Land Used,State,District,Reserved Price (RM),Tenure
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45351,"14/03/2024, 11:00:00 am",Building,Perak,Kinta,"35,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45293,"14/03/2024, 11:00:00 am",Building,Terengganu,Kuala Terengganu,"1,854,138.60",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45489,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"2,300,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44208,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,000,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45454,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"301,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45608,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"5,184,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45447,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,786,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45448,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,502,100.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45455,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,669,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45457,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,473,300.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45609,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Wilayah Persekutuan,"171,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45610,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Daerah Kuala Lumpur,"360,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45459,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"150,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45458,"18/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"972,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44569,"18/03/2024, 09:00:00 am",Building,Kedah,Kubang Pasu,"243,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45635,"18/03/2024, 09:00:00 am",Building,Kedah,Pendang,"279,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44570,"18/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"180,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44572,"18/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"520,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44573,"18/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"405,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44575,"18/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"140,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45373,"18/03/2024, 09:00:00 am",Agriculture,Kedah,Yan,"4,176,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45372,"18/03/2024, 09:00:00 am",Building,Kedah,Kulim,"243,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44689,"18/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Kota Bharu,"945,900.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45803,"18/03/2024, 09:00:00 am",Building,Pahang,Kuantan,"220,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45804,"18/03/2024, 09:00:00 am",Building,Pahang,Kuantan,"729,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45805,"18/03/2024, 09:00:00 am",Building,Pahang,Kuantan,"218,700.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45806,"18/03/2024, 09:00:00 am",Building,Pahang,Kuantan,"945,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45807,"18/03/2024, 09:00:00 am",Building,Pahang,Pekan,"180,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45808,"18/03/2024, 09:00:00 am",Building,Pahang,Rompin,"166,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45809,"18/03/2024, 09:00:00 am",Building,Pahang,Kuantan,"153,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45810,"18/03/2024, 09:00:00 am",Building,Pahang,Kuantan,"526,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45811,"18/03/2024, 09:00:00 am",Building,Pahang,Kuantan,"315,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45354,"18/03/2024, 09:00:00 am",Building,Pahang,Jerantut,"113,400.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45815,"18/03/2024, 09:00:00 am",Building,Perak,Kinta,"324,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43372,"18/03/2024, 09:00:00 am",Residential,Selangor,Petaling,"747,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45483,"18/03/2024, 09:00:00 am",Building,Selangor,Ulu Langat,"600,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44302,"18/03/2024, 09:00:00 am",Residential,Selangor,Petaling,"550,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44482,"18/03/2024, 09:00:00 am",Residential,Selangor,Ulu Langat,"540,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45355,"18/03/2024, 09:00:00 am",Building,Selangor,Daerah Petaling,"897,480.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45484,"18/03/2024, 09:00:00 am",Building,Selangor,Ulu Selangor,"260,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45401,"18/03/2024, 09:00:00 am",Commercial,Selangor,Hulu Selangor,"1,485,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45812,"18/03/2024, 09:00:00 am",Building,Selangor,Petaling,"1,507,572.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45485,"18/03/2024, 09:00:00 am",Building,Selangor,Klang,"692,550.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45488,"18/03/2024, 09:00:00 am",Building,Selangor,Ulu Selangor,"410,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45813,"18/03/2024, 09:00:00 am",Building,Selangor,Klang,"260,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45492,"18/03/2024, 09:00:00 am",Residential,Selangor,Kuala Selangor,"243,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45814,"18/03/2024, 09:00:00 am",Building,Selangor,Kuala Selangor,"820,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45535,"18/03/2024, 09:00:00 am",Agriculture,Selangor,Gombak,"2,099,520.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45495,"18/03/2024, 09:00:00 am",Building,Selangor,Gombak,"612,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45496,"18/03/2024, 09:00:00 am",Building,Selangor,Gombak,"460,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44484,"18/03/2024, 09:00:00 am",Building,Selangor,Klang,"440,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45561,"18/03/2024, 09:00:00 am",Building,Selangor,Petaling,"750,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44303,"18/03/2024, 09:00:00 am",Building,Selangor,Ulu Langat,"900,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45540,"18/03/2024, 09:00:00 am",Building,Selangor,Klang,"135,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45582,"18/03/2024, 09:00:00 am",Building,Selangor,Petaling,"2,435,450.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45536,"18/03/2024, 09:00:00 am",Building,Selangor,Petaling,"1,296,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45802,"18/03/2024, 09:00:00 am",Building,Selangor,Petaling,"324,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45538,"18/03/2024, 09:00:00 am",Building,Selangor,Kuala Selangor,"500,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45607,"18/03/2024, 09:00:00 am",Building,Selangor,Gombak,"270,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45462,"18/03/2024, 09:00:00 am",Building,Selangor,Ulu Langat,"1,400,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45611,"18/03/2024, 09:00:00 am",Residential,Selangor,Klang,"90,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45615,"18/03/2024, 09:00:00 am",Building,Selangor,Petaling,"765,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45602,"18/03/2024, 09:00:00 am",Commercial,Selangor,Petaling,"256,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45596,"18/03/2024, 11:00:00 am",Building,Johor,Daerah Segamat,"80,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45597,"18/03/2024, 11:00:00 am",Building,Johor,Kluang,"270,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45583,"18/03/2024, 11:00:00 am",Building,Johor,Muar,"511,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45584,"18/03/2024, 11:00:00 am",Building,Johor,Kluang,"930,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45585,"18/03/2024, 11:00:00 am",Building,Johor,Batu Pahat,"360,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45586,"18/03/2024, 11:00:00 am",Building,Johor,Kluang,"262,440.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45587,"18/03/2024, 11:00:00 am",Building,Johor,Kluang,"249,318.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45598,"18/03/2024, 11:00:00 am",Building,Johor,Batu Pahat,"405,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44691,"18/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"300,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44692,"18/03/2024, 11:00:00 am",Building,Negeri Sembilan,Seremban,"600,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44690,"18/03/2024, 11:00:00 am",Others,Pulau Pinang,Timor Laut,"300,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45294,"18/03/2024, 11:00:00 am",Others,Pulau Pinang,Timor Laut,"123,930.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45752,"18/03/2024, 11:00:00 am",Building,Perak,Batang Padang,"200,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45753,"18/03/2024, 11:00:00 am",Residential,Perak,Kinta,"700,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44304,"18/03/2024, 11:00:00 am",Building,Perak,Hilir Perak,"162,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44213,"18/03/2024, 11:00:00 am",Building,Perak,Kinta,"87,480.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44215,"18/03/2024, 11:00:00 am",Building,Perak,Kinta,"240,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44216,"18/03/2024, 11:00:00 am",Building,Perak,Kampar,"390,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45003,"18/03/2024, 11:00:00 am",Building,Perak,Batang Padang,"108,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45004,"18/03/2024, 11:00:00 am",Building,Perak,Daerah Hilir Perak,"70,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45005,"18/03/2024, 11:00:00 am",Building,Perak,Kinta,"170,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45006,"18/03/2024, 11:00:00 am",Building,Perak,Daerah Kinta,"135,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45007,"18/03/2024, 11:00:00 am",Building,Perak,Kinta,"94,770.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44992,"18/03/2024, 11:00:00 am",Building,Perak,Larut & Matang,"120,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44993,"18/03/2024, 11:00:00 am",Building,Perak,Kerian,"220,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44994,"18/03/2024, 11:00:00 am",Building,Perak,Kuala Kangsar,"66,420.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44995,"18/03/2024, 11:00:00 am",Building,Perak,Kerian,"300,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44997,"18/03/2024, 11:00:00 am",Building,Perak,Larut & Matang,"121,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44998,"18/03/2024, 11:00:00 am",Building,Perak,Kerian,"36,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45571,"19/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"769,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45573,"19/03/2024, 09:00:00 am",Residential,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,386,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45480,"19/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"1,239,300.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45577,"19/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"3,000,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45112,"19/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"545,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44907,"19/03/2024, 09:00:00 am",Building,Kedah,Kubang Pasu,"490,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44576,"19/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"405,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44999,"19/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"2,326,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45669,"19/03/2024, 09:00:00 am",Building,Kedah,Kota Setar,"105,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45111,"19/03/2024, 09:00:00 am",Agriculture,Kedah,Pokok Sena,"85,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/43349,"19/03/2024, 09:00:00 am",Building,Kedah,Kuala Muda,"272,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45481,"19/03/2024, 09:00:00 am",Building,Negeri Sembilan,Seremban,"330,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45816,"19/03/2024, 09:00:00 am",Building,Negeri Sembilan,Port Dickson,"135,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45756,"19/03/2024, 09:00:00 am",Residential,Selangor,Ulu Selangor,"330,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45821,"19/03/2024, 09:00:00 am",Residential,Selangor,Petaling,"180,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45754,"19/03/2024, 09:00:00 am",Building,Selangor,Petaling,"15,674,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45819,"19/03/2024, 09:00:00 am",Building,Selangor,Gombak,"186,300.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45755,"19/03/2024, 09:00:00 am",Residential,Selangor,Ulu Langat,"450,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45820,"19/03/2024, 09:00:00 am",Building,Selangor,Klang,"311,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45817,"19/03/2024, 09:00:00 am",Residential,Selangor,Gombak,"40,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45818,"19/03/2024, 09:00:00 am",Building,Selangor,Gombak,"1,053,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45572,"19/03/2024, 09:00:00 am",Building,Selangor,Kuala Selangor,"540,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45566,"19/03/2024, 09:00:00 am",Building,Selangor,Petaling,"4,900,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45567,"19/03/2024, 09:00:00 am",Residential,Selangor,Petaling,"170,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45574,"19/03/2024, 09:00:00 am",Commercial,Selangor,Gombak,"380,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45575,"19/03/2024, 09:00:00 am",Residential,Selangor,Petaling,"234,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45576,"19/03/2024, 09:00:00 am",Residential,Selangor,Hulu Langat,"245,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45482,"19/03/2024, 09:00:00 am",Residential,Selangor,Klang,"171,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45963,"19/03/2024, 09:00:00 am",Building,Selangor,Gombak,"468,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45295,"19/03/2024, 11:00:00 am",Residential,Pulau Pinang,Seberang Perai Utara,"250,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45964,"19/03/2024, 11:00:00 am",Building,Pulau Pinang,Timor Laut,"270,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45486,"19/03/2024, 11:00:00 am",Building,Perak,Kinta,"230,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45487,"19/03/2024, 11:00:00 am",Building,Perak,Daerah Kuala Kangsar,"101,250.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44306,"19/03/2024, 11:00:00 am",Residential,Perak,Manjung,"162,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44787,"19/03/2024, 11:00:00 am",Building,Perak,Daerah Perak Tengah,"150,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44790,"19/03/2024, 11:00:00 am",Building,Perak,Manjung,"202,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44791,"19/03/2024, 11:00:00 am",Building,Perak,Batang Padang,"90,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44728,"19/03/2024, 11:00:00 am",Residential,Perak,Kinta,"680,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44792,"19/03/2024, 11:00:00 am",Building,Perak,Larut Matang,"256,500.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44794,"19/03/2024, 11:00:00 am",Building,Perak,Kinta,"190,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44491,"19/03/2024, 11:00:00 am",Building,Perak,Kinta,"298,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44487,"19/03/2024, 11:00:00 am",Building,Perak,Kuala Kangsar,"137,700.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44489,"19/03/2024, 11:00:00 am",Residential,Perak,Kinta,"129,600.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44499,"19/03/2024, 11:00:00 am",Building,Perak,Manjung,"180,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44503,"19/03/2024, 11:00:00 am",Building,Perak,Kinta,"891,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45825,"20/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"259,200.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45676,"20/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"280,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45965,"20/03/2024, 09:00:00 am",Building,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,"660,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45551,"20/03/2024, 09:00:00 am",Building,Kedah,Kubang Pasu,"324,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44597,"20/03/2024, 09:00:00 am",Agriculture,Kelantan,Pasir Mas,"310,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44598,"20/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"60,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44599,"20/03/2024, 09:00:00 am",Residential,Kelantan,Pasir Mas,"121,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44600,"20/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"630,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44601,"20/03/2024, 09:00:00 am",Residential,Kelantan,Pulai Chondong,"23,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44602,"20/03/2024, 09:00:00 am",Building,Kelantan,Pangkal Kalong,"110,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44603,"20/03/2024, 09:00:00 am",Building,Kelantan,Jeram,"190,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44604,"20/03/2024, 09:00:00 am",Agriculture,Kelantan,Jajahan Pasir Mas,"31,500.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44605,"20/03/2024, 09:00:00 am",Building,Kelantan,Semerak,"135,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44606,"20/03/2024, 09:00:00 am",Building,Kelantan,Padang Pak Amat,"120,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44607,"20/03/2024, 09:00:00 am",Building,Kelantan,Machang,"320,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44610,"20/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Kuala Krai,"1,523,464.20",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44611,"20/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Kota Bharu,"180,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44613,"20/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Pasir Mas,"84,564.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44614,"20/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Pasir Mas,"88,646.40",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44626,"20/03/2024, 09:00:00 am",Building,Kelantan,Kota Bharu,"200,475.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44627,"20/03/2024, 09:00:00 am",Building,Kelantan,Panji,"2,042,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44696,"20/03/2024, 09:00:00 am",Residential,Kelantan,Bachok,"108,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44628,"20/03/2024, 09:00:00 am",Building,Kelantan,Tanah Merah,"65,610.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44629,"20/03/2024, 09:00:00 am",Building,Kelantan,Jajahan Machang,"162,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/44634,"20/03/2024, 09:00:00 am",Building,Kelantan,Pasir Mas,"1,063,530.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45687,"20/03/2024, 09:00:00 am",Building,Perlis,Perlis,"130,000.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45514,"20/03/2024, 09:00:00 am",Building,Selangor,Gombak,"387,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45515,"20/03/2024, 09:00:00 am",Residential,Selangor,Petaling,"450,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45517,"20/03/2024, 09:00:00 am",Building,Selangor,Petaling,"820,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45518,"20/03/2024, 09:00:00 am",Building,Selangor,Petaling,"1,250,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45520,"20/03/2024, 09:00:00 am",Building,Selangor,Petaling,"696,600.00",Leasehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/41778,"20/03/2024, 09:00:00 am",Building,Selangor,Klang,"1,550,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45826,"20/03/2024, 09:00:00 am",Building,Selangor,Gombak,"469,800.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45822,"20/03/2024, 09:00:00 am",Building,Selangor,Petaling,"1,980,000.00",Freehold
https://elelong.kehakiman.gov.my/BidderWeb/Home/Detail/45672,"20/03/2024, 09:00:00 am",Residential,Selangor,Petaling,"226,800.00",Leasehold
