"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,DNSVault,-,"DNSVault is a Domain Name System (DNS) application that define a new meaning in DNS security and future of DNS management. DNSVault take security of DNS very seriously, not just about DNS, but the whole concept of DNSVault is based on simplify, secure and improve reliability. DNSVault comes with two variants which are cloud service and appliance (hardware based).",-,Malaysia,http://www.dnsvault.net,Security,-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,Evenesis,-,"Event registration and management tools",-,Malaysia,http://evenesis.com,"Event, Marketing, Advertising",-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,"Firegent iASP",-,"Data repository and organizer",-,Malaysia,http://firegent.com,"Information & Communication ",-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,"IX TELECOM",-,"We are a team of Network and Telecommunication experts providing full range of Telecommunication and ICT services. We operate as a One Stop Shop model to our clients providing services globally in over 200 countries.",-,Malaysia,http://ixtelecom.net,"Consulting & Services","Information & Communication ",-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,Job4locum,-,"Job4locum.my is a website that acts as the platform for doctors and clinics whereby doctors able to grab locum offered by clinics or hospitals.",-,Malaysia,http://job4locum.com,"Medical, Health & Wellness",-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,"Madcat World",-,"Madcat World develops mobile apps and produces meaningful content that enrich people’s lives with over 1.3 million downloads from 201 countries. Our flagship app is PeaceBeUponYou which aims at helping users discover inspirational and educational content. PeaceBeUponYou app features daily reminders, articles, duas, zikir, songs, solat times, crowdsourced Musollas and halal restaurant information. The app also functions as a gateway to a variety of content of important topics such as adab, family, fiqh, social and women. The next phase will include commerce and services.",-,Malaysia,-,"Information & Communication ",-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,Maideasy,"Maideasy provides a platform that makes it easy for homeowners to book reliable part-time home cleaners, which in turn provides job opportunities for the lower income groups.","Maideasy is a homegrown Malaysian company that seeks to revolutionise the way we book part-time cleaners. We provide a simple platform for homeowners to book part time cleaners under 60 seconds - anytime, anywhere from any web or mobile device.

It is our mission to be dedicated to help all those who are short on time - busy professionals, overworked stay-at-home mums and single parents with big responsibilities - to have perfect and clean homes.

We are also dedicated to uplifting the standard of living of many Malaysians by providing them with job opportunities that pays them a fair livable wage. In order to accomplish this mission, we use technology to optimise the operation costs.",-,Malaysia,https://www.maideasy.my/,E-Commerce,-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,MilkADeal,-,"MilkADeal Cashback is consumer cashback site based in Malaysia. We offer cash rebates for users using our website to purchase at other e-commerce websites. Our partner websites includes Groupon, Lazada, Zalora, Ensogo & many more. We also work with more than 50 local websites to help bring them sales & exposure.",-,Malaysia,http://cashback.milkadeal.com,E-Commerce,-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,NeonRunner,-,"Consider NeonRunner as your personal assistant, concierge, despatch runner and traffic-beating, time-defying superhero all rolled into one. You will so value your NeonRunner that you will soon forget a time there wasn't one.",-,Malaysia,http://neonrunner.com,"Logistic & Transportation",-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,"OPS NINJA",-,"OpsNinja is a new-generation Business Process Outsourcing (BPO) service, providing technology startups with the people power and tools to scale their ops team exponentially and quickly.",-,Malaysia,http://opsninja.co,"Jobs & HR",-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,PurelyB,-,"Online platform for healthy lifestyle tips and guide",-,Malaysia,http://PurelyB.com,E-Commerce,-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,"Radica Software",-,"Radica Software makes an easy to use Electrical CAD Software that's based on Microsoft Visio, used by major corporations all over the world.",-,Malaysia,http://radicasoftware.com,"Engineering & Construction","Information & Communication ",-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,"Signature Snack",-,"Subscription based snack delivery",-,Malaysia,https://www.signaturesnack.com,E-Commerce,-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,Sometime,-,"We are a bag specialist company that works with Asian designers, fashion icons and brands to design and produce exclusive bags. 
Our production team is the very same one that makes bags for some of the international designer bag labels in the market. We then engage digital technology and eCommerce as channels for sales and distribution.

The entire process eliminates various markup, middlemen plus brick and mortar expenses to enable us to price our bags without the traditional retail markup. ",-,Malaysia,https://www.youtube.com/watch?v=-abeH-ZV0l0,E-Commerce,-,-,-,-
"E@Stanford - Batch 2",E@Stanford,-,-,"2015 Aug 08, 24:00 AM +08:00","2015 Aug 15, 24:00 AM +08:00",-,-,Tanimac,-,"We at TaniMac are the farming-engineers-brothers who produces innovative tools for small scale farms.
At TaniMac, we solve farmers' tedious and tiring routines. We get farmers to complete their jobs more efficiently.
We produce tools with farmers well being in mind, so, farmers can complete their farming routines more ergonomically, more efficiently and with more profit.",-,Malaysia,https://youtu.be/EK7T0gvJkR0,Agriculture,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Arus,-,"Arus is a social enterprise that focuses on providing students a relevant learning experience through maker education.",-,Malaysia,http://arusacademy.org.my,Education,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Auto Craver",-,"Auto Craver provides the comfort of buying a second hand car without actually going to a dealership and having to deal with creepy salesmen’s. Hop on our site, browse and shortlist potentials cars which translates to cost servings for you.Furthermore quite a lot of people may not know about buying a car and thus Auto Craver provides an independent opinion on the status and condition of the car. Auto Craver will perform a comprehensive 150-Point inspection, test drive and provide a complete inspection result for the buyer to shortlist their preference",-,Malaysia,http://www.autocraver.com,"Logistic & Transportation",-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Belazee,-,"Text based app for concierge service",-,Malaysia,http://belazee.com,E-Commerce,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,BorderPass,-,"BorderPass expedites passengers through airports by replacing paper immigration forms with online profiles, sent to the destination country the moment a flight is booked. Pre-cleared passengers get to skip the immigration queue and use a BorderPass automated gate on arrival. ",-,Malaysia,https://youtu.be/avgzHDBYU48,"Travel & Tourism",-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,CoinGecko,-,"Cryptocurrency valuation and ranking website",-,Singapore,http://coingecko.com,Finance,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Creative Minds",-,"Cstablished in 2012, Creative Minds is a Malaysian company whose founder, Muhammad Shafiq after his own personal experiences in engineering and education back in Cheras, Kuala Lumpur.

Creative Minds started off as an robotic educational center specialising in LEGO Mindstorms EV3 and LEGO Education products.

Over the last 5 years, Creative Minds has grown from strength to strength, providing customized solutions for schools in all areas of the STEM curriculum through workshops for students and teachers, consultancy services to help schools adopt best practices to develop 21st century competencies in their students and supplying the latest in educational platforms, to more than 100 MOE schools in Malaysia as well as many private and international schools.",-,Malaysia,http://creativeminds.edu.my,Education,"Information & Communication ",-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,EasyParcel,-,"Parcel rate comparison and booking platform",-,Malaysia,http://easyparcel.com,"Logistic & Transportation",-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Freshcart Grocer",-,"Grocery delivery marketplace in Malaysia",-,Malaysia,https://www.supplycart.my/,E-Commerce,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,FutureLab,-,"Futurelab is a social enterprise that aims to help connect students and job seekers to working professionals (mentors) who can provide informal advice on how to secure a job in their company.",-,Malaysia,http://beta.futurelab.my,Education,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,GIG88,-,"GIG88 enables the discovery and booking of performing artists for events easily by removing the hassle of traditional booking methods.",-,Malaysia,https://www.gig88.com,Entertainment,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Happy Bunch",-,"Happy Bunch is about delivering happiness all over the Klang Valley in the simplest, most affordable and awesome way.

We curate one bunch of flowers daily using our signature rustic wrap for RM42 (including delivery) so people all over Klang Valley can now send flowers for every reason or no reason at all. The magic of ""just because flowers"" have changed the floral landscape completely as people now no longer need a special occasion or reason to send flowers, but send them ""just because"". Spreading smiles & happiness all over Klang Valley have never been easier or more affordable!",-,Malaysia,http://www.happybunch.com.my,E-Commerce,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Helpr,-,"Text based on demand service",-,Malaysia,http://helprnow.com,"Logistic & Transportation",-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Influx Holding",-,"Specialises in design, specification and manufacturing of bypass fat and palm fat to help farmers increase yield.",-,Malaysia,http://influxlipids.com,Biotechnology,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,LOGIKATION,-,"LOGIKATION is an IoT company specialized in environment monitoring systems for businesses and homes.",-,Malaysia,https://youtu.be/hF5D0UHvJeU,"Information & Communication ",-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Microbs,-,"Microbs is a total waste management solutions provider for a vast range of industries such as commercial development, hotels and resorts, factories and more.",-,Malaysia,http://microbs.com.my,Environment,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,MobileWaiter.my,-,"MobileWaiter.my provides an online hawker and restaurant food ordering and delivery service.",-,Malaysia,http://MobileWaiter.my,E-Commerce,"Logistic & Transportation",-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Natural Wellness",-,"Natural Wellness is one of Malaysia's fastest growing nutraceutical and cosmeceutical company.",-,Malaysia,http://mynaturalwellness.com,Biotechnology,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Ombré,-,"Freee, algorithmic and personal fashion styling app that helps to determine the outfit suitable for users based on their physical traits.",-,Malaysia,http://www.ombre.me/#fashion-is-now-personal,E-Commerce,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Plant Cartridge",-,"Plant Cartridge is a full stack agriculture focus tech start-up that aims to disrupt the agriculture industry by providing the tools and platform (hardware/software) to actively encourage every household to grow their own food in order to solve the global food production shortage using sustainable micro urban farming method which utilize less resources and produce higher quality affordable fresh local crops compared to industrial farms",-,Malaysia,http://Plantcartridge.com,Agriculture,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Printcious,-,"Printcious.com is an online DIY gift printing platform in SEA. Our products are customised photo gifts such as T-shirt, mug, cushion, puzzle, phone case & more than 200 gift items that printed with customers' photos & messages using advanced heat transfer printing & digital printing technologies. Customers can visit our website to upload photos, enter message & make payment online. Our designer will then design their artwork, print & deliver to them in 3 - 5 working days. Suitable for birthday, wedding, anniversary occasions. Our slogan is ""Precious Gifts From Your Heart"". ",-,Malaysia,https://www.printcious.com/my,E-Commerce,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Saltycustoms,-,"SaltyCustoms supply and design custom apparel for events & companies.",-,Malaysia,http://saltycustoms.com,E-Commerce,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"STAMPEDE SOLUTION",-,"Debt collection made easy",-,Malaysia,http://STAMPEDESOLUTION.COM,Finance,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"The Chic Initiative",-,"The Chic Initiative is a premier online retailer of evening bags, clutches and minaudières.",-,Malaysia,http://thechicinitiative.com,E-Commerce,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Therapy On Demand",-,"Connecting you to local certified medical therapy practitioners",-,Malaysia,http://terapi.my,"Medical, Health & Wellness",-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,"Veriva Systems",-,"Call recording system",-,Malaysia,http://verivasystems.com,Finance,-,-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,WeStyleAsia,-,"WeStyleAsia is an online destination that helps people to find their trusted hairstylist, beauty and wellness experts, saving time and money, booking the services at real time. 

We aim to forge that kindred spirit between hair and beauty professionals and their customers through connecting them anytime, anywhere. As customers, the platform allows easy discovery to their preferred stylists and salons - this includes location, budget, style, reviews, recommendation and stylists’ portfolio. As merchants, WeStyleAsia would act as a strategic partner to value-add their business by creating a polished online presence, marketing their abilities through promoting their portfolios and lead generation",-,Malaysia,http://www.westyleasia.com,"Consulting & Services","Lifestyle & Fashion",-,-,-
"E@Stanford - Batch 3",E@Stanford,-,-,"2016 Aug 06, 24:00 AM +08:00","2016 Aug 13, 24:00 AM +08:00",-,-,Yumcious,-,"Yumcious is a community marketplace for home cooked food. Sell what you've cooked, or get amazing food delivered straight to your door.",-,Malaysia,http://yumcious.com,"Food & Beverages",-,-,-,-
"E@Stanford - Batch 4",E@Stanford,-,-,"2017 Aug 12, 24:00 AM +08:00","2018 Mar 28, 24:00 AM +08:00",-,-,BloomThis,-,"BloomThis is an e-commerce platform for Luxury Flowers by Subscription. Our innovation is in the product and also our business model. Product wise, we deliver flowers in a bespoke box with a surprise element every week. Our subscribers do not know what flowers they will be getting until they unbox their surprise. We guarantee a selection of premium flowers delivered fresh. Next, we innovate the business model by offering subscription flowers. Through the subscription model we can predict demand and reduce flower wastage. This way we can offer Luxury flowers at affordable prices!",2017,Malaysia,http://bloomthis.co,E-Commerce,-,-,-,-
