"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,iKargo,"online commercial logistics marketplace; we connect SME/SMI shippers to third party logistics transporter who have empty backhaul after a delivery or idle truck","iKargo is a freight exchange platform which makes use of spare capacity within the logistics chain, such as empty backhaul trucks or spare cargo space in ships or planes. We currently have 5,500 vehicles in our network covering Malaysia, Singapore & Thailand",2015,Malaysia,http://www.ikargo.com/,"Information & Communication ","Logistic & Transportation","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,iKnewIt,"platform to discuss and predict what will happen in future","A highly engaging social platform that allows users to try predicting the future and develop their intuition skills while getting engaged in meaningful discussions with opinion leaders and friends. You can find hot discussions in the topics you are passionate about and be recognised by your network every time your opinion is right.","Not Available",Uruguay,http://www.iknewit.co,Social,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,IslamicTunes,"one stop halal entertainment hub & eMarketplace","We create this platform for Muslim’s entertainment fans including fans of music, audio, video, ebooks, images, wisdom words, write, literatures, thoughts, event, concerts, gigs, live shows, etc., whom can meet ups and get connected with the content creators, content entrepreneurs, creative creators or performers, talents and entertainer’s entrepreneurs. 
It's a halal contents eMarketPlace where Muslim’s creative content’s entrepreneur can use it to get awareness, discovered and having noticed in one specific and exclusive portal. Our main business is eMarketPlace, offering digital distribution licensing to content owners, offers a subscribes package plans and advertising.",2014,Malaysia,http://islamictunes.net,Entertainment,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,JOBi,"Helps you find reliable and better quality part-time workers effortlessly","JOBi is an part-time job matching platform,
For business to find better quality part-time workers,
with unique performance rating system.","Not Available",Malaysia,http://www.jobi.co,"Consulting & Services","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,KATSANA,"KATSANA GPS tracking system is on mission to disrupt motor insurance by enabling iin-depth analysis of driver behaviour and bringing tangible rewards for good vehicle owners","KATSANA provides advanced GPS Tracking and Fleet Management solution for Enterprises. Processing millions of geolocation data per day, we enable modern, state-of-the-art tracking capability for B2B sector in form of KATSANA Fleet™ to allow greater control & accountability over fleet of vehicles, KATSANA Shuttle™ to allow tracking of public buses, and recently KATSANA Marine™, a deep-sea vessel tracking system for the O&G sector via Inmarsat satellites.",2013,Malaysia,https://www.katsana.com/,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,MilkADeal,"cashback platform that help consumers save money with cash rebates on their online purchases","MilkADeal Cashback is consumer cashback site based in Malaysia. We offer cash rebates for users using our website to purchase at other e-commerce websites. Our partner websites includes Groupon, Lazada, Zalora, Ensogo & many more. We also work with more than 50 local websites to help bring them sales & exposure.",2010,Malaysia,http://www.milkadeal.com,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,mobile9,"content platform that helps users download localised app, themes, ringtone and more","mobile9 is a mobile content distribution platform which offers - wallpapers, ringtones, videos, apps, themes, games, live wallpapers, icons, stickers and more! It’s an open platform for all mobile devices and all content. Not just the apps but personalization, movies, books, and more to keep you entertained. It is the first multi-platform distribution platform to use location to help users to find the most relevant local content. Discovering mobile content with your friends is made fun and rewarding social experience.","Not Available",Malaysia,https://www.mobile9.com/,"Media and Entertainment","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Money Lover","multi platform solution that helps manage your money and provides personalised financial advice","We are a team of engineers who have great passion in technology. With 3 years of experience, we understand the major problems of managing personal finance.

We believe that all people have their own goals and thus need a comprehensive solution to manage money and achieve those goals. Money Lover is an all-in-one solution, available on all popular platforms, helping you to manage your incomes and expenses anywhere, anytime. https://www.youtube.com/watch?v=jXtziQNqE8o","Not Available","Viet Nam",https://moneylover.me/,Finance,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Pickld,"photo diary made social. one story at a time","Pickld is about preserving humanity, one story at a time.

The whole journey called life is a story of a person.  Pickld wants to capture and preserve that by being the easiest way and most fun way to tell one's daly stories.  

With Pickld, everyone's unique story matters.
",2012,Philippines,http://www.pickld.me,Social,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Playme AR","simple augmented reality creation platform for users to embed digital content on top of print medium","Augmented Reality DIY Creator tool that allows businesses & designers to easily create their augmented reality experiences and campaigns. ","Not Available",Malaysia,http://www.playmear.com,Gaming,"Information & Communication ","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,PLink,"universal energy management system for homes and business","PLink (Power Link) is an energy management and monitoring system for homes and businesses that promises to cut energy costs by providing a rich set of tools and features that help assess and manage energy consumption.
Out startup aims to provide energy management products and solutions that meets the world demand for a universal platform that solves the problem of interface and complexities involved in installations.","Not Available",Philippines,http://goo.gl/b7ITz9,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Printcious,"online platform with design tools  for customers to customise their DIY gifts such as T-SHirts, mugs, phone cases, etc","Printcious.com is an online DIY gift printing platform in SEA. Our products are customised photo gifts such as T-shirt, mug, cushion, puzzle, phone case & more than 200 gift items that printed with customers' photos & messages using advanced heat transfer printing & digital printing technologies. Customers can visit our website to upload photos, enter message & make payment online. Our designer will then design their artwork, print & deliver to them in 3 - 5 working days. Suitable for birthday, wedding, anniversary occasions. Our slogan is ""Precious Gifts From Your Heart"". ",2015,Malaysia,https://www.printcious.com/my,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,QSearch,"reads global minds by creating behaviour profile and influence insights through big data analysis of social media content","QSearch creates behavior profile from social media content and conversation.(Average global Facebook ads CTR is 0.5%. Search's historical CTR is 10.4%) This allows better consumer prediction for advertising purpose. Our consumer gets potential client with higher activation potential. We are solving the problem of imprecise advertising by companies and tchnologies still relying on demographic targeting criteria. Our behavior profile allows for precise targeting base on behavior, and allows prediction about receptivity for public relation, elections, and government policies. ","Not Available",Singapore,http://qsearch.cc/,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,QTIX,"mobile queue management system to help enterprises be more effiecient","QTIX is a mobile integrated queue management system which enables user to get their queueing ticket remotely and get an estimated time for their service to start. With QTIX, user can have an efficient queue as they can settle other errands between their waiting time. QTIX is also an efficiency management system, feeding necessary data to the service provider, and giving positive impact to the service centre. ",2014,Malaysia,http://queuetix.com,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Qur'an Academy","the smartest way to help you memorise the Qur'an","Qur'an Academy is the world's first smart Qur'an memorization/revision application. Our mission is to make Qur'an memorization smart, easy, fun, and collaborative for the millions of people that view Qur'an memorization as a daunting and impossible task. We make Qur'an memorization easy by incorporating memory/recall techniques, fun by incorporating games, smart by providing your smarter data on your weaker areas, and collaborative by allowing you to review with your peers. 

","Not Available","United States",https://itunes.apple.com/us/app/quran-academy/id912607868?mt=8,Education,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,RecomN,"Not Available","RecomN.com helps you find service professionals recommended by people in your community, and hire them with confidence.",2015,Malaysia,http://recomn.com,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,RideClicked,"Not Available","RideClicked is a community marketplace that connects driver with empty seats to passenger looking for a ride.","Not Available",Malaysia,http://www.rideclicked.com/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Second CRM","complete cloud-based business automation solution for small to mid-market businesses","Second CRM offers cloud based complete solution for Asian Businesses to manage Sales & Marketing, Customer Support and Operations from one centralized system, accessed from anywhere anytime.",2009,Malaysia,http://secondcrm.com,"Event, Marketing, Advertising",Finance,"Information & Communication ","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,SimiCart,"mobile shopping app builder for e commerce merchants","SimiCart is a mobile app builder platform, which helps online stores to build their mobile applications for iOS and Android without coding skills. 
","Not Available","Viet Nam",https://youtu.be/AfgX7GB_Rkc,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,SkolaFund,"SkolaFund is a web platform that enables undergraduates across Southeast Asia to crowdfund their scholarships","SkolaFund is a web platform that enables undergraduates across Southeast Asia to crowdfund their scholarships. SkolaFund aims to be the biggest higher education financing platform in Asia by offering more financial products to undergraduates via the platform in the future.",2017,Singapore,http://skolafund.com,Education,Finance,"Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Small Courses","video mobile-based micro learning for short attention span youth","SmallCourses is a mobile educational platform for youth in Cambodia and Myanmar (and eventually ASEAN). SmallCourses format is modeled after proven MOOCs but minimized and customized for regional youth. A small course consists of 10 to 20 short video clips and a quiz which can be completed in a week. Courses are organized into a few categories such as Personal Development, Programming, Science etc. Students can sign up and complete the courses to end recognition which would increase their employability.","Not Available",Cambodia,http://j.mp/small-courses-product-demo,Education,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Sometime,"We are a bag specialist company that works with Asian designers, fashion icons","We are a bag specialist company that works with Asian designers, fashion icons and brands to design and produce exclusive bags. 
Our production team is the very same one that makes bags for some of the international designer bag labels in the market. We then engage digital technology and eCommerce as channels for sales and distribution.

The entire process eliminates various markup, middlemen plus brick and mortar expenses to enable us to price our bags without the traditional retail markup. ",2012,Malaysia,http://www.sometime.asia,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"SPOT News","curates the most important news for each country in the cultural and language diverse","We are bringing the most important local news in a country to the people who speak and read different languages in South East Asia. 

We started with Malaysia and now have 40,000 MAU who reads 2.7 million articles a month. 

Monetisation initially is through ads. We recently closed a campaign to serve 1,000,000 and charged SGD15,000 for it.","Not Available",Malaysia,http://www.getspotnews.com,"Media and Entertainment","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,TABLEAPP,"helps busy diners make instant reservation 24 hours a day, 7 days a week","TABLEAPP provides free online restaurant reservation service for diners and guest management solutions for restaurants.",2013,Malaysia,http://www.tableapp.com,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Tanimac,"Tanimac develops agricultural tools for farmers","We at TaniMac are the farming-engineers-brothers who produces innovative tools for small scale farms.
At TaniMac, we solve farmers' tedious and tiring routines. We get farmers to complete their jobs more efficiently.
We produce tools with farmers well being in mind, so, farmers can complete their farming routines more ergonomically, more efficiently and with more profit.
https://youtu.be/EK7T0gvJkR0 ",2015,Malaysia,https://tanimac.com/,Agriculture,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Trip on Halal","mobile app that helps Muslim travellers find the best places to stay, eat and pray","Trip on Halal is a website and mobile application (soon) that help Muslim travelers to find and connect with halal places to eat, Muslim friendly hotels & airlines, and mosques / prayer rooms.",2019,Indonesia,http://triponhalal.com,"Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Trouver,"a cross-platform where users can collaboratively track anything with WI-FI and bluetooth Low Energy beacons","Trouver is an innovative, low-cost and low-power location tracking solution, comprises of wireless tag and mobile app. Without any user intervention, the tag transmits wireless signal, either Bluetooth or WiFi, periodically. While the mobile app, installed on smartphone, captures the signal, translates it into location info and sends the info to cloud server. Users can then retrieve their tags' location from the mobile app. Moreover, Trouver has crowdsourcing feature to increase the coverage of location tracking. The crowd can help sense any Trouver tags and report the tags' location transparently. This is the innovation that makes our business unique.","Not Available",Malaysia,https://www.youtube.com/watch?v=h37okoYctv4,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,UniSTAY.co,"A search engine that helps local, international and exchange students in searching for accommodations nearby in their own university","UniSTAY.co is a platform that help students to lookup for accommodation nearby their enrolled university. 

For students, it is a platform that helps them book a room within 3 simple steps.
For landlords, it is a platform that helps them to rent out and manage their properties easily.","Not Available",Malaysia,http://unistay.co,"Real Estate","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,vLance.vn,"freelance marketplace for SMBs in non-English speaking countries","vLance.vn is the largest freelancer marketplace in Vietnam. It help SME to connect and to work securely with freelancers.","Not Available","Viet Nam",http://www.vlance.vn,"Consulting & Services","Event, Marketing, Advertising","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Wonderbucks Berhad","social community platform to share property listing and negotiate comissions with others","Wonderlist is the first mobile co-broking app in the world which allow property sellers to share property listing and negotiate on sharing commission. Co-broking had been practice from generations by traditional method which lots problems happen during traditional co-broking such as argument, lack of trust on transaction, commission is not been honor after deal complete and so on. There is not much online platform currently offering digital log for all negotiation and solutions for property sector. https://youtu.be/iJCz7chmLB8",2015,Malaysia,https://www.wonderlist.my/,"Real Estate","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 1","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 1","Not Available","2015 Jul 27 24:00 PG +08:00","2015 Okt 27 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Zoposh,"merketplace to help people find accomodation to rent with verified listing and curated content","Zoposh is a marketplace that allows people to connect and transact long term rental deals. We believe SE Asia doesn't need a ""better"" listing website. Instead we're building a premium alternative that will drive transactions. Focusing on mid to top-tier listings, we optimise each step of the flat-haunting experience for verification, quality and safety.","Not Available",Malaysia,http://beta.zoposh.my,"Real Estate","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,ADPartner,"one stop centre for creating digital advertisement in China with a 95% reach to Chinese internet users.","ADPartner provide a one stop for doing digital ads in mainland China. Our ALL X DSP linked with 95% of China internet users. The best choice for your brand to step into China.","Not Available",Taiwan,http://www.adpartner.me,"Event, Marketing, Advertising","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Akiddo,"platform that both online community and ecommerce site that caters to parents needs at any stage of their parenthood","EasyMom is a platform which consist of Online community + Ecommerce site catered to mommies’ needs at any stage of their motherhood. By joining our EasyMom Online community, mommies stay connected and support each other. They can discuss and share info / uncensored reviews / feedback on baby, maternity and Household products / services. EasyMom Ecommerce promise on ""Mommies Features"" hassle free Online shopping experience: ""Mommies buy, EasyMom will take care of the rest for you until the parcel arrived at your doorstep safely.",2017,Malaysia,http://akiddo.com.my/,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"ALFA and Friends","Not Available","Our company vision is 'To inspire every child to love learning'. We focus on combining 'Technology and Reality"" or ""Virtual and Hands ON"". We believe this ""Blended Learning"" is one of the best method for children to enjoy learning. With this vision we are creating next generation tools and apps that will help us to achieve this goal. We are launching the ALFA and Friends Interactive Teaching and Learning Software with Hands On experiment program for preschoolers this year. We are targeting the ASEAN market",2014,Malaysia,https://www.alfaandfriends.com/,Education,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Auto Craver","connect people who buy or sell used car through an online platform that eliminates expensive middleman like car dealership","Auto Craver provides the comfort of buying a second hand car without actually going to a dealership and having to deal with creepy salesmen’s. Hop on our site, browse and shortlist potentials cars which translates to cost servings for you.Furthermore quite a lot of people may not know about buying a car and thus Auto Craver provides an independent opinion on the status and condition of the car. Auto Craver will perform a comprehensive 150-Point inspection, test drive and provide a complete inspection result for the buyer to shortlist their preference",2016,Malaysia,http://www.autocraver.com,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Beeketing,"marketing automation platform for small & medium online stores","Beeketing is an SaaS company, working in ecommerce industry. Our product is an automation marketing platform for small&medium online store all over the world. We leverage the power of machine learning and big data technology to learn the behaviors of online shoppers and suggest the right product to them at the right place in time.",2015,"Viet Nam",https://www.youtube.com/watch?v=BE-SZ4vL2CE,E-Commerce,"Event, Marketing, Advertising","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Biztory,"cloud-based SaaS that helps business owners manage their business by reducing standard operation procedures by 90% and run more efficiently","Biztory is a cloud accounting SaaS to help small business owner to improve productivity on billing & GST matters without hiring accounting staffs.",2015,Malaysia,http://biztory.com.my,Finance,"Information & Communication ","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,BookMEDS,"enables customers to order medication online and post ratings and review of pharmacies","BookMEDS aims to Uberize Pharma Retail sector in India by enabling customers to order medicines online. The customer experience of pharma-retails sector has remained unchanged since last five decades and we aim to drastically improve the service levels by enabling users to rate and review the pharmacies post-delivery of medicines. We also aim to standardize the service levels of small pharmacies.  Currently over 250+ pharmacies across Hyderabad, Kolkata, Patna, Lucknow, Bhopal, Jabalpur, Indore, Delhi, Mahboobnagar and Jedcharla have signed up with BookMEDS. ",2013,India,http://www.bookmeds.com,"Medical, Health & Wellness","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,BuildEasy,"BuildEasy allow users to customise their home using wide range of designs online and have their home ready in 4-8 weeks","An online platform offering a home design and renovation solution with options for online customisation together with end to end renovation. In essence, we remove the need to interact with a contractor or designer to achieve your dream home.",2017,Malaysia,http://webuildeasy.com,E-Commerce,"Real Estate","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,CatJira,"a marketplace that makes collaboration between marketers and content creators easy","CatJira is a marketplace that makes collaboration between marketers and content creators easy.",2015,Malaysia,http://www.catjira.com,"Event, Marketing, Advertising","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,CLOSETStyles,"ClosetStyles is a community marketplace for women's fashion where women can shop, sell and share their personal styles from their own closets.","ClosetStyles is a community marketplace for women's fashion where women can shop, sell and share their personal styles from their own closets.",2016,Malaysia,https://appsto.re/my/iv134.i,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Cookly,"Cookly is a marketplace that connects food lovers and food professionals to enjoy quality culinary experiences","Cookly is a marketplace that connects people to culinary activities anywhere in the world.

We bring food lovers and food professionals together to enjoy quality culinary experiences.

Our mission - to disrupt the multi-billion dollar culinary tourism industry and make culinary activities accessible around the world for travellers and locals alike to become the leading marketplace for culinary experiences.","Not Available",Thailand,https://www.cookly.me,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,CrowdMove,"Not Available","Snaplio helps local freelance photographer find additional work by connecting them with inbound tourists. Our product consists of a web app that allows local photographers, mainly based in South East Asia, to list and manage their portfolios and photography packages. Snaplio then markets those packages to relevant inbound tourist who are visiting South East Asia for the purpose of destination wedding or travel. Having said that, we are testing the demand for other types of photography simultaneously as well, e.g. at the moment for commercial photography. 
",2017,Denmark,https://www.youtube.com/watch?v=n07-7hEubes,"Media and Entertainment","Not Available","Not Available","Not Available","Not Available"
